incident_id,estimated_restore,first_seen_ts,last_seen_ts
abed5b3c88d4,2023-06-01T16:30,2023-06-01T00:00:01,2023-06-01T00:00:01
2a23fe5d7123,2023-06-01T23:30,2023-06-01T09:00:01,2023-06-01T09:00:01
429fb1d61b1b,2023-06-01T16:30,2023-06-01T09:00:01,2023-06-01T14:00:01
429fb1d61b1b,2023-06-01T23:30,2023-06-01T17:00:02,2023-06-01T17:00:02
1cf9e66d2016,2023-06-01T16:30,2023-06-01T09:00:01,2023-06-01T14:00:01
1cf9e66d2016,2023-06-01T23:30,2023-06-01T17:00:02,2023-06-01T23:00:01
1cf9e66d2016,2023-06-02T08:00,2023-06-02T00:00:01,2023-06-02T00:00:01
1cf9e66d2016,2023-06-02T10:00,2023-06-02T06:00:01,2023-06-02T07:00:01
1cf9e66d2016,2023-06-02T16:00,2023-06-02T09:00:01,2023-06-02T16:00:01
1cf9e66d2016,2023-06-02T23:30,2023-06-02T17:00:01,2023-06-02T22:00:01
1cf9e66d2016,2023-06-03T23:30,2023-06-02T23:00:02,2023-06-03T12:00:01
b8f0fd15aea3,2023-06-01T16:30,2023-06-01T09:00:01,2023-06-01T14:00:01
b8f0fd15aea3,2023-06-01T23:30,2023-06-01T17:00:02,2023-06-01T23:00:01
b8f0fd15aea3,2023-06-02T08:00,2023-06-02T00:00:01,2023-06-02T00:00:01
b8f0fd15aea3,2023-06-02T10:00,2023-06-02T06:00:01,2023-06-02T07:00:01
b8f0fd15aea3,2023-06-02T16:00,2023-06-02T09:00:01,2023-06-02T16:00:01
ef9d51263c71,2023-06-01T16:30,2023-06-01T09:00:01,2023-06-01T14:00:01
ef9d51263c71,2023-06-01T23:30,2023-06-01T17:00:02,2023-06-01T23:00:01
ef9d51263c71,2023-06-02T08:00,2023-06-02T00:00:01,2023-06-02T00:00:01
ef9d51263c71,2023-06-02T10:00,2023-06-02T06:00:01,2023-06-02T07:00:01
ef9d51263c71,2023-06-02T16:00,2023-06-02T09:00:01,2023-06-02T16:00:01
ef9d51263c71,2023-06-02T23:30,2023-06-02T17:00:01,2023-06-02T22:00:01
ef9d51263c71,2023-06-03T23:30,2023-06-02T23:00:02,2023-06-03T07:00:01
611efd2e714c,2023-06-01T16:30,2023-06-01T09:00:01,2023-06-01T14:00:01
611efd2e714c,2023-06-01T23:30,2023-06-01T17:00:02,2023-06-01T17:00:02
afb205f784b7,2023-06-01T16:30,2023-06-01T09:00:01,2023-06-01T14:00:01
304629ddfee2,2023-06-01T23:30,2023-06-01T12:00:01,2023-06-01T23:00:01
2e59e428ad1f,2023-06-01T16:30,2023-06-01T12:00:01,2023-06-01T14:00:01
2e59e428ad1f,2023-06-01T23:30,2023-06-01T17:00:02,2023-06-01T17:00:02
67da5d23f5fe,2023-06-01T16:30,2023-06-01T14:00:01,2023-06-01T14:00:01
b17de2659f18,2023-06-01T23:30,2023-06-01T18:00:01,2023-06-01T19:00:01
7ee44b747cf1,2023-06-01T23:30,2023-06-01T19:00:01,2023-06-01T23:00:01
7ee44b747cf1,2023-06-02T08:00,2023-06-02T00:00:01,2023-06-02T00:00:01
ecdb369774f6,2023-06-01T23:30,2023-06-01T23:00:01,2023-06-01T23:00:01
23a3835a1b42,2023-06-01T23:30,2023-06-01T23:00:01,2023-06-01T23:00:01
8fc2af1e9ad0,2023-06-01T23:30,2023-06-01T23:00:01,2023-06-01T23:00:01
4e5e17428cc7,2023-06-02T12:00,2023-06-02T07:00:01,2023-06-02T12:00:01
4e5e17428cc7,2023-06-02T23:30,2023-06-02T13:00:01,2023-06-02T23:00:02
4e5e17428cc7,2023-06-03T23:30,2023-06-03T00:00:01,2023-06-03T20:00:01
4e5e17428cc7,2023-06-04T12:00,2023-06-04T03:00:01,2023-06-04T11:00:01
4e5e17428cc7,2023-06-04T23:00,2023-06-04T12:00:01,2023-06-04T22:00:01
4e5e17428cc7,2023-06-05T23:00,2023-06-05T00:00:01,2023-06-05T20:00:01
4e5e17428cc7,2023-06-06T12:00,2023-06-05T23:00:01,2023-06-06T12:00:01
4e5e17428cc7,2023-06-06T23:30,2023-06-06T13:00:01,2023-06-06T13:00:01
16650f3bd77d,2023-06-02T16:00,2023-06-02T09:00:01,2023-06-02T16:00:01
a2c6bbbb5140,2023-06-02T16:00,2023-06-02T10:00:01,2023-06-02T16:00:01
fb1d20c1eeb0,2023-06-02T16:00,2023-06-02T10:00:01,2023-06-02T16:00:01
51e90a37b5ba,2023-06-02T16:00,2023-06-02T10:00:01,2023-06-02T16:00:01
51e90a37b5ba,2023-06-02T23:30,2023-06-02T17:00:01,2023-06-02T22:00:01
51e90a37b5ba,2023-06-03T23:30,2023-06-02T23:00:02,2023-06-03T09:00:01
6f337b379618,2023-06-02T16:00,2023-06-02T10:00:01,2023-06-02T16:00:01
6f337b379618,2023-06-02T23:30,2023-06-02T17:00:01,2023-06-02T22:00:01
6f337b379618,2023-06-03T23:30,2023-06-02T23:00:02,2023-06-03T07:00:01
cc6e2bc450b8,2023-06-02T16:00,2023-06-02T10:00:01,2023-06-02T16:00:01
76a269f984cb,2023-06-02T19:00,2023-06-02T12:00:01,2023-06-02T17:00:01
76a269f984cb,2023-06-02T23:30,2023-06-02T19:00:01,2023-06-02T23:00:02
76a269f984cb,2023-06-03T10:00,2023-06-03T00:00:01,2023-06-03T07:00:01
4cb15a449f07,2023-06-02T15:30,2023-06-02T13:00:01,2023-06-02T15:00:01
db444e7d3192,2023-06-02T23:30,2023-06-02T15:00:01,2023-06-02T23:00:02
db444e7d3192,2023-06-03T10:00,2023-06-03T00:00:01,2023-06-03T00:00:01
f3d903150305,2023-06-02T23:30,2023-06-02T15:00:01,2023-06-02T16:00:01
e5ccae60fb75,2023-06-02T19:00,2023-06-02T15:00:01,2023-06-02T19:00:01
e5ccae60fb75,2023-06-02T23:30,2023-06-02T20:00:01,2023-06-02T23:00:02
d9b01b7754f0,2023-06-02T19:00,2023-06-02T15:00:01,2023-06-02T19:00:01
d9b01b7754f0,2023-06-02T23:30,2023-06-02T20:00:01,2023-06-02T23:00:02
ed324e709b8f,2023-06-02T19:00,2023-06-02T15:00:01,2023-06-02T19:00:01
ed324e709b8f,2023-06-02T23:30,2023-06-02T20:00:01,2023-06-02T23:00:02
dc36751f41b1,2023-06-02T19:00,2023-06-02T15:00:01,2023-06-02T19:00:01
dc36751f41b1,2023-06-02T23:30,2023-06-02T20:00:01,2023-06-02T23:00:02
821a364edc4f,2023-06-02T19:00,2023-06-02T15:00:01,2023-06-02T17:00:01
821a364edc4f,2023-06-02T23:30,2023-06-02T19:00:01,2023-06-02T23:00:02
821a364edc4f,2023-06-03T10:00,2023-06-03T00:00:01,2023-06-03T07:00:01
039f0efcf509,2023-06-02T23:30,2023-06-02T20:00:01,2023-06-02T23:00:02
b876c5e7bdb8,2023-06-02T23:30,2023-06-02T20:00:01,2023-06-02T23:00:02
737b8cfa8e08,2023-06-02T23:30,2023-06-02T20:00:01,2023-06-02T23:00:02
910e87381f2a,2023-06-02T23:30,2023-06-02T20:00:01,2023-06-02T23:00:02
8f1fe85731de,2023-06-02T23:30,2023-06-02T20:00:01,2023-06-02T23:00:02
1abef6597970,2023-06-02T23:30,2023-06-02T20:00:01,2023-06-02T23:00:02
320921b9cd5f,2023-06-02T23:30,2023-06-02T21:00:01,2023-06-02T23:00:02
320921b9cd5f,2023-06-03T10:00,2023-06-03T00:00:01,2023-06-03T00:00:01
bc633e5e85e4,2023-06-02T23:30,2023-06-02T22:00:01,2023-06-02T23:00:02
2b03ede49777,2023-06-02T23:30,2023-06-02T22:00:01,2023-06-02T23:00:02
170ecd9e362b,2023-06-02T23:30,2023-06-02T22:00:01,2023-06-02T22:00:01
170ecd9e362b,2023-06-03T23:30,2023-06-02T23:00:02,2023-06-03T00:00:01
557737141c72,2023-06-02T23:30,2023-06-02T22:00:01,2023-06-02T22:00:01
557737141c72,2023-06-03T23:30,2023-06-02T23:00:02,2023-06-03T00:00:01
a06ba0dc695d,2023-06-02T23:30,2023-06-02T23:00:02,2023-06-02T23:00:02
2d86e69b0643,2023-06-02T23:30,2023-06-02T23:00:02,2023-06-02T23:00:02
4bbaa960d3c5,2023-06-02T23:30,2023-06-02T23:00:02,2023-06-02T23:00:02
4bbaa960d3c5,2023-06-03T10:00,2023-06-03T00:00:01,2023-06-03T00:00:01
53f54de06049,2023-06-02T23:30,2023-06-02T23:00:02,2023-06-02T23:00:02
fbb236231e75,2023-06-02T23:30,2023-06-02T23:00:02,2023-06-02T23:00:02
fbb236231e75,2023-06-03T10:00,2023-06-03T00:00:01,2023-06-03T00:00:01
63e2a2a14866,2023-06-03T10:30,2023-06-03T09:00:01,2023-06-03T09:00:01
