incident_id,estimated_restore,first_seen_ts,last_seen_ts
b320e1713ae3,2022-10-01T08:00,2022-10-01T00:00:01,2022-10-01T07:00:01
b320e1713ae3,2022-10-01T23:30,2022-10-01T09:00:01,2022-10-01T23:00:01
240f7c692c4b,2022-10-01T08:00,2022-10-01T07:00:01,2022-10-01T07:00:01
78eb917d4574,2022-10-01T20:00,2022-10-01T09:00:01,2022-10-01T09:00:01
f4befcfd781f,2022-10-01T20:00,2022-10-01T09:00:01,2022-10-01T09:00:01
7e8dcc6255c4,2022-10-01T20:00,2022-10-01T09:00:01,2022-10-01T09:00:01
3efbda154bc6,2022-10-01T20:00,2022-10-01T09:00:01,2022-10-01T09:00:01
731e9dca7490,2022-10-01T20:00,2022-10-01T09:00:01,2022-10-01T09:00:01
0ef8ec995530,2022-10-01T20:00,2022-10-01T09:00:01,2022-10-01T16:00:01
fbcaae49386a,2022-10-01T20:00,2022-10-01T09:00:01,2022-10-01T09:00:01
7127c4fcb8e4,2022-10-01T20:00,2022-10-01T09:00:01,2022-10-01T09:00:01
bfb90b0cab94,2022-10-02T08:00,2022-10-01T23:00:01,2022-10-01T23:00:01
5445f00c3334,2022-10-02T08:00,2022-10-02T00:00:02,2022-10-02T07:00:01
5445f00c3334,2022-10-02T14:00,2022-10-02T08:00:01,2022-10-02T08:00:01
ac2ef4a5da72,2022-10-03T15:00,2022-10-02T01:00:01,2022-10-03T13:00:01
6375eb196ae3,2022-10-02T23:30,2022-10-02T07:00:01,2022-10-02T20:00:01
ca7c593f1033,2022-10-02T23:30,2022-10-02T07:00:01,2022-10-02T20:00:01
684456174f0b,2022-10-02T23:30,2022-10-02T07:00:01,2022-10-02T20:00:01
5971868aa507,2022-10-02T14:00,2022-10-02T08:00:01,2022-10-02T08:00:01
8cdc4b1201c2,2022-10-02T14:00,2022-10-02T08:00:01,2022-10-02T08:00:01
45e46b787433,2022-10-02T14:00,2022-10-02T10:00:01,2022-10-02T15:00:01
45e46b787433,2022-10-02T20:00,2022-10-02T17:00:01,2022-10-02T17:00:01
25b80c827919,2022-10-02T23:30,2022-10-02T10:00:01,2022-10-02T20:00:01
6f53ca3a1cc8,2022-10-02T23:30,2022-10-02T10:00:01,2022-10-02T20:00:01
bbf38ae09901,2022-10-02T23:30,2022-10-02T10:00:01,2022-10-02T20:00:01
8ad76e378906,2022-10-02T14:00,2022-10-02T12:00:01,2022-10-02T12:00:01
a587f4aeda3a,2022-10-02T15:00,2022-10-02T14:00:01,2022-10-02T14:00:01
c8867c9a412e,2022-10-02T23:30,2022-10-02T20:00:01,2022-10-02T20:00:01
bb51816a19f1,2022-10-02T23:30,2022-10-02T20:00:01,2022-10-02T20:00:01
96b06741de5f,2022-10-02T23:30,2022-10-02T20:00:01,2022-10-02T20:00:01
f7d16e8f357d,2022-10-02T23:30,2022-10-02T20:00:01,2022-10-02T20:00:01
3c97a2f79fe3,2022-10-02T23:30,2022-10-02T20:00:01,2022-10-02T20:00:01
ce63222e7504,2022-10-02T23:30,2022-10-02T20:00:01,2022-10-02T20:00:01
9b2be9a5a6aa,2022-10-02T23:30,2022-10-02T20:00:01,2022-10-02T20:00:01
86355c9facb3,2022-10-02T23:30,2022-10-02T20:00:01,2022-10-02T20:00:01
b028f79f42cf,2022-10-02T23:30,2022-10-02T20:00:01,2022-10-02T20:00:01
2f7771931aa0,2022-10-03T23:30,2022-10-03T06:00:01,2022-10-03T22:00:01
95eb14e8b1c1,2022-10-03T23:30,2022-10-03T06:00:01,2022-10-03T22:00:01
3707c7ba51d2,2022-10-03T23:30,2022-10-03T06:00:01,2022-10-03T22:00:01
3ace775b6003,2022-10-03T23:30,2022-10-03T06:00:01,2022-10-03T22:00:01
07d7128aa709,2022-10-03T23:30,2022-10-03T06:00:01,2022-10-03T22:00:01
fa81b46ac07d,2022-10-03T23:30,2022-10-03T06:00:01,2022-10-03T22:00:01
3ed164d2ff59,2022-10-03T23:30,2022-10-03T06:00:01,2022-10-03T22:00:01
33e29f4ae2cc,2022-10-03T23:30,2022-10-03T06:00:01,2022-10-03T22:00:01
30384236fae4,2022-10-03T23:30,2022-10-03T06:00:01,2022-10-03T22:00:01
b6caadaafd47,2022-10-03T23:30,2022-10-03T06:00:01,2022-10-03T22:00:01
53b17d59c482,2022-10-03T23:30,2022-10-03T06:00:01,2022-10-03T22:00:01
bcb5c19cf8d2,2022-10-03T14:00,2022-10-03T09:00:01,2022-10-03T14:00:01
480b36bb81bf,2022-10-03T14:00,2022-10-03T09:00:01,2022-10-03T13:00:01
3a2af8a0b68e,2022-10-03T14:00,2022-10-03T09:00:01,2022-10-03T10:00:01
3a2af8a0b68e,2022-10-07T22:00,2022-10-03T11:00:01,2022-10-06T17:00:01
9b20e11b0c49,2022-10-03T15:00,2022-10-03T10:00:01,2022-10-03T10:00:01
934ee6e88ca8,2022-10-03T13:00,2022-10-03T10:00:01,2022-10-03T12:00:01
236d88d70e2f,2022-10-05T23:30,2022-10-03T10:00:01,2022-10-05T09:00:01
236d88d70e2f,2022-10-06T23:30,2022-10-05T10:00:02,2022-10-06T02:00:01
1931fd7496fe,2022-10-05T23:30,2022-10-03T10:00:01,2022-10-05T09:00:01
1931fd7496fe,2022-10-06T23:30,2022-10-05T10:00:02,2022-10-06T02:00:01
262ed702f572,2022-10-05T23:30,2022-10-03T10:00:01,2022-10-05T09:00:01
262ed702f572,2022-10-06T23:30,2022-10-05T10:00:02,2022-10-06T02:00:01
5a7e3184d291,2022-10-05T23:30,2022-10-03T10:00:01,2022-10-05T09:00:01
5a7e3184d291,2022-10-06T23:30,2022-10-05T10:00:02,2022-10-06T02:00:01
523511f7440d,2022-10-05T23:30,2022-10-03T10:00:01,2022-10-05T09:00:01
523511f7440d,2022-10-06T23:30,2022-10-05T10:00:02,2022-10-06T02:00:01
7960ba99fdf0,2022-10-05T23:30,2022-10-03T10:00:01,2022-10-05T09:00:01
7960ba99fdf0,2022-10-06T23:30,2022-10-05T10:00:02,2022-10-06T02:00:01
d4e516e8ef16,2022-10-05T23:30,2022-10-03T10:00:01,2022-10-05T09:00:01
d4e516e8ef16,2022-10-06T23:30,2022-10-05T10:00:02,2022-10-06T02:00:01
83e22f286869,2022-10-05T23:30,2022-10-03T10:00:01,2022-10-05T09:00:01
83e22f286869,2022-10-06T23:30,2022-10-05T10:00:02,2022-10-06T02:00:01
1fbefe43068f,2022-10-05T23:30,2022-10-03T10:00:01,2022-10-05T09:00:01
1fbefe43068f,2022-10-06T23:30,2022-10-05T10:00:02,2022-10-06T02:00:01
b18f00270075,2022-10-05T23:30,2022-10-03T10:00:01,2022-10-05T09:00:01
b18f00270075,2022-10-06T23:30,2022-10-05T10:00:02,2022-10-06T02:00:01
b1e53ee6bc32,2022-10-05T23:30,2022-10-03T10:00:01,2022-10-05T09:00:01
b1e53ee6bc32,2022-10-06T23:30,2022-10-05T10:00:02,2022-10-06T02:00:01
7e3bb23e0848,2022-10-05T23:30,2022-10-03T10:00:01,2022-10-05T09:00:01
7e3bb23e0848,2022-10-06T23:30,2022-10-05T10:00:02,2022-10-06T02:00:01
1b45eafd5b2c,2022-10-05T23:30,2022-10-03T10:00:01,2022-10-05T09:00:01
1b45eafd5b2c,2022-10-06T23:30,2022-10-05T10:00:02,2022-10-06T02:00:01
f543f4ec827f,2022-10-05T23:30,2022-10-03T10:00:01,2022-10-05T09:00:01
f543f4ec827f,2022-10-06T23:30,2022-10-05T10:00:02,2022-10-06T02:00:01
d473a839cef1,2022-10-05T23:30,2022-10-03T10:00:01,2022-10-05T09:00:01
d473a839cef1,2022-10-06T23:30,2022-10-05T10:00:02,2022-10-06T02:00:01
3f8b6fe32727,2022-10-05T23:30,2022-10-03T10:00:01,2022-10-05T09:00:01
3f8b6fe32727,2022-10-06T23:30,2022-10-05T10:00:02,2022-10-06T02:00:01
2f5c5e28c97d,2022-10-05T23:30,2022-10-03T10:00:01,2022-10-05T09:00:01
2f5c5e28c97d,2022-10-06T23:30,2022-10-05T10:00:02,2022-10-06T02:00:01
38facbc68c17,2022-10-05T23:30,2022-10-03T10:00:01,2022-10-05T09:00:01
38facbc68c17,2022-10-06T23:30,2022-10-05T10:00:02,2022-10-06T02:00:01
dfc2b04bb0c7,2022-10-05T23:30,2022-10-03T10:00:01,2022-10-05T09:00:01
dfc2b04bb0c7,2022-10-06T23:30,2022-10-05T10:00:02,2022-10-06T02:00:01
b35cf17eab44,2022-10-05T23:30,2022-10-03T10:00:01,2022-10-05T09:00:01
b35cf17eab44,2022-10-06T23:30,2022-10-05T10:00:02,2022-10-06T02:00:01
