incident_id,estimated_restore,first_seen_ts,last_seen_ts
9a325bb309c6,2022-05-01T14:00,2022-05-01T12:00:01,2022-05-01T12:00:01
a8a120fa622f,2022-05-01T22:00,2022-05-01T13:00:01,2022-05-01T21:00:01
a8a120fa622f,2022-05-01T23:30,2022-05-01T23:00:01,2022-05-02T00:00:01
dc02fa62e064,2022-05-01T22:00,2022-05-01T13:00:01,2022-05-01T21:00:01
dc02fa62e064,2022-05-01T23:30,2022-05-01T23:00:01,2022-05-02T00:00:01
25f0e0bb0026,2022-05-01T22:00,2022-05-01T13:00:01,2022-05-01T21:00:01
25f0e0bb0026,2022-05-01T23:30,2022-05-01T23:00:01,2022-05-02T00:00:01
9c595ff5f87e,2022-05-01T22:00,2022-05-01T13:00:01,2022-05-01T21:00:01
9c595ff5f87e,2022-05-01T23:30,2022-05-01T23:00:01,2022-05-02T00:00:01
12342065c114,2022-05-01T23:30,2022-05-01T13:00:01,2022-05-01T23:00:01
4abe0561079d,2022-05-01T23:30,2022-05-01T13:00:01,2022-05-01T23:00:01
50f564c8efe6,2022-05-01T23:30,2022-05-01T13:00:01,2022-05-01T23:00:01
9df811e0d676,2022-05-01T23:30,2022-05-01T13:00:01,2022-05-01T23:00:01
a1136b257936,2022-05-01T23:30,2022-05-01T13:00:01,2022-05-01T23:00:01
977bf431bfe6,2022-05-01T23:30,2022-05-01T13:00:01,2022-05-01T23:00:01
306cdc4a8f8c,2022-05-01T23:30,2022-05-01T13:00:01,2022-05-01T23:00:01
58ab88113f1e,2022-05-01T23:30,2022-05-01T13:00:01,2022-05-01T23:00:01
061d9f17dc1d,2022-05-01T23:30,2022-05-01T13:00:01,2022-05-01T23:00:01
4c617a4fd419,2022-05-01T23:30,2022-05-01T13:00:01,2022-05-01T23:00:01
c8f3cb233429,2022-05-01T23:30,2022-05-01T18:00:01,2022-05-01T23:00:01
c81d82ca9428,2022-05-01T23:30,2022-05-01T18:00:01,2022-05-01T23:00:01
5ccc8757a074,2022-05-01T23:30,2022-05-01T18:00:01,2022-05-01T23:00:01
fe208bd382f7,2022-05-01T23:30,2022-05-01T19:00:01,2022-05-01T23:00:01
84cbadd43e6f,2022-05-01T23:30,2022-05-01T19:00:01,2022-05-01T23:00:01
8c6724fc735d,2022-05-01T23:30,2022-05-01T19:00:01,2022-05-01T23:00:01
8de2ad6f8919,2022-05-01T23:30,2022-05-01T19:00:01,2022-05-01T23:00:01
edfc564d4056,2022-05-01T23:30,2022-05-01T19:00:01,2022-05-01T23:00:01
0bebe432c965,2022-05-01T23:30,2022-05-01T19:00:01,2022-05-01T23:00:01
ff53ae4f62c3,2022-05-01T23:30,2022-05-01T19:00:01,2022-05-01T23:00:01
a374643396ea,2022-05-01T23:30,2022-05-01T20:00:01,2022-05-01T23:00:01
39717fbd9c43,2022-05-01T23:30,2022-05-01T20:00:01,2022-05-01T23:00:01
70564015e0be,2022-05-01T23:30,2022-05-01T20:00:01,2022-05-01T23:00:01
8e661033fa98,2022-05-01T23:00,2022-05-01T21:00:01,2022-05-01T23:00:01
a12fcf5974e9,2022-05-01T23:00,2022-05-01T21:00:01,2022-05-01T23:00:01
c631f5a0c035,2022-05-01T23:00,2022-05-01T21:00:01,2022-05-01T23:00:01
bbe6be9c5d1e,2022-05-01T23:00,2022-05-01T21:00:01,2022-05-01T23:00:01
f57f491aba67,2022-05-01T23:00,2022-05-01T21:00:01,2022-05-01T23:00:01
981cf68ab009,2022-05-01T23:00,2022-05-01T21:00:01,2022-05-01T23:00:01
1dccfb238fac,2022-05-01T23:00,2022-05-01T21:00:01,2022-05-01T23:00:01
f66a6e0dde64,2022-05-01T23:00,2022-05-01T21:00:01,2022-05-01T23:00:01
f0651d1612d9,2022-05-01T23:00,2022-05-01T21:00:01,2022-05-01T23:00:01
61c8f7e37234,2022-05-01T23:00,2022-05-01T21:00:01,2022-05-01T23:00:01
1f9a863527f7,2022-05-01T23:00,2022-05-01T21:00:01,2022-05-01T23:00:01
8cc1051dc6a8,2022-05-01T23:00,2022-05-01T21:00:01,2022-05-01T23:00:01
a2a6c1625eea,2022-05-01T23:00,2022-05-01T21:00:01,2022-05-01T23:00:01
4fe09794bce7,2022-05-02T14:30,2022-05-02T09:00:01,2022-05-02T13:00:01
215412637060,2022-05-02T13:00,2022-05-02T09:00:01,2022-05-02T12:00:01
7129003dc5e8,2022-05-02T14:00,2022-05-02T09:00:01,2022-05-02T12:00:01
8a4fc571663f,2022-05-02T15:00,2022-05-02T09:00:01,2022-05-02T15:00:01
15ee1c8620da,2022-05-02T14:00,2022-05-02T09:00:01,2022-05-02T13:00:01
cfd5e2322939,2022-05-02T13:30,2022-05-02T09:00:01,2022-05-02T11:00:01
7a5e4bd80ca5,2022-05-02T23:30,2022-05-02T09:00:01,2022-05-02T09:00:01
ba559f0786ca,2022-05-02T23:30,2022-05-02T09:00:01,2022-05-02T09:00:01
3b9e5e90e1eb,2022-05-02T23:30,2022-05-02T09:00:01,2022-05-02T09:00:01
e1132f899d05,2022-05-02T13:30,2022-05-02T10:00:01,2022-05-02T11:00:01
a0509734b9b8,2022-05-02T13:30,2022-05-02T10:00:01,2022-05-02T13:00:01
d65cde2d9ce3,2022-05-02T13:00,2022-05-02T10:00:01,2022-05-02T12:00:01
bb4ce87388fa,2022-05-02T22:00,2022-05-02T10:00:01,2022-05-02T15:00:01
c690c7d09136,2022-05-02T13:00,2022-05-02T10:00:01,2022-05-02T13:00:01
152717931e8b,2022-05-02T13:00,2022-05-02T10:00:01,2022-05-02T13:00:01
9f76abe0d19d,2022-05-02T11:30,2022-05-02T10:00:01,2022-05-02T11:00:01
