incident_id,estimated_restore,first_seen_ts,last_seen_ts
255343464f8b,2024-07-01T10:00,2024-07-01T06:00:01,2024-07-01T09:00:01
83d2f9053e7f,2024-07-01T12:00,2024-07-01T09:00:01,2024-07-01T14:00:01
83d2f9053e7f,2024-07-05T23:00,2024-07-01T14:00:01,2024-07-05T13:00:01
f67ee0681dc6,2024-07-01T14:00,2024-07-01T09:00:01,2024-07-01T13:00:01
6429b5a26f56,2024-07-01T13:00,2024-07-01T09:00:01,2024-07-01T12:00:01
729d79fd5341,2024-07-05T23:00,2024-07-01T10:00:01,2024-07-05T12:00:01
729d79fd5341,2024-07-06T23:30,2024-07-05T13:00:01,2024-07-06T00:00:01
d3c453673673,2024-07-05T23:00,2024-07-01T10:00:01,2024-07-05T12:00:01
d3c453673673,2024-07-06T23:30,2024-07-05T13:00:01,2024-07-06T00:00:01
5025a5db9a39,2024-07-05T23:00,2024-07-01T10:00:01,2024-07-05T12:00:01
5025a5db9a39,2024-07-06T23:30,2024-07-05T13:00:01,2024-07-06T00:00:01
1b47a1224ae7,2024-07-01T12:30,2024-07-01T10:00:01,2024-07-01T11:00:01
b28434697b7e,2024-07-02T23:30,2024-07-01T10:00:01,2024-07-02T15:00:01
530376090248,2024-07-02T23:30,2024-07-01T10:00:01,2024-07-02T15:00:01
d042d1c2af28,2024-07-02T23:30,2024-07-01T10:00:01,2024-07-02T15:00:01
bf7d8cd89563,2024-07-01T13:00,2024-07-01T10:00:01,2024-07-01T12:00:01
a5fab88cc564,2024-07-01T14:00,2024-07-01T10:00:01,2024-07-01T14:00:01
8498ca9d6eb0,2024-07-01T14:00,2024-07-01T10:00:01,2024-07-01T14:00:01
e606c1ee7ae7,2024-07-01T14:00,2024-07-01T10:00:01,2024-07-01T14:00:01
ea1784b4afb4,2024-07-05T23:00,2024-07-01T11:00:01,2024-07-05T11:00:01
ea1784b4afb4,2024-07-06T23:30,2024-07-05T12:00:01,2024-07-06T00:00:01
234e54deef00,2024-07-05T23:00,2024-07-01T11:00:01,2024-07-05T11:00:01
234e54deef00,2024-07-06T23:30,2024-07-05T12:00:01,2024-07-06T00:00:01
6d0fac335f6e,2024-07-05T23:00,2024-07-01T11:00:01,2024-07-05T11:00:01
6d0fac335f6e,2024-07-06T23:30,2024-07-05T12:00:01,2024-07-06T00:00:01
c11f1f1d917a,2024-07-05T23:00,2024-07-01T11:00:01,2024-07-05T11:00:01
c11f1f1d917a,2024-07-06T23:30,2024-07-05T12:00:01,2024-07-06T00:00:01
2ef70b24bd6a,2024-07-05T23:00,2024-07-01T11:00:01,2024-07-05T11:00:01
2ef70b24bd6a,2024-07-06T23:30,2024-07-05T12:00:01,2024-07-06T00:00:01
b497a3e7d738,2024-07-05T23:00,2024-07-01T11:00:01,2024-07-05T11:00:01
b497a3e7d738,2024-07-06T23:30,2024-07-05T12:00:01,2024-07-06T00:00:01
b59943b30da3,2024-07-05T23:00,2024-07-01T11:00:01,2024-07-05T11:00:01
b59943b30da3,2024-07-06T23:30,2024-07-05T12:00:01,2024-07-06T00:00:01
c6c3a98d7507,2024-07-05T23:00,2024-07-01T11:00:01,2024-07-05T11:00:01
c6c3a98d7507,2024-07-06T23:30,2024-07-05T12:00:01,2024-07-06T00:00:01
483eb43eeadb,2024-07-05T23:00,2024-07-01T11:00:01,2024-07-05T11:00:01
483eb43eeadb,2024-07-06T23:30,2024-07-05T12:00:01,2024-07-06T00:00:01
7e03717d48c5,2024-07-05T23:00,2024-07-01T11:00:01,2024-07-05T11:00:01
7e03717d48c5,2024-07-06T23:30,2024-07-05T12:00:01,2024-07-06T00:00:01
b0b39237d6e9,2024-07-05T23:00,2024-07-01T11:00:01,2024-07-05T11:00:01
b0b39237d6e9,2024-07-06T23:30,2024-07-05T12:00:01,2024-07-06T00:00:01
b0b39237d6e9,2024-07-06T12:00,2024-07-06T02:00:01,2024-07-06T10:00:01
0c93f69dd881,2024-07-05T23:00,2024-07-01T11:00:01,2024-07-05T11:00:01
0c93f69dd881,2024-07-06T23:30,2024-07-05T12:00:01,2024-07-06T00:00:01
91ae6213e314,2024-07-05T23:00,2024-07-01T11:00:01,2024-07-05T11:00:01
91ae6213e314,2024-07-06T23:30,2024-07-05T12:00:01,2024-07-06T00:00:01
36d63822cc3b,2024-07-05T23:00,2024-07-01T11:00:01,2024-07-05T11:00:01
36d63822cc3b,2024-07-06T23:30,2024-07-05T12:00:01,2024-07-06T00:00:01
c6292c232242,2024-07-05T23:00,2024-07-01T11:00:01,2024-07-05T11:00:01
c6292c232242,2024-07-06T23:30,2024-07-05T12:00:01,2024-07-06T00:00:01
5c2c30fae1ba,2024-07-05T23:00,2024-07-01T11:00:01,2024-07-05T11:00:01
5c2c30fae1ba,2024-07-06T23:30,2024-07-05T12:00:01,2024-07-06T00:00:01
