incident_id,estimated_restore,first_seen_ts,last_seen_ts
eae584f9c64e,2023-05-01T20:00,2023-05-01T12:00:01,2023-05-01T17:00:01
1f7cc7af1dc1,2023-05-01T20:00,2023-05-01T12:00:01,2023-05-01T17:00:01
01099393d52e,2023-05-01T23:30,2023-05-01T12:00:01,2023-05-02T00:00:01
01099393d52e,2023-05-02T08:00,2023-05-02T01:00:01,2023-05-02T01:00:01
70d5ad403743,2023-05-01T23:30,2023-05-01T12:00:01,2023-05-02T00:00:01
70d5ad403743,2023-05-02T08:00,2023-05-02T01:00:01,2023-05-02T01:00:01
8c39705707a5,2023-05-01T23:30,2023-05-01T12:00:01,2023-05-02T00:00:01
8c39705707a5,2023-05-02T08:00,2023-05-02T01:00:01,2023-05-02T01:00:01
fbbc50b85764,2023-05-01T23:30,2023-05-01T12:00:01,2023-05-02T00:00:01
fbbc50b85764,2023-05-02T08:00,2023-05-02T01:00:01,2023-05-02T01:00:01
39e3f32b7d17,2023-05-01T23:30,2023-05-01T12:00:01,2023-05-02T00:00:01
01e97fb0771f,2023-05-01T23:30,2023-05-01T12:00:01,2023-05-01T23:00:01
4294cff641a0,2023-05-01T23:30,2023-05-01T12:00:01,2023-05-01T23:00:01
912cd186733c,2023-05-01T23:30,2023-05-01T12:00:01,2023-05-01T23:00:01
04c2ff0cd84d,2023-05-01T17:00,2023-05-01T14:00:01,2023-05-01T14:00:01
76c425a061a3,2023-05-01T17:00,2023-05-01T14:00:01,2023-05-01T14:00:01
e353f9ea92f7,2023-05-01T23:00,2023-05-01T20:00:01,2023-05-01T23:00:01
208aa0acaf1d,2023-05-01T23:00,2023-05-01T20:00:01,2023-05-01T23:00:01
dca3db3c1aeb,2023-05-01T23:00,2023-05-01T20:00:01,2023-05-01T23:00:01
f30c9ea9f22f,2023-05-01T23:00,2023-05-01T20:00:01,2023-05-01T23:00:01
cc79929c0f08,2023-05-01T23:00,2023-05-01T20:00:01,2023-05-01T23:00:01
b4cfef3af518,2023-05-01T23:00,2023-05-01T20:00:01,2023-05-01T23:00:01
af627bafb09f,2023-05-01T23:00,2023-05-01T20:00:01,2023-05-01T23:00:01
678f33def800,2023-05-01T23:00,2023-05-01T20:00:01,2023-05-01T23:00:01
3df182ed94f3,2023-05-01T23:00,2023-05-01T20:00:01,2023-05-01T23:00:01
8aa206e8752e,2023-05-01T23:00,2023-05-01T20:00:01,2023-05-01T23:00:01
4042531de438,2023-05-01T23:00,2023-05-01T20:00:01,2023-05-01T23:00:01
31f7c6158762,2023-05-01T23:30,2023-05-01T20:00:01,2023-05-02T00:00:01
8699df2a6ee5,2023-05-01T23:30,2023-05-01T20:00:01,2023-05-02T00:00:01
8699df2a6ee5,2023-05-02T08:00,2023-05-02T01:00:01,2023-05-02T01:00:01
0e83929d68c5,2023-05-01T23:30,2023-05-01T20:00:01,2023-05-02T00:00:01
0e83929d68c5,2023-05-02T08:00,2023-05-02T01:00:01,2023-05-02T01:00:01
330042d6b68b,2023-05-01T23:30,2023-05-01T20:00:01,2023-05-02T00:00:01
9499d913c4d1,2023-05-01T23:30,2023-05-01T20:00:01,2023-05-02T00:00:01
6835ce0da3ce,2023-05-01T23:30,2023-05-01T20:00:01,2023-05-02T00:00:01
6835ce0da3ce,2023-05-02T08:00,2023-05-02T01:00:01,2023-05-02T01:00:01
17d07e3969c5,2023-05-01T23:00,2023-05-01T22:00:01,2023-05-01T23:00:01
5bf7a1a2e379,2023-05-01T23:00,2023-05-01T22:00:01,2023-05-01T23:00:01
76ddf22047c6,2023-05-01T23:00,2023-05-01T22:00:01,2023-05-01T23:00:01
2e0b1893085d,2023-05-01T23:30,2023-05-01T23:00:01,2023-05-01T23:00:01
743848827fab,2023-05-01T23:30,2023-05-01T23:00:01,2023-05-01T23:00:01
df13acf456d9,2023-05-01T23:30,2023-05-01T23:00:01,2023-05-01T23:00:01
3327bc0649fb,2023-05-01T23:30,2023-05-01T23:00:01,2023-05-01T23:00:01
ab0d3817a063,2023-05-02T10:00,2023-05-02T07:00:01,2023-05-02T10:00:02
