incident_id,estimated_restore,first_seen_ts,last_seen_ts
9ab943955f13,2022-06-01T10:00,2022-06-01T09:00:02,2022-06-01T09:00:02
9610fa1ab5fe,2022-06-01T14:00,2022-06-01T13:00:01,2022-06-01T13:00:01
e8bf5e4fe8c8,2022-06-01T15:00,2022-06-01T14:00:01,2022-06-01T15:00:01
121167a9a2f2,2022-06-01T20:00,2022-06-01T14:00:01,2022-06-01T19:00:01
0d2a90761669,2022-06-01T20:00,2022-06-01T14:00:01,2022-06-01T19:00:01
e1b5292d6856,2022-06-01T20:00,2022-06-01T14:00:01,2022-06-01T19:00:01
fa6f8313ddf1,2022-06-01T20:00,2022-06-01T14:00:01,2022-06-01T19:00:01
65212cc99f1a,2022-06-01T20:00,2022-06-01T15:00:01,2022-06-01T20:00:01
1db6cf767aa5,2022-06-03T18:00,2022-06-01T19:00:01,2022-06-03T18:00:01
4648bf6f7e64,2022-06-03T18:00,2022-06-01T19:00:01,2022-06-03T18:00:01
04e6af184037,2022-06-03T23:30,2022-06-02T09:00:01,2022-06-03T14:00:01
be22e4435ee3,2022-06-03T23:30,2022-06-02T09:00:01,2022-06-03T13:00:01
d0d15a46ac3d,2022-06-03T23:30,2022-06-02T09:00:01,2022-06-03T13:00:01
78c0b9072e6c,2022-06-02T13:00,2022-06-02T09:00:01,2022-06-02T12:00:01
5ad633a62fe9,2022-06-02T11:00,2022-06-02T09:00:01,2022-06-02T11:00:01
2dddad06588c,2022-06-03T09:00,2022-06-02T09:00:01,2022-06-03T00:00:01
49f8c4e2bc14,2022-06-04T00:00,2022-06-02T09:00:01,2022-06-03T16:00:01
bc968bb2c731,2022-06-04T00:00,2022-06-02T09:00:01,2022-06-03T17:00:01
3e0f49899572,2022-06-02T13:00,2022-06-02T10:00:01,2022-06-02T12:00:01
467191636b6b,2022-06-03T10:00,2022-06-02T10:00:01,2022-06-03T10:00:01
9e3562579efe,2022-06-02T21:00,2022-06-02T10:00:01,2022-06-02T20:00:01
9e3562579efe,2022-06-02T22:00,2022-06-02T21:00:01,2022-06-02T21:00:01
1820159a022c,2022-06-02T13:00,2022-06-02T10:00:01,2022-06-02T13:00:01
5087dc7a36e9,2022-06-02T14:00,2022-06-02T10:00:01,2022-06-02T14:00:01
85cb613d5811,2022-06-02T11:30,2022-06-02T10:00:01,2022-06-02T11:00:01
994a4dd13317,2022-06-02T12:30,2022-06-02T10:00:01,2022-06-02T12:00:01
0a7bcac3e6be,2022-06-02T14:00,2022-06-02T10:00:01,2022-06-02T13:00:01
817ac768ecfb,2022-06-02T14:00,2022-06-02T10:00:01,2022-06-02T12:00:01
9a1582a73aca,2022-06-02T14:00,2022-06-02T10:00:01,2022-06-02T13:00:01
b5bc7b58a111,2022-06-02T15:00,2022-06-02T10:00:01,2022-06-02T15:00:01
9b3b4af9534e,2022-06-02T15:00,2022-06-02T10:00:01,2022-06-02T13:00:01
6aa0b5e96922,2022-06-02T14:00,2022-06-02T10:00:01,2022-06-02T11:00:01
6aa0b5e96922,2022-06-02T15:00,2022-06-02T12:00:01,2022-06-02T15:00:01
733f4970c7bf,2022-06-02T14:00,2022-06-02T10:00:01,2022-06-02T11:00:01
733f4970c7bf,2022-06-02T15:00,2022-06-02T12:00:01,2022-06-02T15:00:01
34bd032b87a8,2022-06-02T14:00,2022-06-02T10:00:01,2022-06-02T11:00:01
34bd032b87a8,2022-06-02T15:00,2022-06-02T12:00:01,2022-06-02T15:00:01
929e49635bcf,2022-06-02T14:30,2022-06-02T11:00:01,2022-06-02T15:00:01
45af8bc4f498,2022-06-02T14:00,2022-06-02T12:00:01,2022-06-02T15:00:01
c1973956399b,2022-06-02T13:00,2022-06-02T12:00:01,2022-06-02T13:00:01
a782d2278e77,2022-06-02T23:30,2022-06-02T12:00:01,2022-06-02T18:00:01
cb0aa5504872,2022-06-02T15:00,2022-06-02T12:00:01,2022-06-02T15:00:01
cb0aa5504872,2022-06-09T23:30,2022-06-02T16:00:01,2022-06-07T18:00:01
2857af5a42ba,2022-06-02T15:00,2022-06-02T14:00:01,2022-06-02T15:00:01
