incident_id,estimated_restore,first_seen_ts,last_seen_ts
56dc3b491f5a,2024-12-01T10:00,2024-12-01T00:00:01,2024-12-01T09:00:01
56dc3b491f5a,2024-12-01T23:30,2024-12-01T10:00:01,2024-12-01T12:00:01
d38b9253308e,2024-12-01T10:00,2024-12-01T00:00:01,2024-12-01T09:00:01
d38b9253308e,2024-12-01T23:30,2024-12-01T10:00:01,2024-12-01T11:00:01
6b19027cd558,2024-12-01T10:00,2024-12-01T01:00:01,2024-12-01T01:00:01
234bda312951,2024-12-01T09:00,2024-12-01T07:00:01,2024-12-01T09:00:01
234bda312951,2024-12-01T23:30,2024-12-01T10:00:01,2024-12-02T00:00:01
234bda312951,2024-12-02T10:00,2024-12-02T01:00:01,2024-12-02T10:00:01
2d39370b857a,2024-12-01T09:00,2024-12-01T07:00:01,2024-12-01T09:00:01
2d39370b857a,2024-12-01T23:30,2024-12-01T10:00:01,2024-12-02T00:00:01
2d39370b857a,2024-12-02T10:00,2024-12-02T01:00:01,2024-12-02T10:00:01
2d39370b857a,2024-12-02T23:30,2024-12-02T11:00:01,2024-12-02T16:00:01
6175670fb99c,2024-12-01T09:00,2024-12-01T07:00:01,2024-12-01T09:00:01
6175670fb99c,2024-12-01T23:30,2024-12-01T10:00:01,2024-12-02T00:00:01
6175670fb99c,2024-12-02T10:00,2024-12-02T01:00:01,2024-12-02T10:00:01
41db78def79d,2024-12-01T09:00,2024-12-01T07:00:01,2024-12-01T09:00:01
41db78def79d,2024-12-01T23:30,2024-12-01T10:00:01,2024-12-02T00:00:01
41db78def79d,2024-12-02T10:00,2024-12-02T01:00:01,2024-12-02T10:00:01
41db78def79d,2024-12-02T23:30,2024-12-02T11:00:01,2024-12-02T19:00:01
daf483ccf6b7,2024-12-01T09:00,2024-12-01T07:00:01,2024-12-01T09:00:01
daf483ccf6b7,2024-12-01T23:30,2024-12-01T10:00:01,2024-12-02T00:00:01
daf483ccf6b7,2024-12-02T10:00,2024-12-02T01:00:01,2024-12-02T10:00:01
daf483ccf6b7,2024-12-02T23:30,2024-12-02T11:00:01,2024-12-02T18:00:01
72fdfed94e11,2024-12-01T10:00,2024-12-01T07:00:01,2024-12-01T09:00:01
72fdfed94e11,2024-12-01T23:30,2024-12-01T10:00:01,2024-12-01T12:00:01
0a49f6190ab5,2024-12-01T10:00,2024-12-01T07:00:01,2024-12-01T09:00:01
0a49f6190ab5,2024-12-01T23:30,2024-12-01T10:00:01,2024-12-01T17:00:01
094de2d239e3,2024-12-01T10:00,2024-12-01T07:00:01,2024-12-01T07:00:01
106f751097ea,2024-12-01T10:00,2024-12-01T07:00:01,2024-12-01T09:00:01
106f751097ea,2024-12-01T23:30,2024-12-01T10:00:01,2024-12-01T18:00:01
50e72451fd54,2024-12-01T12:00,2024-12-01T07:00:01,2024-12-01T10:00:01
6626d41417bf,2024-12-01T12:00,2024-12-01T07:00:01,2024-12-01T10:00:01
f965670ac745,2024-12-01T12:00,2024-12-01T07:00:01,2024-12-01T10:00:01
cc5a931efc03,2024-12-01T10:00,2024-12-01T08:00:01,2024-12-01T09:00:01
cc5a931efc03,2024-12-01T23:30,2024-12-01T10:00:01,2024-12-01T12:00:01
a182ac7668d7,2024-12-01T10:00,2024-12-01T08:00:01,2024-12-01T09:00:01
a182ac7668d7,2024-12-01T23:30,2024-12-01T10:00:01,2024-12-01T10:00:01
1fecd950f136,2024-12-01T10:00,2024-12-01T09:00:01,2024-12-01T10:00:01
dc8b1c4aeb51,2024-12-01T10:00,2024-12-01T09:00:01,2024-12-01T10:00:01
dc8b1c4aeb51,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T11:00:01
ad3b876c1840,2024-12-01T10:00,2024-12-01T09:00:01,2024-12-01T10:00:01
ad3b876c1840,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T17:00:01
ac76823346ed,2024-12-01T10:00,2024-12-01T09:00:01,2024-12-01T10:00:01
ac76823346ed,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
4836d94ac41c,2024-12-01T10:00,2024-12-01T09:00:01,2024-12-01T10:00:01
4836d94ac41c,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T20:00:01
44940afb5a17,2024-12-01T10:00,2024-12-01T09:00:01,2024-12-01T10:00:01
44940afb5a17,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
0db6fa7a4b8b,2024-12-01T10:00,2024-12-01T09:00:01,2024-12-01T10:00:01
0db6fa7a4b8b,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T11:00:01
c140eb107e3a,2024-12-01T10:00,2024-12-01T09:00:01,2024-12-01T10:00:01
c140eb107e3a,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T22:00:02
a36e7eeb8778,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T23:00:01
a36e7eeb8778,2024-12-02T10:00,2024-12-02T00:00:01,2024-12-02T09:00:01
a36e7eeb8778,2024-12-02T23:30,2024-12-02T10:00:01,2024-12-02T21:00:01
8d5c99754d22,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T23:00:01
8d5c99754d22,2024-12-02T10:00,2024-12-02T00:00:01,2024-12-02T09:00:01
8d5c99754d22,2024-12-02T23:30,2024-12-02T10:00:01,2024-12-02T23:00:01
8d5c99754d22,2024-12-03T23:30,2024-12-03T00:00:01,2024-12-03T23:00:01
8d5c99754d22,2024-12-04T23:30,2024-12-04T00:00:01,2024-12-04T15:00:01
b5fa8427fd50,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
4470d5cd4e5c,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T23:00:01
93f64df29e74,2024-12-01T15:00,2024-12-01T11:00:01,2024-12-01T14:00:01
93f64df29e74,2024-12-01T19:00,2024-12-01T15:00:01,2024-12-01T18:00:01
ecd47691bef0,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T23:00:01
6e3ddc35303e,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T23:00:01
a645b39ace4b,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T23:00:01
d2a7d199987a,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T23:00:01
6a604bb945a6,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T17:00:01
375ed3e3664a,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
c2ffa29e5f8e,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
0d94225bff3a,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
8d11e17da645,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
0bff34bc22d1,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
bb86cb071833,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
10eff88d823d,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
d933d2828235,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
a24bc7632f8c,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
6b05c50e0d61,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
272c7dccb024,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
f2c3ea579589,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
faedeb7e612a,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
6f89913de80c,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
57f1880a121e,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
8bc674d3e346,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
84c99d136002,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
de17577ec81f,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
f1f9e611957c,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
d7f7a472ec96,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
48fb98f069ef,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
acd18ed08526,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
b6725cfee34b,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
4bf78788572a,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
1978dc6af0a1,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
9f085866f4cb,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
8ac5b9f4fc50,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
3fc27bbd7154,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
21b015f950ad,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
a1d76cdf80e2,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
52c38be2de21,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
6652322e6379,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
dca1f8e7363d,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
d3c1c6a33ea3,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
d28baca377b6,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
8b3cbf60ef11,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
42ca16eb3bee,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
9bd11603a7b0,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
1890b49adb19,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
61af5b5cb322,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
61af5b5cb322,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T23:00:01
61af5b5cb322,2024-12-03T23:30,2024-12-03T00:00:01,2024-12-03T06:00:01
1c1d56718c2d,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
1c1d56718c2d,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T14:00:01
fe4ead166e31,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
92726c2d8fef,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
92726c2d8fef,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T10:00:01
cfd77d0bd09e,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
a02b24d661c1,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
829e45fc8a84,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
aae8aa5a13a7,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
aae8aa5a13a7,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T16:00:01
d50f6eede713,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
c829f8a2d92d,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
c829f8a2d92d,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T16:00:01
dee407e88f04,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
dee407e88f04,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T23:00:01
dee407e88f04,2024-12-03T23:30,2024-12-03T00:00:01,2024-12-03T06:00:01
be000cea3c07,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
be000cea3c07,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T16:00:01
08beca614af6,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
521ddeb77e6f,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
521ddeb77e6f,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T13:00:01
a6ac4dc53903,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
6840b2e786db,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
ca508949ac5e,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
7148ad6673fd,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
7148ad6673fd,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T15:00:01
e3b02776f03a,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
e3b02776f03a,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T23:00:01
e3b02776f03a,2024-12-03T23:30,2024-12-03T00:00:01,2024-12-03T06:00:01
26674628a69b,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
3ded1276847c,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
3ded1276847c,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T23:00:01
3ded1276847c,2024-12-03T23:30,2024-12-03T00:00:01,2024-12-03T06:00:01
34e8b4f17c70,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
61a50dda27d8,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
61a50dda27d8,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T16:00:01
014ef0426ecc,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
014ef0426ecc,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T23:00:01
014ef0426ecc,2024-12-03T23:30,2024-12-03T00:00:01,2024-12-03T06:00:01
3605394a6681,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
3605394a6681,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T15:00:01
72fbd890c956,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
72fbd890c956,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T23:00:01
72fbd890c956,2024-12-03T23:30,2024-12-03T00:00:01,2024-12-03T06:00:01
aede4389d4e2,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
2a9c991fddb5,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
2a9c991fddb5,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T10:00:01
7c91ee71e474,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
f56358a7248c,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
18e636c4fb59,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
3d07199056da,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
3d07199056da,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T23:00:01
3d07199056da,2024-12-03T23:30,2024-12-03T00:00:01,2024-12-03T06:00:01
6314baa415da,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
07ac1cccb98d,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T12:00:01
675dfeabae34,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
675dfeabae34,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T23:00:01
675dfeabae34,2024-12-03T23:30,2024-12-03T00:00:01,2024-12-03T06:00:01
a389e2ad2248,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
a389e2ad2248,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T10:00:01
82f901b8d8d2,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
82f901b8d8d2,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T23:00:01
82f901b8d8d2,2024-12-03T23:30,2024-12-03T00:00:01,2024-12-03T06:00:01
674aadd13a14,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
674aadd13a14,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T23:00:01
674aadd13a14,2024-12-03T23:30,2024-12-03T00:00:01,2024-12-03T06:00:01
5fa46e98e0f0,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
5fa46e98e0f0,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T23:00:01
5fa46e98e0f0,2024-12-03T23:30,2024-12-03T00:00:01,2024-12-03T06:00:01
6054881f2958,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
6054881f2958,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T10:00:01
508fe626cdde,2024-12-01T23:30,2024-12-01T11:00:01,2024-12-01T16:00:01
508fe626cdde,2024-12-02T23:30,2024-12-01T17:00:01,2024-12-02T23:00:01
