incident_id,estimated_restore,first_seen_ts,last_seen_ts
6c369b8cca49,2024-09-01T23:30,2024-09-01T01:00:02,2024-09-01T23:00:01
6c369b8cca49,2024-09-02T23:30,2024-09-02T00:00:01,2024-09-02T07:00:01
6c369b8cca49,2024-09-03T23:30,2024-09-02T09:00:01,2024-09-02T21:00:01
0b15ca932741,2024-09-01T23:00,2024-09-01T09:00:01,2024-09-01T11:00:01
5e98a881a28c,2024-09-01T23:00,2024-09-01T09:00:01,2024-09-01T11:00:01
93455ccccd05,2024-09-02T08:00,2024-09-01T09:00:01,2024-09-02T07:00:01
93455ccccd05,2024-09-02T10:00,2024-09-02T09:00:01,2024-09-02T11:00:01
93455ccccd05,2024-09-02T20:00,2024-09-02T12:00:02,2024-09-02T12:00:02
b052eb29f296,2024-09-02T08:00,2024-09-01T09:00:01,2024-09-02T07:00:01
b052eb29f296,2024-09-02T10:00,2024-09-02T09:00:01,2024-09-02T10:00:01
45f6cec378e2,2024-09-02T08:00,2024-09-01T09:00:01,2024-09-02T00:00:01
035a9caf7066,2024-09-02T08:00,2024-09-01T09:00:01,2024-09-02T07:00:01
035a9caf7066,2024-09-02T10:00,2024-09-02T09:00:01,2024-09-02T10:00:01
ab403439b3bd,2024-09-02T08:00,2024-09-01T09:00:01,2024-09-02T07:00:01
ab403439b3bd,2024-09-02T10:00,2024-09-02T09:00:01,2024-09-02T11:00:01
ab403439b3bd,2024-09-02T20:00,2024-09-02T12:00:02,2024-09-02T12:00:02
e1f157b93702,2024-09-02T08:00,2024-09-01T09:00:01,2024-09-02T07:00:01
e1f157b93702,2024-09-02T10:00,2024-09-02T09:00:01,2024-09-02T11:00:01
e1f157b93702,2024-09-02T20:00,2024-09-02T12:00:02,2024-09-02T12:00:02
c2e6a778b6d3,2024-09-02T08:00,2024-09-01T09:00:01,2024-09-01T11:00:01
f7f50c657694,2024-09-02T08:00,2024-09-01T09:00:01,2024-09-02T07:00:01
f7f50c657694,2024-09-02T10:00,2024-09-02T09:00:01,2024-09-02T11:00:01
f7f50c657694,2024-09-02T20:00,2024-09-02T12:00:02,2024-09-02T14:00:01
17aee508ee2c,2024-09-02T08:00,2024-09-01T09:00:01,2024-09-02T07:00:01
17aee508ee2c,2024-09-02T10:00,2024-09-02T09:00:01,2024-09-02T11:00:01
17aee508ee2c,2024-09-02T20:00,2024-09-02T12:00:02,2024-09-02T12:00:02
006d1d6d2eb2,2024-09-02T08:00,2024-09-01T09:00:01,2024-09-02T07:00:01
006d1d6d2eb2,2024-09-02T10:00,2024-09-02T09:00:01,2024-09-02T10:00:01
82f8c22c433e,2024-09-02T08:00,2024-09-01T09:00:01,2024-09-01T16:00:01
dcdcbcdd4bb0,2024-09-02T08:00,2024-09-01T09:00:01,2024-09-02T07:00:01
6aca35943997,2024-09-02T08:00,2024-09-01T09:00:01,2024-09-02T07:00:01
6aca35943997,2024-09-02T10:00,2024-09-02T09:00:01,2024-09-02T11:00:01
383132d2b480,2024-09-02T08:00,2024-09-01T09:00:01,2024-09-02T07:00:01
383132d2b480,2024-09-02T10:00,2024-09-02T09:00:01,2024-09-02T11:00:01
383132d2b480,2024-09-02T20:00,2024-09-02T12:00:02,2024-09-02T14:00:01
34f2e7d8be0d,2024-09-02T08:00,2024-09-01T09:00:01,2024-09-01T13:00:01
0c35275aaab2,2024-09-02T08:00,2024-09-01T09:00:01,2024-09-02T07:00:01
69f5ab774463,2024-09-02T08:00,2024-09-01T09:00:01,2024-09-01T22:00:01
50c235877f13,2024-09-02T08:00,2024-09-01T09:00:01,2024-09-02T07:00:01
27522746f68e,2024-09-01T23:30,2024-09-01T09:00:01,2024-09-01T14:00:01
c66ff016d31c,2024-09-01T23:30,2024-09-01T09:00:01,2024-09-01T14:00:01
384b999f8e69,2024-09-01T23:30,2024-09-01T09:00:01,2024-09-01T13:00:01
7cfedf153bab,2024-09-01T23:30,2024-09-01T09:00:01,2024-09-01T14:00:01
7ee7cd8b87d2,2024-09-01T23:30,2024-09-01T09:00:01,2024-09-01T11:00:01
6ddba6070d8c,2024-09-01T23:30,2024-09-01T09:00:01,2024-09-01T14:00:01
ff5c911f3ff0,2024-09-01T23:30,2024-09-01T09:00:01,2024-09-01T13:00:01
5ab21b4e2e71,2024-09-01T23:30,2024-09-01T09:00:01,2024-09-01T13:00:01
39453ca45d78,2024-09-01T23:30,2024-09-01T09:00:01,2024-09-01T14:00:01
a56048e545d9,2024-09-01T23:30,2024-09-01T09:00:01,2024-09-01T11:00:01
4a33f35fccbc,2024-09-01T23:30,2024-09-01T09:00:01,2024-09-01T14:00:01
fea3433b61c9,2024-09-02T08:00,2024-09-01T11:00:01,2024-09-01T16:00:01
828204aa3bca,2024-09-02T08:00,2024-09-01T11:00:01,2024-09-02T00:00:01
0054f2d2b26e,2024-09-02T08:00,2024-09-01T11:00:01,2024-09-02T07:00:01
0054f2d2b26e,2024-09-02T10:00,2024-09-02T09:00:01,2024-09-02T11:00:01
ecb52f534ff3,2024-09-02T08:00,2024-09-01T11:00:01,2024-09-02T00:00:01
d6b8c35f86b6,2024-09-02T08:00,2024-09-01T12:00:01,2024-09-02T00:00:01
3f087cafa7e2,2024-09-02T08:00,2024-09-01T12:00:01,2024-09-02T00:00:01
f517c1454067,2024-09-02T08:00,2024-09-01T12:00:01,2024-09-02T00:00:01
b8d4699c7a5a,2024-09-02T08:00,2024-09-01T12:00:01,2024-09-01T12:00:01
7d6b78947ce3,2024-09-02T08:00,2024-09-01T12:00:01,2024-09-02T07:00:01
b0753d7115c3,2024-09-02T08:00,2024-09-01T12:00:01,2024-09-02T07:00:01
c414f4297a60,2024-09-02T08:00,2024-09-01T12:00:01,2024-09-01T23:00:01
8d8b3bf85aeb,2024-09-02T08:00,2024-09-01T12:00:01,2024-09-01T22:00:01
2418cb96d947,2024-09-02T08:00,2024-09-01T12:00:01,2024-09-02T07:00:01
618be1b010a9,2024-09-02T08:00,2024-09-01T12:00:01,2024-09-01T13:00:01
6bae3b5b6a14,2024-09-02T08:00,2024-09-01T13:00:01,2024-09-01T14:00:01
f24be22c90c9,2024-09-02T08:00,2024-09-01T13:00:01,2024-09-02T00:00:01
4400a3cc585e,2024-09-02T08:00,2024-09-01T13:00:01,2024-09-02T00:00:01
0606390fddcc,2024-09-02T08:00,2024-09-01T13:00:01,2024-09-02T00:00:01
3790cc58f839,2024-09-02T08:00,2024-09-01T13:00:01,2024-09-02T00:00:01
cb26d47c29c5,2024-09-02T08:00,2024-09-01T14:00:01,2024-09-02T00:00:01
2aa06e935efc,2024-09-02T08:00,2024-09-01T14:00:01,2024-09-01T23:00:01
dcfdb507c2fc,2024-09-02T08:00,2024-09-01T14:00:01,2024-09-01T16:00:01
df310c640b41,2024-09-02T08:00,2024-09-01T14:00:01,2024-09-02T00:00:01
b8b8eec31b27,2024-09-02T08:00,2024-09-01T14:00:01,2024-09-01T23:00:01
5acb22b4f0b2,2024-09-02T08:00,2024-09-01T14:00:01,2024-09-01T22:00:01
98d6554fa5b6,2024-09-02T15:30,2024-09-01T16:00:01,2024-09-02T18:00:01
98d6554fa5b6,2024-09-02T20:00,2024-09-02T19:00:01,2024-09-03T01:00:01
98d6554fa5b6,2024-09-03T20:00,2024-09-03T07:00:02,2024-09-03T15:00:01
98d6554fa5b6,2024-09-04T19:00,2024-09-03T16:00:01,2024-09-03T18:00:01
a8dcc07ccab6,2024-09-02T12:00,2024-09-01T16:00:01,2024-09-02T12:00:02
a8dcc07ccab6,2024-09-03T18:00,2024-09-02T13:00:01,2024-09-03T17:00:01
a4cb3464a40a,2024-09-02T08:00,2024-09-01T19:00:01,2024-09-01T22:00:01
861f5b9244ee,2024-09-02T08:00,2024-09-01T20:00:01,2024-09-01T22:00:01
0c2cb1db127f,2024-09-02T08:00,2024-09-01T20:00:01,2024-09-01T23:00:01
a705b1b34879,2024-09-02T08:00,2024-09-01T20:00:01,2024-09-01T22:00:01
065209b9dbdf,2024-09-02T08:00,2024-09-01T20:00:01,2024-09-01T22:00:01
ac798ca40a11,2024-09-02T08:00,2024-09-01T20:00:01,2024-09-02T00:00:01
5920010ea963,2024-09-02T08:00,2024-09-01T21:00:01,2024-09-02T00:00:01
69428474af4a,2024-09-02T08:00,2024-09-01T21:00:01,2024-09-02T00:00:01
ba962d1ae252,2024-09-01T23:30,2024-09-01T21:00:01,2024-09-01T23:00:01
8f47a3d7f51d,2024-09-01T23:30,2024-09-01T21:00:01,2024-09-01T23:00:01
8f47a3d7f51d,2024-09-02T10:00,2024-09-02T00:00:01,2024-09-02T09:00:01
8eace67d77f7,2024-09-01T23:30,2024-09-01T22:00:01,2024-09-01T23:00:01
27638c031021,2024-09-01T23:30,2024-09-01T22:00:01,2024-09-01T23:00:01
1bd704801563,2024-09-01T23:30,2024-09-01T22:00:01,2024-09-01T23:00:01
16214b326de2,2024-09-01T23:30,2024-09-01T22:00:01,2024-09-01T23:00:01
e89049913834,2024-09-01T23:30,2024-09-01T22:00:01,2024-09-01T23:00:01
5885322be7af,2024-09-01T23:30,2024-09-01T22:00:01,2024-09-01T23:00:01
1c85b65c3d2e,2024-09-01T23:30,2024-09-01T22:00:01,2024-09-01T23:00:01
50995e22485a,2024-09-01T23:30,2024-09-01T22:00:01,2024-09-01T23:00:01
13186f8e1728,2024-09-01T23:30,2024-09-01T22:00:01,2024-09-01T23:00:01
4353e0637bf1,2024-09-01T23:30,2024-09-01T22:00:01,2024-09-01T23:00:01
7758ec55e979,2024-09-01T23:30,2024-09-01T22:00:01,2024-09-01T23:00:01
18f8813596d9,2024-09-01T23:30,2024-09-01T22:00:01,2024-09-01T23:00:01
e7a46fd57c42,2024-09-02T08:00,2024-09-01T23:00:01,2024-09-02T00:00:01
9e0efeb28735,2024-09-02T08:00,2024-09-01T23:00:01,2024-09-02T00:00:01
696e4333497b,2024-09-02T08:00,2024-09-01T23:00:01,2024-09-02T00:00:01
d5c12e9d342c,2024-09-02T15:00,2024-09-02T09:00:01,2024-09-02T13:00:01
4839b14f4c7d,2024-09-05T23:30,2024-09-02T09:00:01,2024-09-05T23:00:01
4839b14f4c7d,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T22:00:01
b38dfa0d2dab,2024-09-05T23:30,2024-09-02T09:00:01,2024-09-05T23:00:01
b38dfa0d2dab,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T18:00:01
a5b5ba1b796f,2024-09-05T23:30,2024-09-02T09:00:01,2024-09-05T23:00:01
a5b5ba1b796f,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T22:00:01
69394008e0b5,2024-09-05T23:30,2024-09-02T09:00:01,2024-09-05T23:00:01
69394008e0b5,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T18:00:01
5da6c8fa75ab,2024-09-05T23:30,2024-09-02T09:00:01,2024-09-05T23:00:01
5da6c8fa75ab,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T17:00:01
bc073b35e0d6,2024-09-05T23:30,2024-09-02T09:00:01,2024-09-05T23:00:01
bc073b35e0d6,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T22:00:01
126b4059580b,2024-09-05T23:30,2024-09-02T09:00:01,2024-09-05T23:00:01
126b4059580b,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T22:00:01
acb219caa3bc,2024-09-05T23:30,2024-09-02T09:00:01,2024-09-05T23:00:01
acb219caa3bc,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T17:00:01
2f27819ac191,2024-09-05T23:30,2024-09-02T09:00:01,2024-09-05T23:00:01
2f27819ac191,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T22:00:01
ca82c80bc21c,2024-09-05T23:30,2024-09-02T09:00:01,2024-09-05T23:00:01
ca82c80bc21c,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T22:00:01
2b5097d035e9,2024-09-05T23:30,2024-09-02T09:00:01,2024-09-05T23:00:01
2b5097d035e9,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T22:00:01
04b2943edc58,2024-09-05T23:30,2024-09-02T09:00:01,2024-09-05T23:00:01
04b2943edc58,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T22:00:01
a976649d2629,2024-09-05T23:30,2024-09-02T09:00:01,2024-09-05T23:00:01
a976649d2629,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T17:00:01
ccc302faefa4,2024-09-05T23:30,2024-09-02T09:00:01,2024-09-05T23:00:01
ccc302faefa4,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T22:00:01
5a3f841aa6b7,2024-09-05T23:30,2024-09-02T09:00:01,2024-09-05T23:00:01
5a3f841aa6b7,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T22:00:01
25adf9e93eda,2024-09-05T23:30,2024-09-02T09:00:01,2024-09-05T23:00:01
25adf9e93eda,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T22:00:01
e31888c22466,2024-09-05T23:30,2024-09-02T09:00:01,2024-09-05T23:00:01
e31888c22466,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T22:00:01
afd61088e33b,2024-09-02T23:30,2024-09-02T09:00:01,2024-09-02T10:00:01
2c14b336abcd,2024-09-05T23:30,2024-09-02T10:00:01,2024-09-05T23:00:01
2c14b336abcd,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T22:00:01
1003437ee6a4,2024-09-05T23:30,2024-09-02T10:00:01,2024-09-05T23:00:01
1003437ee6a4,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T22:00:01
f97b97156ef4,2024-09-05T23:30,2024-09-02T10:00:01,2024-09-05T23:00:01
f97b97156ef4,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T22:00:01
d55ba70ccff4,2024-09-05T23:30,2024-09-02T10:00:01,2024-09-05T23:00:01
d55ba70ccff4,2024-09-07T23:30,2024-09-06T00:00:01,2024-09-07T22:00:01
f3c73585505c,2024-09-02T15:00,2024-09-02T10:00:01,2024-09-02T14:00:01
f3c73585505c,2024-09-02T23:30,2024-09-02T15:00:01,2024-09-02T19:00:01
536118844673,2024-09-02T15:00,2024-09-02T10:00:01,2024-09-02T14:00:01
536118844673,2024-09-02T23:30,2024-09-02T15:00:01,2024-09-02T19:00:01
09424de69964,2024-09-02T15:00,2024-09-02T10:00:01,2024-09-02T12:00:02
14bca740ec89,2024-09-02T15:00,2024-09-02T10:00:01,2024-09-02T12:00:02
dd0d1a2ef0d4,2024-09-02T23:30,2024-09-02T10:00:01,2024-09-02T10:00:01
dd0d1a2ef0d4,2024-09-03T23:30,2024-09-02T11:00:01,2024-09-03T22:00:01
dd0d1a2ef0d4,2024-09-04T23:30,2024-09-03T23:00:01,2024-09-03T23:00:01
dd0d1a2ef0d4,2024-09-03T23:30,2024-09-04T00:00:01,2024-09-04T07:00:01
dd0d1a2ef0d4,2024-09-04T23:30,2024-09-04T08:00:01,2024-09-04T13:00:01
dd0d1a2ef0d4,2024-09-05T23:30,2024-09-04T14:00:01,2024-09-05T13:00:01
dd0d1a2ef0d4,2024-09-06T08:00,2024-09-05T14:00:01,2024-09-06T08:00:01
dd0d1a2ef0d4,2024-09-06T23:30,2024-09-06T09:00:01,2024-09-06T22:00:01
dd0d1a2ef0d4,2024-09-08T23:30,2024-09-06T23:00:01,2024-09-08T18:00:01
dd0d1a2ef0d4,2024-09-09T23:30,2024-09-08T20:00:01,2024-09-10T06:00:01
36d5aa47e2ef,2024-09-02T15:30,2024-09-02T11:00:01,2024-09-02T13:00:01
80768a5b24bb,2024-09-02T12:00,2024-09-02T11:00:01,2024-09-02T12:00:02
80768a5b24bb,2024-09-02T14:00,2024-09-02T13:00:01,2024-09-02T14:00:01
80768a5b24bb,2024-09-02T19:30,2024-09-02T15:00:01,2024-09-02T19:00:01
bd873140c378,2024-09-02T15:30,2024-09-02T11:00:01,2024-09-02T14:00:01
f67094bd16cc,2024-09-03T23:30,2024-09-02T11:00:01,2024-09-02T19:00:01
280a5c949d3b,2024-09-03T23:30,2024-09-02T11:00:01,2024-09-02T19:00:01
29ac62e80eba,2024-09-03T23:30,2024-09-02T11:00:01,2024-09-02T19:00:01
a0dc518f420a,2024-09-04T23:30,2024-09-02T11:00:01,2024-09-04T08:00:01
a0dc518f420a,2024-09-05T09:00,2024-09-04T09:00:01,2024-09-05T09:00:01
a0dc518f420a,2024-09-05T21:00,2024-09-05T10:00:01,2024-09-05T10:00:01
7ab967df2c4d,2024-09-02T14:30,2024-09-02T11:00:01,2024-09-02T14:00:01
7ab967df2c4d,2024-09-02T18:30,2024-09-02T15:00:01,2024-09-02T19:00:01
7ab967df2c4d,2024-09-02T23:30,2024-09-02T20:00:01,2024-09-03T00:00:01
012f7097c6d0,2024-09-02T23:30,2024-09-02T11:00:01,2024-09-02T14:00:01
d5f8ef166001,2024-09-02T20:00,2024-09-02T12:00:02,2024-09-02T12:00:02
7722d2dab155,2024-09-02T20:00,2024-09-02T12:00:02,2024-09-02T12:00:02
a8b5650d84f5,2024-09-04T23:30,2024-09-02T13:00:01,2024-09-04T19:00:01
a8b5650d84f5,2024-09-05T23:30,2024-09-04T20:00:01,2024-09-05T22:00:01
a8b5650d84f5,2024-09-06T23:30,2024-09-05T23:00:01,2024-09-06T21:00:01
481465ce2b67,2024-09-04T23:30,2024-09-02T13:00:01,2024-09-04T19:00:01
481465ce2b67,2024-09-05T23:30,2024-09-04T20:00:01,2024-09-05T22:00:01
481465ce2b67,2024-09-06T23:30,2024-09-05T23:00:01,2024-09-06T21:00:01
d3ec61e1c626,2024-09-04T23:30,2024-09-02T13:00:01,2024-09-04T19:00:01
d3ec61e1c626,2024-09-05T23:30,2024-09-04T20:00:01,2024-09-05T22:00:01
d3ec61e1c626,2024-09-06T23:30,2024-09-05T23:00:01,2024-09-06T21:00:01
a6e7b15ffe8e,2024-09-04T23:30,2024-09-02T13:00:01,2024-09-04T19:00:01
a6e7b15ffe8e,2024-09-05T23:30,2024-09-04T20:00:01,2024-09-05T22:00:01
a6e7b15ffe8e,2024-09-06T23:30,2024-09-05T23:00:01,2024-09-06T21:00:01
749577915745,2024-09-03T23:30,2024-09-02T13:00:01,2024-09-03T17:00:01
cee9ae968503,2024-09-03T23:30,2024-09-02T13:00:01,2024-09-03T17:00:01
24d4a21e6fd5,2024-09-04T23:00,2024-09-02T13:00:01,2024-09-04T12:00:01
0a6b97dfffa3,2024-09-04T23:00,2024-09-02T13:00:01,2024-09-04T12:00:01
3a1aaabe5aa8,2024-09-04T23:00,2024-09-02T13:00:01,2024-09-04T12:00:01
