incident_id,sector,pt_name,service,first_seen_ts,last_seen_ts,first_absent_ts,snapshots_present
146086988755,6,STUDENTI 2,Oprire ACC,2024-05-01T07:00:01,2024-05-02T00:00:01,2024-05-02T01:00:01,12
bafff65c4239,2,1 Cheile Zanoagei,Deficienta ACC,2024-05-01T11:00:01,2024-05-01T15:00:01,2024-05-01T16:00:01,5
b7333503c2d4,2,3 Petricani,Deficienta ACC,2024-05-01T11:00:01,2024-05-01T15:00:01,2024-05-01T16:00:01,5
ecdb7f151b34,4,1 Bis Zona I,Deficienta ACC,2024-05-01T11:00:01,2024-05-01T11:00:01,2024-05-01T12:00:01,1
c662b4fd8025,4,Livada Noua,Deficienta ACC,2024-05-01T11:00:01,2024-05-01T11:00:01,2024-05-01T12:00:01,1
195550a46cc1,4,5 Berceni Oltenița,Deficienta ACC,2024-05-01T11:00:01,2024-05-01T12:00:01,2024-05-01T13:00:01,2
ed6cbb5bf171,4,4 Oltenita Placare,Deficienta ACC,2024-05-01T11:00:01,2024-05-01T11:00:01,2024-05-01T12:00:01,1
cd1d5dde4992,4,2 Stoian Militaru,Deficienta ACC,2024-05-01T11:00:01,2024-05-01T11:00:01,2024-05-01T12:00:01,1
92138d22f681,4,3 Bis Zona I,Deficienta ACC,2024-05-01T11:00:01,2024-05-01T11:00:01,2024-05-01T12:00:01,1
bcaca8d1e1c1,4,2 Oltenita Placare,Deficienta ACC,2024-05-01T11:00:01,2024-05-01T11:00:01,2024-05-01T12:00:01,1
9bf566df1f3d,4,2 Zona II,Deficienta ACC,2024-05-01T11:00:01,2024-05-01T11:00:01,2024-05-01T12:00:01,1
bfb999d8ffad,4,2 Berceni Oltenita,Deficienta ACC,2024-05-01T11:00:01,2024-05-01T12:00:01,2024-05-01T13:00:01,2
46f07bde82b6,2,Chiristigii,Deficienta ACC,2024-05-01T13:00:01,2024-05-01T16:00:01,2024-05-01T18:00:01,4
53b82cffcb4b,2,4 Cheile Zanoagei,Deficienta ACC,2024-05-01T13:00:01,2024-05-01T15:00:01,2024-05-01T16:00:01,3
800a989fa39b,2,Luncsoara,Deficienta ACC,2024-05-01T13:00:01,2024-05-01T16:00:01,2024-05-01T18:00:01,4
04fc68daf93c,6,SC 1/2 - Partial,Deficienta ACC,2024-05-01T13:00:01,2024-05-04T00:00:01,2024-05-04T06:00:01,17
3b387e0756d3,6,10/4,Oprire ACC,2024-05-01T14:00:01,2024-05-01T16:00:01,2024-05-01T18:00:01,3
01fd5db9d7ca,6,ISCH,Oprire ACC,2024-05-01T15:00:01,2024-05-02T00:00:01,2024-05-02T01:00:01,7
af7e4a0e7988,6,REGIE 3,Oprire ACC,2024-05-01T15:00:01,2024-05-02T00:00:01,2024-05-02T01:00:01,7
8c9e6e614a21,6,ZAGANESCU,Oprire ACC,2024-05-01T15:00:01,2024-05-02T00:00:01,2024-05-02T01:00:01,7
8af5d2515694,6,REGIE 4,Oprire ACC,2024-05-01T15:00:01,2024-05-02T00:00:01,2024-05-02T01:00:01,7
5ea21604e623,2,6 Doamna Ghica,Deficienta ACC,2024-05-01T18:00:01,2024-05-01T20:00:01,2024-05-01T22:00:01,3
e7789e086bbd,2,8 Doamna Ghica,Deficienta ACC,2024-05-01T18:00:01,2024-05-01T20:00:01,2024-05-01T22:00:01,3
cd7a56fd231f,2,7 Doamna Ghica,Deficienta ACC,2024-05-01T18:00:01,2024-05-01T20:00:01,2024-05-01T22:00:01,3
c2c0048d7d8a,4,Livada Noua,Deficienta ACC,2024-05-01T22:00:01,2024-05-01T22:00:01,2024-05-02T00:00:01,1
92fd5722bcbb,4,2 Oltenita Placare,Deficienta ACC,2024-05-01T22:00:01,2024-05-01T22:00:01,2024-05-02T00:00:01,1
5c63db046bd7,4,3 Berceni Oltenița,Deficienta ACC,2024-05-01T22:00:01,2024-05-01T22:00:01,2024-05-02T00:00:01,1
800cea674263,6,MILITARI - 7 Placare - Partial,Oprire ACC,2024-05-02T13:00:01,2024-05-02T14:00:01,2024-05-02T19:00:01,2
7f5910cec1b0,6,SC 7/2 - Partial,Deficienta ACC,2024-05-02T14:00:01,2024-05-04T06:00:01,2024-05-04T09:00:01,6
ecbfdceabcce,5,6 Chirigiu,Oprire ACC,2024-05-03T21:00:01,2024-05-03T21:00:01,2024-05-04T00:00:01,1
a5ac641a67c5,4,Livada Noua,Deficienta ACC,2024-05-04T12:00:01,2024-05-05T00:00:01,2024-05-05T01:00:01,10
725c383e01b1,4,2 Oltenita Placare,Deficienta ACC,2024-05-04T12:00:01,2024-05-05T00:00:01,2024-05-05T01:00:01,10
3a3d55e7c436,4,Ct Marasesti 6,Oprire ACC,2024-05-04T14:00:01,2024-05-04T18:00:01,2024-05-04T19:00:02,4
8f446df7bef4,4,2 Berceni Oltenita,Deficienta ACC,2024-05-04T14:00:01,2024-05-05T00:00:01,2024-05-05T01:00:01,9
1d4b7d79c39c,4,3 Berceni Oltenița,Deficienta ACC,2024-05-04T14:00:01,2024-05-05T00:00:01,2024-05-05T01:00:01,9
09c616809d95,6,SC 1/2 - Partial,Deficienta ACC,2024-05-04T14:00:01,2024-05-04T21:00:01,2024-05-04T22:00:01,7
3c2d40c4478d,2,Opanez,Deficienta ACC,2024-05-04T16:00:01,2024-05-04T22:00:01,2024-05-05T00:00:01,7
8db024638229,2,4 Colentina Socului,Deficienta ACC,2024-05-04T16:00:01,2024-05-04T22:00:01,2024-05-05T00:00:01,7
5881176c9ad2,2,1 Colentina Socului,Deficienta ACC,2024-05-04T16:00:01,2024-05-04T22:00:01,2024-05-05T00:00:01,7
ce7ce55d0691,6,SC 7/2 - Partial,Deficienta ACC,2024-05-04T17:00:01,2024-05-05T11:00:01,2024-05-05T17:00:01,11
f5c7a1bf9d28,1,Perla,Deficienta ACC,2024-05-04T18:00:01,2024-05-05T01:00:01,2024-05-05T09:00:01,7
66ad863fc186,4,Tudor Gociu,Deficienta ACC,2024-05-04T18:00:01,2024-05-05T00:00:01,2024-05-05T01:00:01,6
62668837ba0b,4,3 Nitu Vasile,Deficienta ACC,2024-05-04T18:00:01,2024-05-05T00:00:01,2024-05-05T01:00:01,6
9810c6834017,2,2 Colentina Socului,Deficienta ACC,2024-05-04T19:00:02,2024-05-04T22:00:01,2024-05-05T00:00:01,4
ce7b670e3483,1,D Chibrit,Deficienta ACC,2024-05-04T20:00:01,2024-05-05T00:00:01,2024-05-05T01:00:01,4
ad3bc10cd948,1,N Chibrit,Deficienta ACC,2024-05-04T20:00:01,2024-05-05T00:00:01,2024-05-05T01:00:01,4
a04167294ea3,2,Ramuri Tei,Deficienta ACC,2024-05-04T20:00:01,2024-05-04T22:00:01,2024-05-05T00:00:01,3
