incident_id,sector,pt_name,service,first_seen_ts,last_seen_ts,first_absent_ts,snapshots_present
9759dfc51f58,4,2 Vacaresti,Deficienta INC,2022-12-01T00:00:02,2022-12-01T07:00:01,2022-12-01T09:00:01,3
f00b93ee0e7b,2,Ziduri Mosi,Deficienta ACC/INC,2022-12-01T01:00:01,2022-12-01T11:00:01,2022-12-01T12:00:01,5
991364caf415,2,P10 Foisor,Deficienta INC,2022-12-01T01:00:01,2022-12-02T01:00:01,2022-12-02T07:00:01,14
7bcf0b25994c,1,10-1 Mai,Oprire INC,2022-12-01T07:00:01,2022-12-01T10:00:01,2022-12-01T11:00:01,3
323330fe74d5,2,1 Colentina Socului,Deficienta INC,2022-12-01T07:00:01,2022-12-01T07:00:01,2022-12-01T09:00:01,1
59737d646495,2,15 ABC,Deficienta INC,2022-12-01T07:00:01,2022-12-01T10:00:01,2022-12-01T11:00:01,3
2a1fe4aac8a9,2,ALMO,Deficienta INC,2022-12-01T07:00:01,2022-12-01T11:00:01,2022-12-01T12:00:01,4
b3ac52af1557,2,5 Lacul Tei,Deficienta INC,2022-12-01T07:00:01,2022-12-01T17:00:01,2022-12-01T18:00:01,8
209598f7d2b9,2,8 Doamna Ghica,Deficienta INC,2022-12-01T07:00:01,2022-12-01T17:00:01,2022-12-01T18:00:01,8
1fa4e95d595e,4,2 Tineretului,Deficienta INC,2022-12-01T07:00:01,2022-12-01T19:00:01,2022-12-01T20:00:01,10
3ec0b77f6f0d,4,Norilor,Deficienta INC,2022-12-01T07:00:01,2022-12-01T07:00:01,2022-12-01T09:00:01,1
22fddd30a001,4,1 Tineretului,Deficienta INC,2022-12-01T07:00:01,2022-12-01T19:00:01,2022-12-01T20:00:01,10
2ce8eb6b601f,5,2 Alexandria,Deficienta ACC/INC,2022-12-01T07:00:01,2022-12-01T15:00:01,2022-12-01T16:00:01,6
eb6c5a7d0b1a,5,9 Margeanului,Deficienta ACC/INC,2022-12-01T07:00:01,2022-12-01T18:00:01,2022-12-01T19:00:01,9
1a95c9f3b0b7,5,10 Margeanului,Deficienta ACC/INC,2022-12-01T07:00:01,2022-12-02T01:00:01,2022-12-02T07:00:01,13
949dd47beeb7,5,3 Petre Ispirescu,Deficienta INC,2022-12-01T07:00:01,2022-12-01T18:00:01,2022-12-01T19:00:01,9
cc255d1798c4,6,11 Mărgelelor,Deficienta INC,2022-12-01T07:00:01,2022-12-04T11:00:01,2022-12-04T12:00:01,49
