incident_id,sector,pt_name,service,first_seen_ts,last_seen_ts,first_absent_ts,snapshots_present
570f4b7f447f,6,3/8,Deficienta ACC/INC,2024-02-01T00:00:01,2024-02-01T06:00:01,2024-02-01T07:00:01,2
94d0084ad9df,1,1 Aviatiei,Oprire ACC/INC,2024-02-01T09:00:02,2024-02-01T23:00:01,2024-02-02T01:00:01,13
ae4d77707d3e,1,4 Aviatiei,Oprire ACC/INC,2024-02-01T09:00:02,2024-02-01T23:00:01,2024-02-02T01:00:01,13
1ce3710abce8,1,3 Aviatiei,Oprire ACC/INC,2024-02-01T09:00:02,2024-02-01T23:00:01,2024-02-02T01:00:01,13
2c46806fdd14,1,2 Aviatiei,Oprire ACC/INC,2024-02-01T09:00:02,2024-02-01T23:00:01,2024-02-02T01:00:01,13
8b2773d2f51b,1,6 Aviatiei,Oprire ACC/INC,2024-02-01T09:00:02,2024-02-01T23:00:01,2024-02-02T01:00:01,13
140107496296,1,5 Aviatiei,Oprire ACC/INC,2024-02-01T09:00:02,2024-02-01T23:00:01,2024-02-02T01:00:01,13
812a58bec304,1,MODUL TERMIC A1,Oprire ACC/INC,2024-02-01T09:00:02,2024-02-01T14:00:01,2024-02-01T15:00:01,6
c767ac402969,1,Perla,Oprire ACC/INC,2024-02-01T09:00:02,2024-02-01T12:00:01,2024-02-01T13:00:01,4
6c135123d1d9,3,SC.1Cornisa - Partial,Oprire INC,2024-02-01T09:00:02,2024-02-01T13:00:01,2024-02-01T14:00:01,5
9ec9c792d410,3,4Placare-T - Partial,Oprire ACC,2024-02-01T09:00:02,2024-02-01T14:00:01,2024-02-01T15:00:01,6
a21a6f3fff9c,5,10 Margeanului,Oprire ACC,2024-02-01T09:00:02,2024-02-01T12:00:01,2024-02-01T13:00:01,4
b4aa70dc9448,5,Tribunal,Oprire ACC/INC,2024-02-01T09:00:02,2024-02-01T16:00:01,2024-02-01T19:00:01,8
fe9e32441ffe,5,4 Petre Ispirescu,Oprire ACC/INC,2024-02-01T09:00:02,2024-02-01T15:00:01,2024-02-01T16:00:01,7
9f2b6b1faf1c,6,8 Virtuții,Oprire ACC/INC,2024-02-01T09:00:02,2024-02-01T12:00:01,2024-02-01T13:00:01,4
dde55c56cb05,6,Primăria Sectorului 6,Oprire ACC/INC,2024-02-01T09:00:02,2024-02-01T13:00:01,2024-02-01T14:00:01,5
ce434b741073,6,2 Politehnicii,Oprire ACC,2024-02-01T09:00:02,2024-02-01T11:00:01,2024-02-01T12:00:01,3
4783c30e6544,1,CT Floreasca - Partial,Oprire ACC,2024-02-01T10:00:01,2024-02-01T13:00:01,2024-02-01T14:00:01,4
f2eb101370dd,2,6 Pantelimon,Oprire ACC,2024-02-01T10:00:01,2024-02-01T13:00:01,2024-02-01T14:00:01,4
e159590f3c03,2,4 Cheile Zanoagei,Oprire ACC/INC,2024-02-01T10:00:01,2024-02-01T13:00:01,2024-02-01T14:00:01,4
552737e42ac6,2,1 Iancului,Oprire ACC,2024-02-01T10:00:01,2024-02-01T15:00:01,2024-02-01T16:00:01,6
8b978444d205,2,2 Colentina 2,Oprire ACC/INC,2024-02-01T10:00:01,2024-02-01T14:00:01,2024-02-01T15:00:01,5
390f255289c0,2,18 Pantelimon,Oprire ACC,2024-02-01T10:00:01,2024-02-01T14:00:01,2024-02-01T15:00:01,5
93fd7e62d992,2,1 Socului,Oprire ACC,2024-02-01T10:00:01,2024-02-01T12:00:01,2024-02-01T13:00:01,3
8f3365b6678f,3,3 Mărăşeşti,Oprire ACC,2024-02-01T10:00:01,2024-02-01T13:00:01,2024-02-01T14:00:01,4
980a1fb7c256,3,17 Răcari,Oprire ACC,2024-02-01T10:00:01,2024-02-01T12:00:01,2024-02-01T13:00:01,3
b2365d6d37db,4,2 Berceni Oltenita,Oprire ACC,2024-02-01T10:00:01,2024-02-01T12:00:01,2024-02-01T13:00:01,3
