incident_id,sector,pt_name,service,first_seen_ts,last_seen_ts,first_absent_ts,snapshots_present
9181972408ad,6,REGIE 2,Oprire ACC/INC,2023-12-01T00:00:01,2023-12-01T11:00:01,2023-12-01T13:00:01,7
06d7c015044a,2,3 Petricani,Deficienta ACC/INC,2023-12-01T06:00:01,2023-12-01T19:00:01,2023-12-01T20:00:01,11
72e7a6d75413,2,17-18 Petricani,Deficienta ACC/INC,2023-12-01T06:00:01,2023-12-01T19:00:01,2023-12-01T20:00:01,11
4f53b4c99ded,2,7 Colentina,Deficienta INC,2023-12-01T07:00:01,2023-12-01T07:00:01,2023-12-01T08:00:02,1
0e124622927b,3,2 Tomis - Partial,Oprire INC,2023-12-01T09:00:01,2023-12-01T15:00:01,2023-12-01T16:00:01,5
433ed2404abb,4,9 Brâncoveanu,Deficienta INC,2023-12-01T09:00:01,2023-12-01T09:00:01,2023-12-01T11:00:01,1
f40e0e909c6d,4,11 Giurgiu,Deficienta INC,2023-12-01T09:00:01,2023-12-01T09:00:01,2023-12-01T11:00:01,1
f445fd4ff010,6,Ansamblul F7,Deficienta ACC/INC,2023-12-01T11:00:01,2023-12-01T11:00:01,2023-12-01T13:00:01,1
e45c8f289376,6,7 Virtuții,Deficienta ACC/INC,2023-12-01T11:00:01,2023-12-01T11:00:01,2023-12-01T13:00:01,1
a7594143c46a,6,8 Virtuții,Deficienta ACC/INC,2023-12-01T11:00:01,2023-12-01T11:00:01,2023-12-01T13:00:01,1
3bf2d716df03,6,3 Dreptății,Deficienta ACC/INC,2023-12-01T11:00:01,2023-12-03T00:00:01,2023-12-03T09:00:01,14
8f5609e88e9a,6,8 Ghirlandei,Deficienta ACC/INC,2023-12-01T11:00:01,2023-12-01T17:00:01,2023-12-01T19:00:01,6
5f6e06974d47,6,7 Lavandei,Deficienta ACC/INC,2023-12-01T11:00:01,2023-12-02T00:00:01,2023-12-02T11:00:01,9
