incident_id,sector,pt_name,service,first_seen_ts,last_seen_ts,first_absent_ts,snapshots_present
9ab943955f13,6,8/5,Oprire ACC,2022-06-01T09:00:02,2022-06-01T09:00:02,2022-06-01T10:00:01,1
9610fa1ab5fe,3,9C4/2,Oprire ACC,2022-06-01T13:00:01,2022-06-01T13:00:01,2022-06-01T14:00:01,1
e8bf5e4fe8c8,3,9C4/2 - Partial,Oprire ACC,2022-06-01T14:00:01,2022-06-01T15:00:01,2022-06-01T16:00:01,2
121167a9a2f2,6,SC 6/2,Deficienta ACC,2022-06-01T14:00:01,2022-06-01T19:00:01,2022-06-01T20:00:01,4
0d2a90761669,6,SC 1/3,Deficienta ACC,2022-06-01T14:00:01,2022-06-01T19:00:01,2022-06-01T20:00:01,4
e1b5292d6856,6,SC 4/3,Deficienta ACC,2022-06-01T14:00:01,2022-06-01T19:00:01,2022-06-01T20:00:01,4
fa6f8313ddf1,6,SC 2/3,Deficienta ACC,2022-06-01T14:00:01,2022-06-01T19:00:01,2022-06-01T20:00:01,4
65212cc99f1a,6,SC 3/3 - Partial,Deficienta ACC,2022-06-01T15:00:01,2022-06-01T20:00:01,2022-06-01T21:00:01,4
1db6cf767aa5,2,10 Pantelimon,Oprire ACC,2022-06-01T19:00:01,2022-06-03T18:00:01,2022-06-03T19:00:01,30
4648bf6f7e64,2,16 Vergului,Oprire ACC,2022-06-01T19:00:01,2022-06-03T18:00:01,2022-06-03T19:00:01,30
04e6af184037,1,Perla,Oprire ACC,2022-06-02T09:00:01,2022-06-03T14:00:01,2022-06-03T15:00:01,21
be22e4435ee3,1,2 Dorobanti,Oprire ACC,2022-06-02T09:00:01,2022-06-03T13:00:01,2022-06-03T14:00:01,20
d0d15a46ac3d,1,1 Ilie Pintilie,Oprire ACC,2022-06-02T09:00:01,2022-06-03T13:00:01,2022-06-03T14:00:01,20
78c0b9072e6c,2,2 Colentina Socului,Oprire ACC,2022-06-02T09:00:01,2022-06-02T12:00:01,2022-06-02T13:00:01,4
5ad633a62fe9,3,1Muncii,Oprire ACC,2022-06-02T09:00:01,2022-06-02T11:00:01,2022-06-02T12:00:01,3
2dddad06588c,4,Tudor Gociu,Oprire ACC,2022-06-02T09:00:01,2022-06-03T00:00:01,2022-06-03T06:00:01,14
49f8c4e2bc14,4,Izvorul Cosbuc,Oprire ACC,2022-06-02T09:00:01,2022-06-03T16:00:01,2022-06-03T17:00:01,23
bc968bb2c731,5,SRI PARCHET,Oprire ACC,2022-06-02T09:00:01,2022-06-03T17:00:01,2022-06-03T18:00:01,24
3e0f49899572,2,8 Muncii,Oprire ACC,2022-06-02T10:00:01,2022-06-02T12:00:01,2022-06-02T13:00:01,3
467191636b6b,2,3 Mosilor - Partial,Oprire ACC,2022-06-02T10:00:01,2022-06-03T10:00:01,2022-06-03T11:00:01,16
9e3562579efe,2,5 Colentina - Partial,Oprire ACC,2022-06-02T10:00:01,2022-06-02T21:00:01,2022-06-02T23:00:01,11
1820159a022c,2,Ilarie Chendi,Oprire ACC,2022-06-02T10:00:01,2022-06-02T13:00:01,2022-06-02T14:00:01,4
5087dc7a36e9,2,Luncsoara,Oprire ACC,2022-06-02T10:00:01,2022-06-02T14:00:01,2022-06-02T15:00:01,5
85cb613d5811,3,1 Călăraşi,Oprire ACC,2022-06-02T10:00:01,2022-06-02T11:00:01,2022-06-02T12:00:01,2
994a4dd13317,4,3 Zona V,Oprire ACC,2022-06-02T10:00:01,2022-06-02T12:00:01,2022-06-02T13:00:01,3
0a7bcac3e6be,5,1 Petre Ispirescu,Oprire ACC,2022-06-02T10:00:01,2022-06-02T13:00:01,2022-06-02T14:00:01,4
817ac768ecfb,5,6 Rahova - Partial,Oprire ACC,2022-06-02T10:00:01,2022-06-02T12:00:01,2022-06-02T13:00:01,3
9a1582a73aca,5,5 Margeanului,Oprire ACC,2022-06-02T10:00:01,2022-06-02T13:00:01,2022-06-02T14:00:01,4
