incident_id,sector,pt_name,service,first_seen_ts,last_seen_ts,first_absent_ts,snapshots_present
0810bfc2ddb3,1,11 Dorobanti,Oprire ACC,2022-08-01T10:00:01,2022-08-03T00:00:01,2022-08-03T07:00:01,28
e7d08d2cf74d,1,Casata,Oprire ACC,2022-08-01T10:00:01,2022-08-03T00:00:01,2022-08-03T07:00:01,28
7e215f1779bc,1,Cosmonautilor,Oprire ACC,2022-08-01T10:00:01,2022-08-03T00:00:01,2022-08-03T07:00:01,28
ef3a47eef2d2,1,12 Gostat,Oprire ACC,2022-08-01T10:00:01,2022-08-03T00:00:01,2022-08-03T07:00:01,28
0ef6e32ba6a6,1,61-63 Dorobanti,Oprire ACC,2022-08-01T10:00:01,2022-08-03T00:00:01,2022-08-03T07:00:01,28
f20d0e4116f9,2,1 Cheile Zanoagei,Oprire ACC,2022-08-01T10:00:01,2022-08-02T14:00:01,2022-08-02T15:00:01,20
2070b6cf6605,2,2 Cheile Zanoagei,Oprire ACC,2022-08-01T10:00:01,2022-08-02T14:00:01,2022-08-02T15:00:01,20
f42266f45170,2,5 Iancului,Oprire ACC,2022-08-01T10:00:01,2022-08-01T13:00:01,2022-08-01T14:00:01,4
697057fe358c,2,5 Socului,Oprire ACC,2022-08-01T10:00:01,2022-08-01T14:00:01,2022-08-01T15:00:01,5
2fa9d94d8a12,2,7 Colentina,Oprire ACC,2022-08-01T10:00:01,2022-08-01T14:00:01,2022-08-01T15:00:01,5
e2f54ba060db,2,D18 Mihai Bravu,Oprire ACC,2022-08-01T10:00:01,2022-08-01T13:00:01,2022-08-01T14:00:01,4
6180f468c5da,3,2 Nicolae Pascu,Oprire ACC,2022-08-01T10:00:01,2022-08-01T14:00:01,2022-08-01T15:00:01,5
ca635fd6b185,3,18 C5/2 - Partial,Oprire ACC,2022-08-01T10:00:01,2022-08-01T14:00:01,2022-08-01T15:00:01,5
5e9b985739f3,4,19 Dolhasca,Oprire ACC,2022-08-01T10:00:01,2022-08-01T16:00:01,2022-08-01T19:00:01,7
6fcc5f414ab1,4,9 Brâncoveanu,Oprire ACC,2022-08-01T10:00:01,2022-08-01T16:00:01,2022-08-01T19:00:01,7
13dfdc2e7dc8,4,8 Brâncoveanu,Oprire ACC,2022-08-01T10:00:01,2022-08-01T16:00:01,2022-08-01T19:00:01,7
e48e449516c7,4,6 Brancoveanu - Partial,Oprire ACC,2022-08-01T10:00:01,2022-08-01T14:00:01,2022-08-01T15:00:01,5
3064960a03e9,5,3 Sălaj - Partial,Oprire ACC,2022-08-01T10:00:01,2022-08-01T13:00:01,2022-08-01T14:00:01,4
06baca439833,6,MILITARI - 1 Placare - Partial,Oprire ACC,2022-08-01T10:00:01,2022-08-01T12:00:01,2022-08-01T13:00:01,3
cc1b3ade659b,6,2 Îndesirii - Partial,Oprire ACC,2022-08-01T10:00:01,2022-08-01T12:00:01,2022-08-01T13:00:01,3
69cfdbf5cd96,6,8 Virtuții,Oprire ACC,2022-08-01T10:00:01,2022-08-01T13:00:01,2022-08-01T14:00:01,4
d7b441a89dae,6,8 Crivina,Deficienta ACC,2022-08-01T10:00:01,2022-08-01T10:00:01,2022-08-01T11:00:01,1
8c1441389a60,6,Prunaru,Deficienta ACC,2022-08-01T10:00:01,2022-08-01T10:00:01,2022-08-01T11:00:01,1
43674082af65,6,7 Crivina,Deficienta ACC,2022-08-01T10:00:01,2022-08-01T10:00:01,2022-08-01T11:00:01,1
ad526c9f9b0a,6,9 Crivina,Deficienta ACC,2022-08-01T10:00:01,2022-08-01T10:00:01,2022-08-01T11:00:01,1
ffa74d235b91,6,9/4,Oprire ACC,2022-08-01T10:00:01,2022-08-01T13:00:01,2022-08-01T14:00:01,4
097846e3f752,5,Ct Salaj - Partial,Oprire ACC,2022-08-01T11:00:01,2022-08-01T15:00:01,2022-08-01T16:00:01,5
489020c32779,5,9 Margeanului,Oprire ACC,2022-08-01T11:00:01,2022-08-01T11:00:01,2022-08-01T12:00:01,1
9cdf482c7492,6,11 Mărgelelor - Partial,Oprire ACC,2022-08-01T11:00:01,2022-08-01T12:00:01,2022-08-01T13:00:01,2
8fd2ed88e3e7,2,C1 Vatra Luminoasa - Partial,Oprire ACC,2022-08-01T12:00:01,2022-08-02T10:00:01,2022-08-02T11:00:01,14
4d46ce06c74e,2,1 Carei,Oprire ACC,2022-08-01T12:00:01,2022-08-01T14:00:01,2022-08-01T15:00:01,3
af9bee5e40b1,3,3 Labirint,Oprire ACC,2022-08-01T12:00:01,2022-08-03T23:00:01,2022-08-04T00:00:01,42
f4bd4d36fdf7,3,I3,Oprire ACC,2022-08-01T12:00:01,2022-08-03T23:00:01,2022-08-04T00:00:01,42
e94d77b5bd88,3,2 Cornul Caprei,Oprire ACC,2022-08-01T12:00:01,2022-08-03T23:00:01,2022-08-04T00:00:01,42
6b47b82c3158,3,1 Labirint,Oprire ACC,2022-08-01T12:00:01,2022-08-03T23:00:01,2022-08-04T00:00:01,42
c2a02587726e,3,2 Călăraşi,Oprire ACC,2022-08-01T12:00:01,2022-08-03T23:00:01,2022-08-04T00:00:01,42
50f36248a6ac,3,3 Călăraşi,Oprire ACC,2022-08-01T12:00:01,2022-08-03T23:00:01,2022-08-04T00:00:01,42
8af115fec609,3,5 Cornul Caprei,Oprire ACC,2022-08-01T12:00:01,2022-08-03T23:00:01,2022-08-04T00:00:01,42
32326cd017b4,3,3 Theodor Speranţia,Oprire ACC,2022-08-01T12:00:01,2022-08-03T23:00:01,2022-08-04T00:00:01,42
b3c2ba45b5c7,3,1 Călăraşi,Oprire ACC,2022-08-01T12:00:01,2022-08-03T23:00:01,2022-08-04T00:00:01,42
90e16c263e83,3,4 Labirint,Oprire ACC,2022-08-01T12:00:01,2022-08-03T23:00:01,2022-08-04T00:00:01,42
9781e8c1d4fe,3,5 Călăraşi,Oprire ACC,2022-08-01T12:00:01,2022-08-03T23:00:01,2022-08-04T00:00:01,42
50d0c4b3c15e,1,MODUL TERMIC C3,Oprire ACC,2022-08-01T13:00:01,2022-08-01T15:00:01,2022-08-01T16:00:01,3
15d941f28088,1,MODUL TERMIC Vila 5,Oprire ACC,2022-08-01T13:00:01,2022-08-01T15:00:01,2022-08-01T16:00:01,3
cdeb9efce415,1,MODUL TERMIC Vila 8,Oprire ACC,2022-08-01T13:00:01,2022-08-01T15:00:01,2022-08-01T16:00:01,3
7d3cd2c74766,1,MODUL TERMIC Vila 9,Oprire ACC,2022-08-01T13:00:01,2022-08-01T15:00:01,2022-08-01T16:00:01,3
116882f1e38e,1,MODUL TERMIC Vila 7B,Oprire ACC,2022-08-01T13:00:01,2022-08-01T15:00:01,2022-08-01T16:00:01,3
c370e9c70d64,1,MODUL TERMIC D3,Oprire ACC,2022-08-01T13:00:01,2022-08-01T15:00:01,2022-08-01T16:00:01,3
327c89b791ee,1,MODUL Vila 7A,Oprire ACC,2022-08-01T13:00:01,2022-08-01T15:00:01,2022-08-01T16:00:01,3
09fa4a0fe4db,6,2/6,Oprire ACC,2022-08-01T14:00:01,2022-08-01T15:00:01,2022-08-01T16:00:01,2
318f37027815,6,3/6,Oprire ACC,2022-08-01T14:00:01,2022-08-01T15:00:01,2022-08-01T16:00:01,2
99ae612d56e2,6,4/6,Oprire ACC,2022-08-01T14:00:01,2022-08-01T15:00:01,2022-08-01T16:00:01,2
b6d3f79691ec,2,2 Colentina,Oprire ACC,2022-08-01T15:00:01,2022-08-01T16:00:01,2022-08-01T19:00:01,2
8bfe2be203e5,5,3 Drumul Sării,Oprire ACC,2022-08-01T15:00:01,2022-08-05T16:00:01,2022-08-05T17:00:01,68
64fd6e0aff7c,5,4 Drumul Sarii,Oprire ACC,2022-08-01T15:00:01,2022-08-05T16:00:01,2022-08-05T17:00:01,68
73ac1f4c5849,5,1 Drumul Sarii,Oprire ACC,2022-08-01T15:00:01,2022-08-02T22:00:01,2022-08-03T00:00:01,22
4875b7cd8136,3,S14,Oprire ACC,2022-08-01T16:00:01,2022-08-03T23:00:01,2022-08-04T00:00:01,38
dff0b02601ed,3,4 Theodor Speranţia,Oprire ACC,2022-08-01T16:00:01,2022-08-03T23:00:01,2022-08-04T00:00:01,38
c52dd82837f3,3,S6,Oprire ACC,2022-08-01T16:00:01,2022-08-03T23:00:01,2022-08-04T00:00:01,38
758564978c0a,6,"Gradinita 195 - ""Prichindel""",Oprire ACC,2022-08-01T16:00:01,2022-08-01T19:00:01,2022-08-01T20:00:01,2
ee7166364edc,6,MILITARI - 1 Placare,Oprire ACC,2022-08-01T16:00:01,2022-08-01T19:00:01,2022-08-01T20:00:01,2
6b8daaff083d,6,PT ALCAZ,Oprire ACC,2022-08-01T22:00:01,2022-08-01T23:00:01,2022-08-02T00:00:01,2
e7983ebf2b91,3,3 Unităţii - Partial,Oprire ACC,2022-08-02T00:00:01,2022-08-03T20:00:01,2022-08-03T21:00:01,30
79c0caa8fa70,5,2 Ferentari - Partial,Oprire ACC,2022-08-02T08:00:01,2022-08-02T11:00:01,2022-08-02T12:00:01,4
b762e533a91d,5,2 din 13 Septembrie,Oprire ACC,2022-08-02T08:00:01,2022-08-02T19:00:01,2022-08-02T21:00:01,12
051d9e197ce1,1,3 Turda - Partial,Oprire ACC,2022-08-02T09:00:01,2022-08-02T19:00:01,2022-08-02T21:00:01,11
