incident_id,sector,pt_name,service,first_seen_ts,last_seen_ts,first_absent_ts,snapshots_present
c51b1425a509,1,A Grant,Deficienta INC,2021-12-19T21:17:32,2021-12-20T10:00:01,2021-12-20T14:00:01,4
69751fd1c3f0,1,D Chibrit,Deficienta INC,2021-12-19T21:17:32,2021-12-20T18:00:01,2021-12-20T22:00:01,6
cc993288da0f,2,7 IRTA,Deficienta INC,2021-12-19T21:17:32,2021-12-20T18:00:01,2021-12-20T22:00:01,6
261d7fc7082f,2,1 Teiul Doamnei,Deficienta INC,2021-12-19T21:17:32,2021-12-20T02:00:02,2021-12-20T06:00:01,2
5d2fac830b38,2,2 Mosilor,Deficienta INC,2021-12-19T21:17:32,2021-12-20T06:00:01,2021-12-20T10:00:01,3
85e2e60b33f6,2,4 Colentina,Deficienta INC,2021-12-19T21:17:32,2021-12-20T02:00:02,2021-12-20T06:00:01,2
ca61bf6b4040,2,4 Mosilor,Deficienta INC,2021-12-19T21:17:32,2021-12-20T06:00:01,2021-12-20T10:00:01,3
8236b737b2d3,2,2 Iancului,Deficienta ACC/INC,2021-12-19T21:17:32,2021-12-19T21:17:32,2021-12-20T02:00:02,1
7d4738738da3,2,P10 Foisor,Deficienta ACC/INC,2021-12-19T21:17:32,2021-12-20T06:00:01,2021-12-20T10:00:01,3
38ed3dc7fa80,2,P8 Foisor,Deficienta ACC/INC,2021-12-19T21:17:32,2021-12-20T10:00:01,2021-12-20T14:00:01,4
1475e2df62d0,2,1 Iancului,Deficienta INC,2021-12-19T21:17:32,2021-12-20T02:00:02,2021-12-20T06:00:01,2
a4e78385d748,2,24 Delfinului,Deficienta INC,2021-12-19T21:17:32,2021-12-19T21:17:32,2021-12-20T02:00:02,1
f48e087db1f0,2,11 Pantelimon,Deficienta INC,2021-12-19T21:17:32,2021-12-20T06:00:01,2021-12-20T10:00:01,3
5f4b4f442ffc,2,Cosmos Extindere,Deficienta INC,2021-12-19T21:17:32,2021-12-20T10:00:01,2021-12-20T14:00:01,4
8599cfff3433,2,1 Dimitrov,Deficienta INC,2021-12-19T21:17:32,2021-12-20T02:00:02,2021-12-20T06:00:01,2
ac252c94fca4,2,8 Pantelimon,Deficienta INC,2021-12-19T21:17:32,2021-12-20T06:00:01,2021-12-20T10:00:01,3
01e54d40c4e7,4,2 Tineretului,Deficienta ACC/INC,2021-12-19T21:17:32,2021-12-20T06:00:01,2021-12-20T10:00:01,3
