incident_id,sector,pt_name,service,first_seen_ts,last_seen_ts,first_absent_ts,snapshots_present
0eafdcbf7453,1,13-1 Mai,Oprire ACC,2024-08-01T09:00:01,2024-08-01T14:00:01,2024-08-01T15:00:01,6
695d1f347a97,1,N Chibrit,Oprire ACC,2024-08-01T09:00:01,2024-08-01T13:00:01,2024-08-01T14:00:01,5
f6c76c587b2a,2,4 Colentina,Oprire ACC,2024-08-01T09:00:01,2024-08-01T12:00:01,2024-08-01T13:00:01,4
28ac15e97964,2,3 Mosilor,Oprire ACC,2024-08-01T09:00:01,2024-08-01T14:00:01,2024-08-01T15:00:01,6
0b8b5948f0a1,6,1 Îndesirii - Partial,Oprire ACC,2024-08-01T09:00:01,2024-08-01T15:00:01,2024-08-01T16:00:01,7
b6e307775db6,2,D18 Mihai Bravu,Oprire ACC,2024-08-01T10:00:01,2024-08-01T13:00:01,2024-08-01T14:00:01,4
9a7b20bde554,2,1 Socului,Oprire ACC,2024-08-01T10:00:01,2024-08-01T13:00:01,2024-08-01T14:00:01,4
cafeb084b3f9,3,12Tomis - Partial,Oprire ACC,2024-08-01T10:00:01,2024-08-01T18:00:01,2024-08-01T19:00:01,9
e42f6bffa58e,6,15 Păcii,Oprire ACC,2024-08-01T10:00:01,2024-08-01T12:00:01,2024-08-01T13:00:01,3
70d1372e7e2f,6,6/2,Oprire ACC,2024-08-01T10:00:01,2024-08-01T13:00:01,2024-08-01T14:00:01,4
ec522d7678c4,3,12 Foișor,Oprire ACC,2024-08-01T11:00:01,2024-08-01T11:00:01,2024-08-01T12:00:01,1
ecac40705c32,6,1 Giulești,Oprire ACC,2024-08-01T11:00:01,2024-08-01T13:00:01,2024-08-01T14:00:01,3
7343ad7a2e31,6,PT ALCAZ,Oprire ACC,2024-08-01T13:00:01,2024-08-01T13:00:01,2024-08-01T14:00:01,1
4f3c55286847,3,3 Șulea,Oprire ACC,2024-08-01T16:00:01,2024-08-01T17:00:01,2024-08-01T18:00:01,2
ca82694def0c,1,MODUL TERMIC F3,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
6591c9ce8151,1,Modul Termic D13,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
7a03a72343ce,1,MODUL TERMIC E3,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
ba5d4d91d539,1,MODUL TERMIC A2,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
bcdd692d62f0,1,MODUL TERMIC Vila 29,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
e06a719110ca,1,MODUL TERMIC L3,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
935ddc494376,1,MODUL TERMIC B3,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
37bebdebe40e,1,6 Bucurestii Noi,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
893814a85dda,1,MODUL TERMIC B13,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
fc6c1ed397c2,1,MODUL TERMIC B9,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
5646befe3c62,1,MODUL TERMIC Vila 10,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
ed5aca3338fa,1,MODUL TERMIC Vila 24,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
97890f584f79,1,MODUL TERMIC E13,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
9586c8361e49,1,MODUL TERMIC I3,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
8e47e38bcd52,1,MODUL TERMIC J3,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
25c8727322da,1,Hrisovului,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T20:00:01,2024-08-01T21:00:01,1
fedbe8ca423a,1,MODUL TERMIC Vila 11,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
f72225bf1b0b,1,MODUL TERMIC C3,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
383e5ed32d07,1,MODUL TERMIC Vila 3,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
fd6be6973e2f,1,MODUL TERMIC F13 sc.A+B,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
18521036f81f,1,MODUL TERMIC A5,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
288f5f55b14d,1,MODUL TERMIC Vila 12B,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
e8fa54226aa5,1,MODUL TERMIC Vila 5,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
840ec00ad491,1,MODUL TERMIC A12,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
f2c825702794,1,MODUL TERMIC Vila 4,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
3fc8b8fc06a9,1,MODUL TERMIC F4,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
c60520950662,1,MODUL TERMIC H4,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
5cd1e761bd2f,1,MODUL TERMIC Vila 30,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
40ae1ae2af1d,1,MODUL TERMIC Vila 13,Deficienta ACC,2024-08-01T20:00:01,2024-08-01T21:00:01,2024-08-01T22:00:01,2
