incident_id,sector,pt_name,service,first_seen_ts,last_seen_ts,first_absent_ts,snapshots_present
3acf79e14815,1,Radu Beller,Deficienta ACC,2022-09-01T00:00:01,2022-09-01T12:00:01,2022-09-01T13:00:01,6
c0fe8d1dcbd3,5,Giurgiu Farado,Oprire ACC,2022-09-01T08:00:01,2022-09-01T17:00:01,2022-09-01T18:00:01,10
d353501cd6ff,1,MODUL TERMIC Vila 30,Oprire ACC,2022-09-01T09:00:01,2022-09-01T11:00:01,2022-09-01T12:00:01,3
71aff0c4eb27,2,1 Republicii,Oprire ACC,2022-09-01T09:00:01,2022-09-01T11:00:01,2022-09-01T12:00:01,3
b5be035f5461,3,9C4/2,Oprire ACC,2022-09-01T09:00:01,2022-09-01T15:00:01,2022-09-01T16:00:01,7
06514c35a7d7,5,103A,Oprire ACC,2022-09-01T09:00:01,2022-09-01T13:00:01,2022-09-01T14:00:01,5
69b88ba26f70,5,3 din 13 Septembrie,Oprire ACC,2022-09-01T09:00:01,2022-09-01T13:00:01,2022-09-01T14:00:01,5
15ba81a8a1f3,2,3 Colentina - Partial,Oprire ACC,2022-09-01T10:00:01,2022-09-01T12:00:01,2022-09-01T13:00:01,3
e0250baee7fa,2,4 Mosilor - Partial,Oprire ACC,2022-09-01T10:00:01,2022-09-01T12:00:01,2022-09-01T13:00:01,3
01a450cdff52,3,17 C5/2,Oprire ACC,2022-09-01T10:00:01,2022-09-01T19:00:01,2022-09-01T21:00:01,10
5ea6a590eb5e,4,2 A Metalurgiei,Oprire ACC,2022-09-01T10:00:01,2022-09-01T11:00:01,2022-09-01T12:00:01,2
098f6fcc8bb3,4,4 Lanariei,Oprire ACC,2022-09-01T10:00:01,2022-09-02T10:00:01,2022-09-02T11:00:01,15
773797106ab2,4,2 Tineretului,Oprire ACC,2022-09-01T10:00:01,2022-09-02T10:00:01,2022-09-02T11:00:01,15
