incident_id,sector,pt_name,service,first_seen_ts,last_seen_ts,first_absent_ts,snapshots_present
c8fa3458d86d,2,1 Iancului,Deficienta INC,2022-01-01T00:00:01,2022-01-01T07:00:01,2022-01-01T09:00:01,4
dce590116367,2,11 Pantelimon,Deficienta INC,2022-01-01T00:00:01,2022-01-01T06:00:01,2022-01-01T07:00:01,3
cf5021c2e540,2,5 Pantelimon,Deficienta INC,2022-01-01T00:00:01,2022-01-01T06:00:01,2022-01-01T07:00:01,3
30335c61b6ec,2,D18 Mihai Bravu,Deficienta INC,2022-01-01T00:00:01,2022-01-01T07:00:01,2022-01-01T09:00:01,4
6533a741994f,2,Cosmos Extindere,Deficienta INC,2022-01-01T00:00:01,2022-01-01T07:00:01,2022-01-01T09:00:01,4
548d91030c84,2,2 Iancului,Deficienta INC,2022-01-01T00:00:01,2022-01-01T07:00:01,2022-01-01T09:00:01,4
c2a2a5c7d92f,2,14 Pantelimon,Deficienta INC,2022-01-01T00:00:01,2022-01-01T07:00:01,2022-01-01T09:00:01,4
3a7499bac834,2,1 Colentina Socului,Deficienta INC,2022-01-01T00:00:01,2022-01-01T06:00:01,2022-01-01T07:00:01,3
a0fa70f982f0,2,1 Dimitrov,Deficienta INC,2022-01-01T00:00:01,2022-01-01T07:00:01,2022-01-01T09:00:01,4
22df6ac9f44f,2,3 Vaselor,Deficienta INC,2022-01-01T00:00:01,2022-01-01T07:00:01,2022-01-01T09:00:01,4
78e91da2c154,2,23 Baicului,Deficienta INC,2022-01-01T00:00:01,2022-01-01T07:00:01,2022-01-01T09:00:01,4
70450ee0e63a,2,16 Vergului,Deficienta INC,2022-01-01T00:00:01,2022-01-01T07:00:01,2022-01-01T09:00:01,4
7ff4375c5b0d,2,ICB,Deficienta INC,2022-01-01T02:00:01,2022-01-02T18:00:01,2022-01-02T19:00:01,18
9811c41747cf,2,5 Mosilor,Deficienta INC,2022-01-01T02:00:01,2022-01-01T10:00:01,2022-01-01T11:00:01,5
a2d575095d66,2,1 Teiul Doamnei,Deficienta INC,2022-01-01T02:00:01,2022-01-03T11:00:01,2022-01-03T12:00:01,30
f0870e047d52,2,3 Cheile Zanoagei,Deficienta INC,2022-01-01T02:00:01,2022-01-01T11:00:01,2022-01-01T12:00:01,6
d565e348ef94,2,4 Cheile Zanoagei,Deficienta INC,2022-01-01T02:00:01,2022-01-01T15:00:02,2022-01-01T18:00:01,8
74399edd3358,2,Ziduri Mosi,Deficienta INC,2022-01-01T02:00:01,2022-01-01T10:00:01,2022-01-01T11:00:01,5
dcddda295e6c,1,3 Turda,Deficienta INC,2022-01-01T06:00:01,2022-01-01T23:00:01,2022-01-02T12:00:01,12
591eaace7518,1,2 Turda,Deficienta INC,2022-01-01T06:00:01,2022-01-01T12:00:01,2022-01-01T15:00:02,6
9fc3d213958a,1,3 Aviatiei,Deficienta INC,2022-01-01T11:00:01,2022-01-01T15:00:02,2022-01-01T18:00:01,3
3f0ed45a0095,1,2 Aviatiei,Deficienta ACC,2022-01-01T11:00:01,2022-01-01T19:00:01,2022-01-01T20:00:01,5
dd907a2601d9,1,9-1 Mai,Deficienta INC,2022-01-01T11:00:01,2022-01-01T12:00:01,2022-01-01T15:00:02,2
95441f44b9dc,2,Ziduri Mosi,Deficienta ACC/INC,2022-01-01T11:00:01,2022-01-01T18:00:01,2022-01-01T19:00:01,4
e8bb0c3f5af6,2,3 Cheile Zanoagei,Deficienta ACC/INC,2022-01-01T12:00:01,2022-01-01T18:00:01,2022-01-01T19:00:01,3
8154750aa05b,1,3 Aviatiei,Deficienta ACC/INC,2022-01-01T18:00:01,2022-01-01T23:00:01,2022-01-02T12:00:01,5
ed9fac494dff,2,3 Fundeni,Deficienta INC,2022-01-01T19:00:01,2022-01-04T05:00:01,2022-01-04T07:00:01,35
8e7c99d0ed0e,2,3 Cheile Zanoagei,Deficienta INC,2022-01-01T19:00:01,2022-01-01T23:00:01,2022-01-02T12:00:01,4
cababdcf145c,2,Ziduri Mosi,Deficienta INC,2022-01-01T19:00:01,2022-01-02T13:00:01,2022-01-02T14:00:01,6
09d45aba50b6,1,2 Aviatiei,Deficienta ACC/INC,2022-01-01T20:00:01,2022-01-01T23:00:01,2022-01-02T12:00:01,3
a0e39b90fc17,2,D18 Mihai Bravu,Deficienta INC,2022-01-01T23:00:01,2022-01-01T23:00:01,2022-01-02T12:00:01,1
6e632e7a2da0,2,5 Socului,Deficienta INC,2022-01-01T23:00:01,2022-01-01T23:00:01,2022-01-02T12:00:01,1
b8ffe0532a51,2,3 Vaselor,Deficienta INC,2022-01-01T23:00:01,2022-01-01T23:00:01,2022-01-02T12:00:01,1
24352e494743,2,Ramuri Tei,Deficienta INC,2022-01-01T23:00:01,2022-01-02T18:00:01,2022-01-02T19:00:01,6
71873c1ab218,1,4 Aviatiei,Deficienta ACC/INC,2022-01-02T12:00:01,2022-01-02T14:00:01,2022-01-02T17:00:01,3
5af8afa7f0bf,1,2 Dorobanti,Deficienta ACC/INC,2022-01-02T12:00:01,2022-01-02T14:00:01,2022-01-02T17:00:01,3
79b52be8fe34,1,6 Aviatiei,Deficienta ACC/INC,2022-01-02T12:00:01,2022-01-02T14:00:01,2022-01-02T17:00:01,3
