incident_id,sector,pt_name,service,first_seen_ts,last_seen_ts,first_absent_ts,snapshots_present
132b79fdfee5,6,4/6 - Partial,Oprire INC,2023-01-02T14:00:01,2023-01-02T22:00:01,2023-01-03T06:00:01,2
19b9e064d3c3,4,1 Berceni Oltenița - Partial,Oprire ACC,2023-01-02T22:00:01,2023-01-03T10:00:01,2023-01-03T11:00:01,4
2e5e1ad1913e,1,MODUL TERMIC Vila 28,Oprire ACC/INC,2023-01-03T09:00:01,2023-01-03T12:00:02,2023-01-03T13:00:01,4
2866ee28019a,1,6 Bucurestii Noi,Oprire ACC/INC,2023-01-03T09:00:01,2023-01-03T16:00:01,2023-01-03T18:00:01,8
a51d407a523a,1,1 Bucurestii Noi,Oprire ACC/INC,2023-01-03T09:00:01,2023-01-03T16:00:01,2023-01-03T18:00:01,8
bfad40396c5a,1,10 Bucurestii Noi,Oprire ACC/INC,2023-01-03T09:00:01,2023-01-03T16:00:01,2023-01-03T18:00:01,8
2a2f7dad9be0,1,2 Bucurestii Noi,Oprire ACC/INC,2023-01-03T09:00:01,2023-01-03T16:00:01,2023-01-03T18:00:01,8
e00ebf29dbf4,1,2 P-ta Victoriei,Oprire ACC/INC,2023-01-03T09:00:01,2023-01-03T15:00:01,2023-01-03T16:00:01,7
4f25d5f03350,1,Atelier Vicarb,Oprire ACC/INC,2023-01-03T09:00:01,2023-01-03T15:00:01,2023-01-03T16:00:01,7
f200cee24a2a,1,2 Ilie Pintilie,Oprire ACC/INC,2023-01-03T09:00:01,2023-01-03T20:00:01,2023-01-03T21:00:01,10
a2ff73fbadad,1,3 P-Ţa Victoriei,Oprire ACC/INC,2023-01-03T09:00:01,2023-01-03T15:00:01,2023-01-03T16:00:01,7
aa8008538c34,2,7 Colentina,Oprire ACC,2023-01-03T09:00:01,2023-01-03T14:00:01,2023-01-03T15:00:01,6
798a317de082,6,SC 8/9,Oprire ACC/INC,2023-01-03T09:00:01,2023-01-03T12:00:02,2023-01-03T13:00:01,4
cf7722ce3651,1,126-1 Mai,Oprire ACC,2023-01-03T10:00:01,2023-01-03T12:00:02,2023-01-03T13:00:01,3
5b3f39158a3e,3,SC.1Baba Novac - Partial,Oprire ACC,2023-01-03T10:00:01,2023-01-03T12:00:02,2023-01-03T13:00:01,3
