incident_id,sector,pt_name,service,first_seen_ts,last_seen_ts,first_absent_ts,snapshots_present
ae6ca0374c13,3,U1,Oprire ACC,2024-04-01T09:00:01,2024-04-04T23:00:01,2024-04-05T00:00:01,67
2eac086f9dff,3,Fundatia Victor Babes,Oprire ACC,2024-04-01T09:00:01,2024-04-04T23:00:01,2024-04-05T00:00:01,67
c56531b329be,3,Spital Victor Babes,Oprire ACC,2024-04-01T09:00:01,2024-04-04T23:00:01,2024-04-05T00:00:01,67
c693cfe10eaf,3,S1-S3,Oprire ACC,2024-04-01T09:00:01,2024-04-04T23:00:01,2024-04-05T00:00:01,67
a11645137aa9,3,M1,Oprire ACC,2024-04-01T09:00:01,2024-04-04T23:00:01,2024-04-05T00:00:01,67
c7e13a9ed976,5,2 Panduri,Oprire ACC,2024-04-01T09:00:01,2024-04-02T11:00:01,2024-04-02T12:00:01,20
ae522dfcf63f,5,1 Panduri,Oprire ACC,2024-04-01T09:00:01,2024-04-02T11:00:01,2024-04-02T12:00:01,20
e6e1e9069d51,5,3 Ferentari - Partial,Oprire ACC,2024-04-01T09:00:01,2024-04-01T14:00:01,2024-04-01T16:00:01,6
b0f93dbb9252,6,3/8,Oprire ACC/INC,2024-04-01T09:00:01,2024-04-01T16:00:01,2024-04-01T17:00:01,7
5a5d36b95ce5,6,SC 6/7,Oprire ACC/INC,2024-04-01T09:00:01,2024-04-01T12:00:01,2024-04-01T13:00:01,4
595a6306108f,2,201 Mihai Bravu,Oprire ACC,2024-04-01T10:00:01,2024-04-05T08:00:01,2024-04-05T09:00:01,71
dc764d6058cb,2,P10 Foisor,Oprire ACC,2024-04-01T10:00:01,2024-04-06T11:00:01,2024-04-06T12:00:01,89
900cb600ed10,2,P7 Foisor,Oprire ACC,2024-04-01T10:00:01,2024-04-06T11:00:01,2024-04-06T12:00:01,89
be9ee76ba4b8,2,Liceul Iulia Hasdeu,Oprire ACC,2024-04-01T10:00:01,2024-04-06T11:00:01,2024-04-06T12:00:01,89
fa0e01bba15a,2,P8 Foisor,Oprire ACC,2024-04-01T10:00:01,2024-04-06T11:00:01,2024-04-06T12:00:01,89
829f430b3fdd,2,P7A Foisor,Oprire ACC,2024-04-01T10:00:01,2024-04-06T11:00:01,2024-04-06T12:00:01,89
f9cd7f2ea897,3,IN CITY,Oprire ACC/INC,2024-04-01T10:00:01,2024-04-01T17:00:01,2024-04-01T18:00:01,7
d24034dc842b,3,16 Răcari,Oprire ACC/INC,2024-04-01T10:00:01,2024-04-01T17:00:01,2024-04-01T18:00:01,7
7fa446b72e89,3,2 Unităţii,Oprire ACC/INC,2024-04-01T10:00:01,2024-04-01T17:00:01,2024-04-01T18:00:01,7
8a00c862e3cd,3,Mihai Bravu Vest,Oprire ACC/INC,2024-04-01T10:00:01,2024-04-01T17:00:01,2024-04-01T18:00:01,7
01962e4e9184,3,10 Laborator,Oprire ACC/INC,2024-04-01T10:00:01,2024-04-01T17:00:01,2024-04-01T18:00:01,7
491bcb096934,3,11 Laborator,Oprire ACC/INC,2024-04-01T10:00:01,2024-04-01T17:00:01,2024-04-01T18:00:01,7
