incident_id,sector,pt_name,service,first_seen_ts,last_seen_ts,first_absent_ts,snapshots_present
b320e1713ae3,4,2 Vacaresti,Deficienta ACC,2022-10-01T00:00:01,2022-10-01T23:00:01,2022-10-02T00:00:02,6
240f7c692c4b,1,61-63 Dorobanti,Oprire ACC,2022-10-01T07:00:01,2022-10-01T07:00:01,2022-10-01T09:00:01,1
78eb917d4574,1,Perla,Deficienta ACC,2022-10-01T09:00:01,2022-10-01T09:00:01,2022-10-01T16:00:01,1
f4befcfd781f,1,Cosmonautilor,Deficienta ACC,2022-10-01T09:00:01,2022-10-01T09:00:01,2022-10-01T16:00:01,1
7e8dcc6255c4,1,12 Gostat,Deficienta ACC,2022-10-01T09:00:01,2022-10-01T09:00:01,2022-10-01T16:00:01,1
3efbda154bc6,1,Floreasca,Deficienta ACC,2022-10-01T09:00:01,2022-10-01T09:00:01,2022-10-01T16:00:01,1
731e9dca7490,1,2 Aviatiei,Deficienta ACC,2022-10-01T09:00:01,2022-10-01T09:00:01,2022-10-01T16:00:01,1
0ef8ec995530,1,6 Aviatiei,Deficienta ACC,2022-10-01T09:00:01,2022-10-01T16:00:01,2022-10-01T19:00:01,2
fbcaae49386a,1,61-63 Dorobanti,Deficienta ACC,2022-10-01T09:00:01,2022-10-01T09:00:01,2022-10-01T16:00:01,1
7127c4fcb8e4,1,Radu Beller,Deficienta ACC,2022-10-01T09:00:01,2022-10-01T09:00:01,2022-10-01T16:00:01,1
bfb90b0cab94,1,6 Aviatiei,Deficienta ACC,2022-10-01T23:00:01,2022-10-01T23:00:01,2022-10-02T00:00:02,1
5445f00c3334,1,6 Aviatiei - Partial,Deficienta ACC,2022-10-02T00:00:02,2022-10-02T08:00:01,2022-10-02T10:00:01,4
ac2ef4a5da72,1,6 Aviatiei - Partial,Oprire ACC,2022-10-02T01:00:01,2022-10-03T13:00:01,2022-10-03T14:00:01,17
6375eb196ae3,4,4 Oltenita Placare,Deficienta ACC,2022-10-02T07:00:01,2022-10-02T20:00:01,2022-10-03T00:00:01,8
ca7c593f1033,4,Norilor,Deficienta ACC,2022-10-02T07:00:01,2022-10-02T20:00:01,2022-10-03T00:00:01,8
684456174f0b,4,2 Lanariei,Deficienta ACC,2022-10-02T07:00:01,2022-10-02T20:00:01,2022-10-03T00:00:01,8
5971868aa507,1,148 Grivita,Deficienta ACC,2022-10-02T08:00:01,2022-10-02T08:00:01,2022-10-02T10:00:01,1
8cdc4b1201c2,1,61-63 Dorobanti,Deficienta ACC,2022-10-02T08:00:01,2022-10-02T08:00:01,2022-10-02T10:00:01,1
45e46b787433,1,Beller Bitolia,Deficienta ACC,2022-10-02T10:00:01,2022-10-02T17:00:01,2022-10-02T20:00:01,5
25b80c827919,4,3 Tineretului,Deficienta ACC,2022-10-02T10:00:01,2022-10-02T20:00:01,2022-10-03T00:00:01,6
6f53ca3a1cc8,4,Plugarilor,Deficienta ACC,2022-10-02T10:00:01,2022-10-02T20:00:01,2022-10-03T00:00:01,6
bbf38ae09901,4,Sincai,Deficienta ACC,2022-10-02T10:00:01,2022-10-02T20:00:01,2022-10-03T00:00:01,6
8ad76e378906,1,Floreasca,Deficienta ACC,2022-10-02T12:00:01,2022-10-02T12:00:01,2022-10-02T14:00:01,1
a587f4aeda3a,3,E1,Oprire ACC,2022-10-02T14:00:01,2022-10-02T14:00:01,2022-10-02T15:00:01,1
