incident_id,sector,pt_name,service,first_seen_ts,last_seen_ts,first_absent_ts,snapshots_present
ce5fdc563d3d,1,2 Aviatiei,Deficienta ACC/INC,2023-04-01T02:00:01,2023-04-01T02:00:01,2023-04-01T07:00:01,1
3378a48ae39b,1,6 Aviatiei,Deficienta ACC/INC,2023-04-01T02:00:01,2023-04-01T02:00:01,2023-04-01T07:00:01,1
cd0ee1a96736,1,2 Aviatiei,Deficienta INC,2023-04-01T07:00:01,2023-04-01T20:00:01,2023-04-01T21:00:01,11
4a0454a256a0,1,6 Aviatiei,Deficienta INC,2023-04-01T07:00:01,2023-04-01T17:00:01,2023-04-01T18:00:01,8
8c1ff1ae0a7e,5,10 Margeanului,Deficienta INC,2023-04-01T07:00:01,2023-04-01T10:00:01,2023-04-01T11:00:02,3
a7973d603d3d,5,10 Margeanului,Deficienta ACC/INC,2023-04-01T11:00:02,2023-04-01T11:00:02,2023-04-01T12:00:01,1
a2dfb84f24a9,5,10 Margeanului,Deficienta INC,2023-04-01T12:00:01,2023-04-01T22:00:02,2023-04-02T00:00:01,9
32e1fa294307,6,B Giulești,Oprire INC,2023-04-01T13:00:01,2023-04-01T15:00:01,2023-04-01T17:00:01,2
a6eb8e53eea2,6,10 Giulești,Oprire INC,2023-04-01T13:00:01,2023-04-01T15:00:01,2023-04-01T17:00:01,2
4b4499b8624f,6,1 Giulești,Deficienta ACC,2023-04-01T17:00:01,2023-04-01T19:00:01,2023-04-01T20:00:01,3
53e23ac068a9,6,1 Giulești,Deficienta INC,2023-04-01T17:00:01,2023-04-01T19:00:01,2023-04-01T20:00:01,3
e9350bd0baca,6,7 Crivina,Deficienta INC,2023-04-01T17:00:01,2023-04-01T19:00:01,2023-04-01T20:00:01,3
9e60681ef49d,6,PLAVAT,Deficienta ACC/INC,2023-04-01T19:00:01,2023-04-03T16:00:01,2023-04-03T17:00:01,35
a99e697b7a5e,1,2 Aviatiei,Deficienta ACC/INC,2023-04-01T21:00:01,2023-04-01T22:00:02,2023-04-02T00:00:01,2
cb3a10dab8c0,1,5 Aviatiei,Deficienta ACC/INC,2023-04-01T22:00:02,2023-04-01T22:00:02,2023-04-02T00:00:01,1
08e4798d903f,2,2 Colentina 2 - Partial,Oprire INC,2023-04-02T00:00:01,2023-04-02T14:00:01,2023-04-02T16:00:01,9
5cb0ba390589,1,5 Aviatiei,Deficienta ACC/INC,2023-04-02T07:00:01,2023-04-02T14:00:01,2023-04-02T16:00:01,7
beeaf2d803af,2,Galvani Tei,Deficienta INC,2023-04-02T09:00:01,2023-04-02T11:00:01,2023-04-02T12:00:01,3
194e4bd80968,6,1 Giulești,Deficienta INC,2023-04-02T09:00:01,2023-04-02T11:00:01,2023-04-02T12:00:01,3
b98186cc2399,1,2 Aviatiei,Deficienta ACC/INC,2023-04-02T12:00:01,2023-04-02T17:00:01,2023-04-02T18:00:01,5
f73bdafc2e6c,1,61-63 Dorobanti,Deficienta ACC/INC,2023-04-02T12:00:01,2023-04-02T20:00:01,2023-04-02T21:00:02,8
7ea3d9bea5a5,2,Galvani Tei,Deficienta ACC/INC,2023-04-02T12:00:01,2023-04-02T13:00:01,2023-04-02T14:00:01,2
9695e91dc412,6,1 Giulești,Deficienta ACC/INC,2023-04-02T12:00:01,2023-04-02T12:00:01,2023-04-02T13:00:01,1
f31f5b932d26,1,3 Aviatiei,Deficienta ACC/INC,2023-04-02T13:00:01,2023-04-03T08:00:01,2023-04-03T09:00:01,16
f62c41db84f8,2,Barbu Vacarescu,Deficienta ACC/INC,2023-04-02T13:00:01,2023-04-02T13:00:01,2023-04-02T14:00:01,1
2e37acde19fc,2,Opanez,Deficienta ACC/INC,2023-04-02T13:00:01,2023-04-02T14:00:01,2023-04-02T16:00:01,2
6cbde51fc07c,4,2 Zona V,Deficienta ACC/INC,2023-04-02T13:00:01,2023-04-02T22:00:01,2023-04-03T00:00:01,9
9ec5315847cd,2,2 Colentina 2,Oprire INC,2023-04-02T16:00:01,2023-04-02T19:00:01,2023-04-02T20:00:01,4
af3abb9b9d84,5,10 Margeanului,Deficienta ACC/INC,2023-04-02T16:00:01,2023-04-02T17:00:01,2023-04-02T18:00:01,2
215f7e0961ad,5,10 Margeanului,Deficienta INC,2023-04-02T18:00:01,2023-04-02T19:00:01,2023-04-02T20:00:01,2
8048a63536f8,1,2 Aviatiei,Deficienta INC,2023-04-02T19:00:01,2023-04-02T19:00:01,2023-04-02T20:00:01,1
0b99271911c5,1,2 Aviatiei,Deficienta ACC/INC,2023-04-02T20:00:01,2023-04-03T10:00:01,2023-04-03T11:00:01,12
774f35817fa8,4,1 Berceni Oltenita,Deficienta ACC/INC,2023-04-02T20:00:01,2023-04-02T22:00:01,2023-04-03T00:00:01,3
b700a7175496,5,10 Margeanului,Deficienta ACC/INC,2023-04-02T20:00:01,2023-04-02T22:00:01,2023-04-03T00:00:01,3
48e81ab22e15,4,19 Dolhasca,Deficienta ACC,2023-04-02T22:00:01,2023-04-02T22:00:01,2023-04-03T00:00:01,1
825da21a9d4e,5,10 Margeanului,Deficienta INC,2023-04-03T00:00:01,2023-04-05T21:00:01,2023-04-06T00:00:01,59
8e1aec74aae5,2,1 Teiul Doamnei,Deficienta ACC/INC,2023-04-03T02:00:01,2023-04-03T03:00:01,2023-04-03T06:00:01,2
7a676aab1a76,2,2 Cheile Zanoagei,Deficienta ACC/INC,2023-04-03T02:00:01,2023-04-03T03:00:01,2023-04-03T06:00:01,2
b06707953437,4,2 A Metalurgiei,Oprire ACC/INC,2023-04-03T03:00:01,2023-04-03T22:00:01,2023-04-03T23:00:01,17
8d176e22c0c7,2,1 Colentina Socului,Deficienta ACC/INC,2023-04-03T06:00:01,2023-04-03T06:00:01,2023-04-03T07:00:01,1
23001f4bb382,1,4 Aviatiei,Deficienta ACC/INC,2023-04-03T07:00:01,2023-04-03T10:00:01,2023-04-03T11:00:01,4
105b7b576b3b,2,2 Colentina Socului,Deficienta ACC/INC,2023-04-03T07:00:01,2023-04-03T07:00:01,2023-04-03T08:00:01,1
12c4fc3bbe87,2,2 Colentina Socului,Deficienta INC,2023-04-03T08:00:01,2023-04-03T08:00:01,2023-04-03T09:00:01,1
8e7e27307f64,1,11 Dorobanti,Oprire ACC/INC,2023-04-03T09:00:01,2023-04-04T22:00:01,2023-04-04T23:00:01,33
a2af678f3287,1,Casata,Oprire ACC/INC,2023-04-03T09:00:01,2023-04-04T22:00:01,2023-04-04T23:00:01,33
b77d3ac88eb3,1,Cosmonautilor,Oprire ACC/INC,2023-04-03T09:00:01,2023-04-04T22:00:01,2023-04-04T23:00:01,33
3c1249d90b45,1,12 Gostat,Oprire ACC/INC,2023-04-03T09:00:01,2023-04-04T22:00:01,2023-04-04T23:00:01,33
0822d8d5bddb,1,61-63 Dorobanti,Oprire ACC/INC,2023-04-03T09:00:01,2023-04-04T22:00:01,2023-04-04T23:00:01,33
7c357a626d60,1,6 Aviatiei,Deficienta ACC/INC,2023-04-03T09:00:01,2023-04-03T10:00:01,2023-04-03T11:00:01,2
e54ad03f3fe8,2,5 Lacul Tei - Partial,Oprire ACC,2023-04-03T09:00:01,2023-04-03T12:00:01,2023-04-03T13:00:01,4
c102a50db622,3,D 16 - Partial,Oprire ACC,2023-04-03T09:00:01,2023-04-03T20:00:01,2023-04-03T21:00:01,11
3c7f681f97d8,4,1 Berceni Oltenita,Deficienta ACC/INC,2023-04-03T09:00:01,2023-04-03T17:00:01,2023-04-03T19:00:01,9
