episode_id,sector,pt_name,utility,first_seen_ts,last_seen_ts,first_absent_ts,n_incidents,n_bridged_gaps,bridged_seconds
6581b87882a1,6,1 Îndesirii,ACC,2023-10-01T15:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
f021735ea158,6,12 Maratonului,ACC,2023-10-01T15:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
f1bfe52bd4a9,6,14 Păcii,ACC,2023-10-01T15:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
181930398e93,6,15 Păcii,ACC,2023-10-01T15:00:01,2023-10-01T18:00:01,2023-10-01T20:00:01,1,0,0
5ee0e6451a5e,6,2 Îndesirii,ACC,2023-10-01T15:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
5cbe7ecd21a4,6,MILITARI - 1 Placare,ACC,2023-10-01T15:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
51d3418cbdeb,6,MILITARI - 2 Placare,ACC,2023-10-01T15:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
bd9f2f252d11,6,MILITARI - 9 Placare,ACC,2023-10-01T15:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
df13d93833f4,6,SC 8/9,ACC,2023-10-01T15:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
f70bbfa15667,6,11 Liniei,ACC,2023-10-01T16:00:02,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
a2140cf782f3,6,MILITARI - 3 Placare,ACC,2023-10-01T16:00:02,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
75f8aee760ce,6,MILITARI - 3A Placare,ACC,2023-10-01T16:00:02,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
c529aa9ed752,6,1 Roșu,ACC,2023-10-01T17:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
5d2c023c9932,6,11 Mărgelelor,ACC,2023-10-01T17:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
d5497f882a31,6,15 Apusului,ACC,2023-10-01T17:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
592c93759853,6,2 Roșu,ACC,2023-10-01T17:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
df9bfa4f3f2c,6,SC 11,ACC,2023-10-01T17:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
1575c8f0d592,6,SC 14,ACC,2023-10-01T17:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
f6dde76a272b,6,SC 6/7,ACC,2023-10-01T17:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
0d9c953673ba,6,10 Aragonitului,ACC,2023-10-01T18:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
bc7a89f19809,6,Loc ICPB,ACC,2023-10-01T18:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
d751acde59b1,6,5 Desișului,ACC,2023-10-01T20:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
8f392f1bbba6,6,MILITARI - 8 Placare,ACC,2023-10-01T20:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
300fbf4f3638,6,1 Giulești,ACC,2023-10-01T21:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
adea7aed70de,6,1 Uverturii,ACC,2023-10-01T21:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
784a7f21d02e,6,2 Politehnicii,ACC,2023-10-01T21:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
32e458e7be14,6,3 Crivina,ACC,2023-10-01T21:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
7f9b5933a944,6,4 Crivina,ACC,2023-10-01T21:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
13de770334c6,6,5 Crivina,ACC,2023-10-01T21:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
5b81d67df6cf,6,5 Virtuții,ACC,2023-10-01T21:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
8d9fafe153a1,6,7 Crivina,ACC,2023-10-01T21:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
b093d0b11583,6,8 Crivina,ACC,2023-10-01T21:00:01,2023-10-01T21:00:01,2023-10-02T00:00:01,1,0,0
