episode_id,sector,pt_name,utility,first_seen_ts,last_seen_ts,first_absent_ts,n_incidents,n_bridged_gaps,bridged_seconds
c15cbdcbe08c,1,2 Aviatiei,ACC,2023-04-01T02:00:01,2023-04-01T02:00:01,2023-04-01T07:00:01,1,0,0
f9c49e1eb9fd,1,2 Aviatiei,INC,2023-04-01T02:00:01,2023-04-01T22:00:02,2023-04-02T00:00:01,3,0,0
874c3902b237,1,6 Aviatiei,ACC,2023-04-01T02:00:01,2023-04-01T02:00:01,2023-04-01T07:00:01,1,0,0
3c56106f20b7,1,6 Aviatiei,INC,2023-04-01T02:00:01,2023-04-01T17:00:01,2023-04-01T18:00:01,2,0,0
5978229f35cb,5,10 Margeanului,INC,2023-04-01T07:00:01,2023-04-01T22:00:02,2023-04-02T00:00:01,3,0,0
0d0c801a85a5,5,10 Margeanului,ACC,2023-04-01T11:00:02,2023-04-01T11:00:02,2023-04-01T12:00:01,1,0,0
8d0cfe5ba710,6,10 Giulești,INC,2023-04-01T13:00:01,2023-04-01T15:00:01,2023-04-01T17:00:01,1,0,0
71be0d2210f7,6,B Giulești,INC,2023-04-01T13:00:01,2023-04-01T15:00:01,2023-04-01T17:00:01,1,0,0
f35819c4cb64,6,1 Giulești,ACC,2023-04-01T17:00:01,2023-04-01T19:00:01,2023-04-01T20:00:01,1,0,0
79b089fff6b8,6,1 Giulești,INC,2023-04-01T17:00:01,2023-04-01T19:00:01,2023-04-01T20:00:01,1,0,0
bfe4a7a7dc12,6,7 Crivina,INC,2023-04-01T17:00:01,2023-04-01T19:00:01,2023-04-01T20:00:01,1,0,0
e927c0eca2cd,6,PLAVAT,ACC,2023-04-01T19:00:01,2023-04-03T16:00:01,2023-04-03T17:00:01,1,0,0
075d6755c882,6,PLAVAT,INC,2023-04-01T19:00:01,2023-04-03T16:00:01,2023-04-03T17:00:01,1,0,0
73b572987ca5,1,2 Aviatiei,ACC,2023-04-01T21:00:01,2023-04-01T22:00:02,2023-04-02T00:00:01,1,0,0
a036f1956aa2,1,5 Aviatiei,ACC,2023-04-01T22:00:02,2023-04-01T22:00:02,2023-04-02T00:00:01,1,0,0
28c3426ae6d1,1,5 Aviatiei,INC,2023-04-01T22:00:02,2023-04-01T22:00:02,2023-04-02T00:00:01,1,0,0
3f690d4d2a03,2,2 Colentina 2 - Partial,INC,2023-04-02T00:00:01,2023-04-02T14:00:01,2023-04-02T16:00:01,1,0,0
d5325dfc1644,1,5 Aviatiei,ACC,2023-04-02T07:00:01,2023-04-02T14:00:01,2023-04-02T16:00:01,1,0,0
d79aa207ca11,1,5 Aviatiei,INC,2023-04-02T07:00:01,2023-04-02T14:00:01,2023-04-02T16:00:01,1,0,0
dd63dc7c2a83,2,Galvani Tei,INC,2023-04-02T09:00:01,2023-04-02T13:00:01,2023-04-02T14:00:01,2,0,0
9d7a82e348db,6,1 Giulești,INC,2023-04-02T09:00:01,2023-04-02T12:00:01,2023-04-02T13:00:01,2,0,0
432e5911e572,1,2 Aviatiei,ACC,2023-04-02T12:00:01,2023-04-02T17:00:01,2023-04-02T18:00:01,1,0,0
0aaaad124751,1,2 Aviatiei,INC,2023-04-02T12:00:01,2023-04-02T17:00:01,2023-04-02T18:00:01,1,0,0
6d36ce71eeff,1,61-63 Dorobanti,ACC,2023-04-02T12:00:01,2023-04-02T20:00:01,2023-04-02T21:00:02,1,0,0
25f140ee13a0,1,61-63 Dorobanti,INC,2023-04-02T12:00:01,2023-04-02T20:00:01,2023-04-02T21:00:02,1,0,0
7c88cc491c7f,2,Galvani Tei,ACC,2023-04-02T12:00:01,2023-04-02T13:00:01,2023-04-02T14:00:01,1,0,0
0cdd6bbfdd42,6,1 Giulești,ACC,2023-04-02T12:00:01,2023-04-02T12:00:01,2023-04-02T13:00:01,1,0,0
1e61b748e653,1,3 Aviatiei,ACC,2023-04-02T13:00:01,2023-04-03T08:00:01,2023-04-03T09:00:01,1,0,0
c83ef6863126,1,3 Aviatiei,INC,2023-04-02T13:00:01,2023-04-03T08:00:01,2023-04-03T09:00:01,1,0,0
