episode_id,sector,pt_name,utility,first_seen_ts,last_seen_ts,first_absent_ts,n_incidents,n_bridged_gaps,bridged_seconds
ff0705d6308d,3,SC.1Baba Novac,ACC,2023-09-01T07:00:01,2023-09-01T10:00:01,2023-09-01T11:00:01,1,0,0
0a8cb8cf4a52,3,SC.1Dudesti,ACC,2023-09-01T07:00:01,2023-09-01T10:00:01,2023-09-01T11:00:01,1,0,0
deb89fb87088,3,SC.2Catelu,ACC,2023-09-01T07:00:01,2023-09-01T10:00:01,2023-09-01T11:00:01,1,0,0
837a8d38da11,3,SC.3Dudesti,ACC,2023-09-01T07:00:01,2023-09-01T10:00:01,2023-09-01T11:00:01,1,0,0
637c62077119,1,I Grivita,ACC,2023-09-01T09:00:01,2023-09-01T11:00:01,2023-09-01T12:00:01,1,0,0
201e6ae18f04,1,MODUL TERMIC Vila 30,ACC,2023-09-01T09:00:01,2023-09-01T11:00:01,2023-09-01T12:00:01,1,0,0
d7d3dc8f635f,2,1 Socului - Partial,ACC,2023-09-01T09:00:01,2023-09-01T15:00:01,2023-09-01T16:00:01,1,0,0
8b06723001eb,3,14 Tomis,ACC,2023-09-01T09:00:01,2023-09-01T11:00:01,2023-09-01T12:00:01,1,0,0
23269e409849,3,2 Mărășești,ACC,2023-09-01T09:00:01,2023-09-01T13:00:01,2023-09-01T14:00:01,1,0,0
2026f5291d1a,6,13/4,ACC,2023-09-01T09:00:01,2023-09-01T15:00:01,2023-09-01T16:00:01,1,0,0
c605d256a65e,6,2 Crivina,ACC,2023-09-01T09:00:01,2023-09-01T11:00:01,2023-09-01T12:00:01,1,0,0
b2efab8c5645,6,MILITARI - 5 Placare - Partial,ACC,2023-09-01T09:00:01,2023-09-01T12:00:01,2023-09-01T13:00:01,1,0,0
f6305f846da9,1,2 Turda,ACC,2023-09-01T10:00:01,2023-09-01T11:00:01,2023-09-01T12:00:01,1,0,0
d9d4eaf7b0e7,3,4C5/1,ACC,2023-09-01T10:00:01,2023-09-01T10:00:01,2023-09-01T11:00:01,1,0,0
d45bf8adf364,3,5 Cornul Caprei,ACC,2023-09-01T10:00:01,2023-09-01T13:00:01,2023-09-01T14:00:01,1,0,0
a0069899a673,3,IOR,ACC,2023-09-01T10:00:01,2023-09-01T11:00:01,2023-09-01T12:00:01,1,0,0
f59b09f3876c,6,2/8 - Partial,ACC,2023-09-01T10:00:01,2023-09-01T12:00:01,2023-09-01T13:00:01,1,0,0
34169a5e8332,6,3/7',ACC,2023-09-01T10:00:01,2023-09-01T14:00:01,2023-09-01T15:00:01,1,0,0
8f352e8df8a8,1,Floreasca,ACC,2023-09-01T11:00:01,2023-09-02T18:00:01,2023-09-03T00:00:01,2,1,79201
141c6f0a4e20,2,10 Pantelimon,ACC,2023-09-01T11:00:01,2023-09-01T11:00:01,2023-09-01T12:00:01,1,0,0
32f22ddb5c49,2,15 ABC,ACC,2023-09-01T11:00:01,2023-09-01T11:00:01,2023-09-01T12:00:01,1,0,0
f2b4892f14e7,2,8 Pantelimon,ACC,2023-09-01T11:00:01,2023-09-01T11:00:01,2023-09-01T12:00:01,1,0,0
3916dc0ed5c9,2,Cosmos Extindere,ACC,2023-09-01T11:00:01,2023-09-01T11:00:01,2023-09-01T12:00:01,1,0,0
1fd9c7a89add,2,Cosmos Vechi,ACC,2023-09-01T11:00:01,2023-09-01T11:00:01,2023-09-01T12:00:01,1,0,0
458a4b704d2b,5,1 Rahova,ACC,2023-09-01T11:00:01,2023-09-01T13:00:01,2023-09-01T14:00:01,1,0,0
86f561dbd4df,5,3 Sălaj,ACC,2023-09-01T11:00:01,2023-09-01T13:00:01,2023-09-01T14:00:01,1,0,0
4d058be1858a,2,30 Stefan cel Mare,ACC,2023-09-01T12:00:01,2023-09-01T14:00:01,2023-09-01T15:00:01,1,0,0
16ffcd63b75d,6,1 Îndesirii - Partial,ACC,2023-09-01T12:00:01,2023-09-01T16:00:01,2023-09-01T17:00:01,1,0,0
80cd0a61a736,6,1 Roșu - Partial,ACC,2023-09-01T13:00:01,2023-09-02T13:00:02,2023-09-02T15:00:01,2,1,43200
394703a14b37,1,Ct Dorobanti,ACC,2023-09-01T17:00:01,2023-09-01T19:00:01,2023-09-01T20:00:01,1,0,0
7093a5fc9dd8,6,MILITARI - 1 Placare,ACC,2023-09-01T17:00:01,2023-09-01T19:00:01,2023-09-01T20:00:01,1,0,0
ac7465807387,3,SC.1Baba Novac,ACC,2023-09-01T18:00:01,2023-09-02T00:00:01,2023-09-02T01:00:01,1,0,0
d4ba9c5194e6,3,SC.1Dudesti,ACC,2023-09-01T18:00:01,2023-09-02T00:00:01,2023-09-02T01:00:01,1,0,0
5ec56877d085,3,SC.2Catelu,ACC,2023-09-01T18:00:01,2023-09-02T00:00:01,2023-09-02T01:00:01,1,0,0
e2f79bd8ee01,3,SC.3Dudesti,ACC,2023-09-01T18:00:01,2023-09-02T00:00:01,2023-09-02T01:00:01,1,0,0
6399e2fc867f,3,3 Theodor Speranţia,ACC,2023-09-01T23:00:01,2023-09-02T01:00:01,2023-09-02T02:00:01,1,0,0
8ae135d692fd,3,4 Theodor Speranţia,ACC,2023-09-01T23:00:01,2023-09-01T23:00:01,2023-09-02T00:00:01,1,0,0
c2518dc57e92,3,5 Călăraşi,ACC,2023-09-01T23:00:01,2023-09-02T01:00:01,2023-09-02T02:00:01,1,0,0
d995d720b3d1,6,MILITARI - 6 Placare - Partial,ACC,2023-09-02T10:00:01,2023-09-02T10:00:01,2023-09-02T13:00:02,1,0,0
0f23f1c7bc90,1,MODUL TERMIC A1,ACC,2023-09-02T15:00:01,2023-09-05T14:00:01,2023-09-05T15:00:01,2,1,71999
7a653733f023,4,2 Vacaresti - Partial,ACC,2023-09-02T17:00:01,2023-09-03T00:00:01,2023-09-03T17:00:01,1,0,0
18d9057fb55e,6,1 Roșu,ACC,2023-09-03T19:00:01,2023-09-03T23:00:02,2023-09-04T01:00:01,1,0,0
32843b067ebc,6,1 Îndesirii,ACC,2023-09-03T19:00:01,2023-09-03T23:00:02,2023-09-04T01:00:01,1,0,0
115dcc0afa97,6,10 Aragonitului,ACC,2023-09-03T19:00:01,2023-09-03T23:00:02,2023-09-04T01:00:01,1,0,0
473e23aea60d,6,10 Liniei,ACC,2023-09-03T19:00:01,2023-09-04T06:00:01,2023-09-04T07:00:02,1,0,0
2ab10c1aa704,6,11 Liniei,ACC,2023-09-03T19:00:01,2023-09-04T01:00:01,2023-09-04T06:00:01,1,0,0
349c83499771,6,11 Mărgelelor,ACC,2023-09-03T19:00:01,2023-09-03T23:00:02,2023-09-04T01:00:01,1,0,0
2d63f6a0983c,6,12 Maratonului,ACC,2023-09-03T19:00:01,2023-09-03T23:00:02,2023-09-04T01:00:01,1,0,0
4101298d09ad,6,15 Apusului,ACC,2023-09-03T19:00:01,2023-09-03T23:00:02,2023-09-04T01:00:01,1,0,0
b0abb413bc6f,6,15 Păcii,ACC,2023-09-03T19:00:01,2023-09-03T19:00:01,2023-09-03T21:00:01,1,0,0
ace21a8d4e7b,6,2 Roșu,ACC,2023-09-03T19:00:01,2023-09-03T23:00:02,2023-09-04T01:00:01,1,0,0
c1cdec82ac80,6,MILITARI - 1 Placare,ACC,2023-09-03T19:00:01,2023-09-03T19:00:01,2023-09-03T21:00:01,1,0,0
4189165bccdb,6,MILITARI - 2 Placare,ACC,2023-09-03T19:00:01,2023-09-03T23:00:02,2023-09-04T01:00:01,1,0,0
08e472492253,6,MILITARI - 9 Placare,ACC,2023-09-03T19:00:01,2023-09-03T23:00:02,2023-09-04T01:00:01,1,0,0
9ae103b1b41f,1,4 Aviatiei,ACC,2023-09-03T21:00:01,2023-09-05T12:00:01,2023-09-05T13:00:01,1,0,0
1b484097863e,1,5 Aviatiei,ACC,2023-09-03T21:00:01,2023-09-05T13:00:01,2023-09-05T14:00:01,1,0,0
425f542273e6,1,Floreasca,ACC,2023-09-03T21:00:01,2023-09-04T09:00:01,2023-09-04T10:00:01,1,0,0
9a36123192a9,6,Loc ICPB,ACC,2023-09-03T21:00:01,2023-09-03T23:00:02,2023-09-04T01:00:01,1,0,0
