episode_id,sector,pt_name,utility,first_seen_ts,last_seen_ts,first_absent_ts,n_incidents,n_bridged_gaps,bridged_seconds
18585416d145,3,13 C5/2,INC,2022-04-01T09:00:01,2022-04-01T11:00:01,2022-04-01T12:00:01,1,0,0
6004b1064415,1,6 Aviatiei,ACC,2022-04-01T10:00:01,2022-04-01T11:00:01,2022-04-01T12:00:01,1,0,0
7e9b28fe597f,3,16 C5/2 - Partial,ACC,2022-04-01T10:00:01,2022-04-01T12:00:01,2022-04-01T13:00:01,1,0,0
f846d19410ae,3,2 Tomis,ACC,2022-04-01T10:00:01,2022-04-01T12:00:01,2022-04-01T13:00:01,1,0,0
3c32739f29b0,3,8X,ACC,2022-04-01T10:00:01,2022-04-01T13:00:01,2022-04-01T14:00:01,1,0,0
49133f46e592,5,1 Alexandria,ACC,2022-04-01T10:00:01,2022-04-01T17:00:01,2022-04-01T19:00:01,1,0,0
5b72f18cc4fb,2,P7 Foisor,ACC,2022-04-01T11:00:01,2022-04-01T14:00:01,2022-04-01T16:00:01,1,0,0
64d789e163e3,2,P7A Foisor,ACC,2022-04-01T11:00:01,2022-04-01T14:00:01,2022-04-01T16:00:01,1,0,0
f9cc63c1bdb6,3,F6,ACC,2022-04-01T11:00:01,2022-04-01T11:00:01,2022-04-01T12:00:01,1,0,0
3ceb7fc656c0,6,1 Giulești,ACC,2022-04-01T11:00:01,2022-04-01T21:00:01,2022-04-01T22:00:01,1,0,0
1e2ca79d5f83,6,1 Giulești,INC,2022-04-01T11:00:01,2022-04-01T21:00:01,2022-04-01T22:00:01,1,0,0
d6ac1eef4924,6,J Giulești,ACC,2022-04-01T11:00:01,2022-04-01T21:00:01,2022-04-01T22:00:01,1,0,0
8a40e516fef8,6,J Giulești,INC,2022-04-01T11:00:01,2022-04-01T21:00:01,2022-04-01T22:00:01,1,0,0
b620269d2417,3,MY - Partial,ACC,2022-04-01T12:00:01,2022-04-01T14:00:01,2022-04-01T16:00:01,1,0,0
dd8ec1204a8f,2,Chiristigii,ACC,2022-04-01T21:00:01,2022-04-02T00:00:01,2022-04-02T06:00:01,1,0,0
c15996435da0,2,2 Colentina Socului,ACC,2022-04-01T22:00:01,2022-04-02T00:00:01,2022-04-02T06:00:01,1,0,0
9cf6c087a81f,2,Chiristigii,ACC,2022-04-02T09:00:01,2022-04-03T12:00:01,2022-04-03T14:00:02,3,1,61200
8e9268931e09,5,3 Sălaj,ACC,2022-04-02T10:00:01,2022-04-02T14:00:01,2022-04-02T15:00:01,1,0,0
d76fb399526e,3,4 Labirint,ACC,2022-04-02T11:00:01,2022-04-04T11:00:01,2022-04-04T12:00:01,3,0,0
d205d21a91ac,2,17 Pantelimon,ACC,2022-04-02T12:00:02,2022-04-02T21:00:01,2022-04-03T00:00:01,1,0,0
611af47853c6,2,2 Colentina Socului,ACC,2022-04-02T12:00:02,2022-04-02T17:00:01,2022-04-02T19:00:01,1,0,0
7bfc31fdf94e,2,201 Mihai Bravu,ACC,2022-04-02T12:00:02,2022-04-02T12:00:02,2022-04-02T14:00:01,1,0,0
06333e8bd03a,2,D18 Mihai Bravu,ACC,2022-04-02T12:00:02,2022-04-02T12:00:02,2022-04-02T14:00:01,1,0,0
a9d37e54cc97,1,2 Aviatiei,ACC,2022-04-02T14:00:01,2022-04-02T14:00:01,2022-04-02T15:00:01,1,0,0
14d502acc149,1,2 Aviatiei,INC,2022-04-02T14:00:01,2022-04-02T14:00:01,2022-04-02T15:00:01,1,0,0
ca10192960a6,1,3 Aviatiei,ACC,2022-04-02T14:00:01,2022-04-02T14:00:01,2022-04-02T15:00:01,1,0,0
b771937e9cbb,1,3 Aviatiei,INC,2022-04-02T14:00:01,2022-04-02T14:00:01,2022-04-02T15:00:01,1,0,0
30de24996ed0,1,5 Aviatiei,ACC,2022-04-02T14:00:01,2022-04-02T16:00:01,2022-04-02T17:00:01,2,0,0
61fd6e6c2d7a,1,5 Aviatiei,INC,2022-04-02T14:00:01,2022-04-02T14:00:01,2022-04-02T15:00:01,1,0,0
9f7dae667762,2,Cosmos Extindere,ACC,2022-04-02T14:00:01,2022-04-02T19:00:01,2022-04-02T20:00:01,1,0,0
df222cf4fea9,2,Cosmos Vechi,ACC,2022-04-02T14:00:01,2022-04-02T19:00:01,2022-04-02T20:00:01,1,0,0
90cd41ca055b,2,3 Mosilor,ACC,2022-04-02T15:00:01,2022-04-02T20:00:01,2022-04-02T21:00:01,1,0,0
c7f7c2000384,2,Ion Maiorescu,ACC,2022-04-02T15:00:01,2022-04-02T17:00:01,2022-04-02T19:00:01,1,0,0
e3d0aa4c39b9,3,4 Mărăşeşti - Partial,ACC,2022-04-02T16:00:01,2022-04-02T16:00:01,2022-04-02T17:00:01,1,0,0
f88168fe252a,2,7 Mosilor,ACC,2022-04-02T21:00:01,2022-04-02T21:00:01,2022-04-03T00:00:01,1,0,0
bbf000f74479,6,1 Uverturii,ACC,2022-04-03T19:00:01,2022-04-03T23:00:01,2022-04-04T00:00:01,1,0,0
85d8b4d383b4,2,2 Cheile Zanoagei,ACC,2022-04-03T21:00:01,2022-04-03T22:00:01,2022-04-03T23:00:01,1,0,0
83831f0bbe8b,2,4 Cheile Zanoagei,ACC,2022-04-03T21:00:01,2022-04-03T22:00:01,2022-04-03T23:00:01,1,0,0
e70ccb415803,2,7 Mosilor,ACC,2022-04-03T22:00:01,2022-04-03T22:00:01,2022-04-03T23:00:01,1,0,0
d8ecea9997a5,5,3 Drumul Sării,ACC,2022-04-03T22:00:01,2022-04-03T23:00:01,2022-04-04T00:00:01,1,0,0
1c4d37201df2,2,1 Dimitrov,ACC,2022-04-04T06:00:01,2022-04-04T10:00:01,2022-04-04T11:00:01,1,0,0
bad99327bdbf,2,2 Colentina Socului,ACC,2022-04-04T06:00:01,2022-04-04T11:00:01,2022-04-04T12:00:01,1,0,0
72e98f7b25a4,2,C1 Vatra Luminoasa,ACC,2022-04-04T06:00:01,2022-04-04T07:00:01,2022-04-04T08:00:01,1,0,0
d0763e4894d4,2,Ilarie Chendi,ACC,2022-04-04T06:00:01,2022-04-04T07:00:01,2022-04-04T08:00:01,1,0,0
35846330dd92,2,Ramuri Tei,ACC,2022-04-04T06:00:01,2022-04-04T11:00:01,2022-04-04T12:00:01,1,0,0
febcc7c70ea9,2,4 Cheile Zanoagei,ACC,2022-04-04T07:00:01,2022-04-04T12:00:01,2022-04-04T13:00:01,1,0,0
7af7ff209f1b,5,1 Alexandria,ACC,2022-04-04T07:00:01,2022-04-04T09:00:01,2022-04-04T10:00:01,1,0,0
92feeebc0b25,2,17 Pantelimon,ACC,2022-04-04T08:00:01,2022-04-04T11:00:01,2022-04-04T12:00:01,1,0,0
66057abcbb92,2,Chiristigii,ACC,2022-04-04T08:00:01,2022-04-06T19:00:01,2022-04-06T20:00:01,3,1,64800
8b15d69a0173,5,1 Panduri,ACC,2022-04-04T08:00:01,2022-04-06T00:00:01,2022-04-06T02:00:01,2,1,75600
6179c7d69435,5,1 din 13 Septembrie,ACC,2022-04-04T08:00:01,2022-04-04T13:00:01,2022-04-04T14:00:01,1,0,0
5b3ea3bf6b19,1,MODUL TERMIC Vila 28,ACC,2022-04-04T09:00:01,2022-04-04T11:00:01,2022-04-04T12:00:01,1,0,0
8a300a2ffb2b,2,1 Cheile Zanoagei,ACC,2022-04-04T09:00:01,2022-04-05T04:00:01,2022-04-05T07:00:01,2,1,57600
85e9db9a5c3b,3,4 Labirint,INC,2022-04-04T09:00:01,2022-04-04T10:00:01,2022-04-04T11:00:01,1,0,0
15a9fec4f12e,1,6 Aviatiei,ACC,2022-04-04T10:00:01,2022-04-05T22:00:01,2022-04-05T23:00:01,2,0,0
73c9dadeaba1,1,6 Aviatiei,INC,2022-04-04T10:00:01,2022-04-04T10:00:01,2022-04-04T11:00:01,1,0,0
c022312d8ffa,1,D3 Gara,ACC,2022-04-04T10:00:01,2022-04-04T12:00:01,2022-04-04T13:00:01,2,0,0
940b9c1f5fa9,1,D3 Gara,INC,2022-04-04T10:00:01,2022-04-04T10:00:01,2022-04-04T11:00:01,1,0,0
0eb75c85b5fe,3,2 Vitan - Partial,ACC,2022-04-04T10:00:01,2022-04-04T14:00:01,2022-04-04T15:00:01,1,0,0
b741aa33e849,3,4C4/2,ACC,2022-04-04T10:00:01,2022-04-04T12:00:01,2022-04-04T13:00:01,2,0,0
f241db301b51,3,4C4/2,INC,2022-04-04T10:00:01,2022-04-04T10:00:01,2022-04-04T11:00:01,1,0,0
d51bf373d405,6,14 Păcii,ACC,2022-04-04T10:00:01,2022-04-04T19:00:01,2022-04-04T20:00:01,2,0,0
1fd44ba503f3,6,14 Păcii,INC,2022-04-04T10:00:01,2022-04-04T10:00:01,2022-04-04T11:00:01,1,0,0
