episode_id,sector,pt_name,utility,first_seen_ts,last_seen_ts,first_absent_ts,n_incidents,n_bridged_gaps,bridged_seconds
9856abe1ce42,4,B 3 Cauzasi,INC,2023-03-01T08:00:01,2023-03-01T23:00:01,2023-03-02T00:00:01,1,0,0
f5bd312fcf21,1,2 Banu Manta,ACC,2023-03-01T09:00:01,2023-03-01T12:00:01,2023-03-01T13:00:01,1,0,0
afcef964d66b,1,2’-1 Mai - Partial,ACC,2023-03-01T09:00:01,2023-03-01T13:00:01,2023-03-01T14:00:01,1,0,0
d988f0d55f38,4,Saboani,ACC,2023-03-01T09:00:01,2023-03-01T12:00:01,2023-03-01T13:00:01,1,0,0
c12bee83b4ca,5,1 din 13 Septembrie,ACC,2023-03-01T09:00:01,2023-03-02T17:00:01,2023-03-02T18:00:01,3,2,57600
3249053529f1,1,D3 Gara,ACC,2023-03-01T10:00:01,2023-03-01T12:00:01,2023-03-01T13:00:01,1,0,0
74569ecea12a,2,10 Pantelimon,ACC,2023-03-01T10:00:01,2023-03-01T10:00:01,2023-03-01T11:00:01,1,0,0
9fed7db85ed6,2,2 Colentina,ACC,2023-03-01T10:00:01,2023-03-02T15:00:01,2023-03-02T16:00:01,3,1,32400
87fac9eb10c9,2,2 Iancului - Partial,ACC,2023-03-01T10:00:01,2023-03-02T14:00:01,2023-03-02T15:00:01,2,1,75600
2e3f3a9d0802,2,20 Pantelimon,ACC,2023-03-01T10:00:01,2023-03-01T12:00:01,2023-03-01T13:00:01,1,0,0
09d053efd398,2,7 Colentina,ACC,2023-03-01T10:00:01,2023-03-03T13:00:01,2023-03-03T14:00:01,3,2,151200
af75f93e78bf,2,7 Colentina,INC,2023-03-01T10:00:01,2023-03-03T13:00:01,2023-03-03T14:00:01,3,2,151200
1199d5d86121,3,2Catelu,ACC,2023-03-01T10:00:01,2023-03-01T13:00:01,2023-03-01T14:00:01,1,0,0
614d962892e3,3,5 Cornul Caprei,ACC,2023-03-01T10:00:01,2023-03-01T23:00:01,2023-03-02T00:00:01,1,0,0
408a9e2f8ead,3,7 Placare-T,ACC,2023-03-01T10:00:01,2023-03-01T11:00:01,2023-03-01T12:00:01,1,0,0
102c026c148f,3,C3 Căuzaşi,ACC,2023-03-01T10:00:01,2023-03-01T23:00:01,2023-03-02T00:00:01,1,0,0
a1aff479ea4b,3,C3 Căuzaşi,INC,2023-03-01T10:00:01,2023-03-01T23:00:01,2023-03-02T00:00:01,1,0,0
d0a9dd09ef29,3,E1,ACC,2023-03-01T10:00:01,2023-03-01T23:00:01,2023-03-02T00:00:01,1,0,0
3d15c0672204,6,4/10,ACC,2023-03-01T10:00:01,2023-03-02T06:00:01,2023-03-02T07:00:01,2,1,32400
2cd84b668056,6,4/10,INC,2023-03-01T10:00:01,2023-03-02T06:00:01,2023-03-02T07:00:01,2,1,32400
386f88635682,6,5 Desișului,ACC,2023-03-01T10:00:01,2023-03-01T13:00:01,2023-03-01T14:00:01,1,0,0
