episode_id,sector,pt_name,utility,first_seen_ts,last_seen_ts,first_absent_ts,n_incidents,n_bridged_gaps,bridged_seconds
b677d2eef9b8,6,10 Liniei,INC,2023-11-01T07:00:01,2023-11-09T09:00:01,2023-11-09T10:00:01,1,0,0
496c6d331ac0,3,12 C5/2 - Partial,ACC,2023-11-01T09:00:01,2023-11-01T11:00:01,2023-11-01T12:00:01,1,0,0
79fecad62d4c,3,1XA,ACC,2023-11-01T09:00:01,2023-11-01T11:00:01,2023-11-01T12:00:01,1,0,0
40eb45aa2348,3,1XA,INC,2023-11-01T09:00:01,2023-11-01T11:00:01,2023-11-01T12:00:01,1,0,0
c14db22a6ac4,3,2 Vitan - Partial,ACC,2023-11-01T09:00:01,2023-11-01T13:00:01,2023-11-01T14:00:01,1,0,0
539bbe8a75ea,3,6Placare-T - Partial,ACC,2023-11-01T09:00:01,2023-11-01T11:00:01,2023-11-01T12:00:01,1,0,0
9568d0595265,5,Intrarea Drumul Taberei - Partial,INC,2023-11-01T09:00:01,2023-11-02T10:00:01,2023-11-02T11:00:01,2,1,61200
2de39ada8fa3,2,2 Colentina 3 - Partial,ACC,2023-11-01T10:00:01,2023-11-01T14:00:01,2023-11-01T15:00:01,1,0,0
4b3b7ff34f50,2,ICB,ACC,2023-11-01T10:00:01,2023-11-01T12:00:01,2023-11-01T13:00:01,1,0,0
07887f3126cb,3,1 C3/1,ACC,2023-11-01T10:00:01,2023-11-01T13:00:01,2023-11-01T14:00:01,1,0,0
5f66a8ad6442,3,1 C3/1,INC,2023-11-01T10:00:01,2023-11-01T13:00:01,2023-11-01T14:00:01,1,0,0
c82c941c63cd,3,14 Tomis,ACC,2023-11-01T10:00:01,2023-11-01T11:00:01,2023-11-01T12:00:01,1,0,0
7014f4328733,6,"CSA Steaua - Sala Sport ""Mihai Viteazu"" UM 01026 (2301)",ACC,2023-11-01T10:00:01,2023-11-06T17:00:01,2023-11-06T18:00:01,1,0,0
6f15a4844581,6,"CSA Steaua - Sala Sport ""Mihai Viteazu"" UM 01026 (2301)",INC,2023-11-01T10:00:01,2023-11-06T17:00:01,2023-11-06T18:00:01,1,0,0
688c66165aad,6,MFA,ACC,2023-11-01T10:00:01,2023-11-02T17:00:01,2023-11-02T18:00:01,2,1,7200
b8b927d8c12b,6,MFA,INC,2023-11-01T10:00:01,2023-11-06T17:00:01,2023-11-06T18:00:01,4,1,3600
57b2d249b739,6,UM 02630,ACC,2023-11-01T10:00:01,2023-11-06T17:00:01,2023-11-06T18:00:01,1,0,0
849ec2c6dba1,6,UM 02630,INC,2023-11-01T10:00:01,2023-11-06T17:00:01,2023-11-06T18:00:01,1,0,0
55d3e38b6a93,1,6-1 Mai,ACC,2023-11-01T11:00:01,2023-11-01T14:00:01,2023-11-01T15:00:01,1,0,0
61755d412fb7,1,CT Floreasca - Partial,ACC,2023-11-01T11:00:01,2023-11-01T14:00:01,2023-11-01T15:00:01,1,0,0
911a3ed7073c,2,Chiristigii,INC,2023-11-01T11:00:01,2023-11-01T12:00:01,2023-11-01T13:00:01,1,0,0
3523b13eded1,3,14 C5/2,ACC,2023-11-01T11:00:01,2023-11-01T13:00:01,2023-11-01T14:00:01,1,0,0
83337956fab0,3,4 Mărăşeşti - Partial,ACC,2023-11-01T11:00:01,2023-11-01T15:00:01,2023-11-01T16:00:01,1,0,0
7f1f351ae458,6,UM 02574 (MApN),ACC,2023-11-01T11:00:01,2023-11-03T11:00:01,2023-11-03T12:00:01,1,0,0
c42c7eb5ebc2,6,UM 02574 (MApN),INC,2023-11-01T11:00:01,2023-11-03T11:00:01,2023-11-03T12:00:01,1,0,0
6ab110797879,2,4 Socului,ACC,2023-11-01T12:00:01,2023-11-01T12:00:01,2023-11-01T13:00:01,1,0,0
fd17e23d0cc9,3,11 C5/2 - Partial,ACC,2023-11-01T12:00:01,2023-11-01T14:00:01,2023-11-01T15:00:01,1,0,0
832ccfa1d757,3,21 Foișor - Partial,ACC,2023-11-01T12:00:01,2023-11-01T14:00:01,2023-11-01T15:00:01,1,0,0
9264cdaa0b2a,6,13 Liniei,ACC,2023-11-01T23:00:01,2023-11-01T23:00:01,2023-11-02T00:00:01,1,0,0
91431dbd77ae,1,Casata,ACC,2023-11-02T09:00:01,2023-11-03T20:00:01,2023-11-03T21:00:01,2,1,68400
0ad26bad1ea5,6,1 Îndesirii - Partial,ACC,2023-11-02T09:00:01,2023-11-02T13:00:01,2023-11-02T14:00:01,1,0,0
a9bb958367e4,6,15 Apusului,ACC,2023-11-02T09:00:01,2023-11-02T13:00:01,2023-11-02T14:00:01,1,0,0
c0ec4ba037db,6,SC 4/5,ACC,2023-11-02T09:00:01,2023-11-02T13:00:01,2023-11-02T14:00:01,1,0,0
a75abe8e2b1b,6,SC 6/7,ACC,2023-11-02T09:00:01,2023-11-02T15:00:01,2023-11-02T16:00:01,1,0,0
dd721e4a664d,6,SC 6/7,INC,2023-11-02T09:00:01,2023-11-02T15:00:01,2023-11-02T16:00:01,1,0,0
01b593f4fb15,2,1 Colentina Socului,ACC,2023-11-02T10:00:01,2023-11-02T13:00:01,2023-11-02T14:00:01,1,0,0
9e560dff0a9a,2,3 Socului,ACC,2023-11-02T10:00:01,2023-11-02T14:00:01,2023-11-02T15:00:01,1,0,0
901a53b36da8,2,6 Pantelimon - Partial,ACC,2023-11-02T10:00:01,2023-11-03T16:00:01,2023-11-03T17:00:01,2,1,64800
d5691a46aaf7,2,8 Doamna Ghica,ACC,2023-11-02T10:00:01,2023-11-02T13:00:01,2023-11-02T14:00:01,1,0,0
32f38f802a75,2,D18 Mihai Bravu,ACC,2023-11-02T10:00:01,2023-11-03T11:00:01,2023-11-03T12:00:01,2,1,64800
d5e61aef0f55,3,13 Tomis,ACC,2023-11-02T10:00:01,2023-11-02T12:00:01,2023-11-02T13:00:01,1,0,0
64d76ab70c53,3,14 Foișor,ACC,2023-11-02T10:00:01,2023-11-02T12:00:01,2023-11-02T13:00:01,1,0,0
f495d96a2619,3,14 Foișor,INC,2023-11-02T10:00:01,2023-11-02T12:00:01,2023-11-02T13:00:01,1,0,0
9015b10b015d,3,2 Vitan,ACC,2023-11-02T10:00:01,2023-11-02T10:00:01,2023-11-02T11:00:01,1,0,0
3cce7bd8b2ce,3,24 C5/2 - Partial,ACC,2023-11-02T10:00:01,2023-11-02T12:00:01,2023-11-02T13:00:01,1,0,0
5b17212383d1,3,6Placare-T,INC,2023-11-02T10:00:01,2023-11-02T13:00:01,2023-11-02T14:00:01,1,0,0
e2abf45444c1,3,7X,ACC,2023-11-02T10:00:01,2023-11-02T13:00:01,2023-11-02T14:00:01,1,0,0
41323a03efc3,3,9 Placare-T,ACC,2023-11-02T10:00:01,2023-11-02T14:00:01,2023-11-02T15:00:01,1,0,0
bfc6280c2a94,3,D 16,ACC,2023-11-02T10:00:01,2023-11-02T11:00:01,2023-11-02T12:00:01,1,0,0
d377cf481d06,2,1 Mosilor - Partial,ACC,2023-11-02T11:00:01,2023-11-02T15:00:01,2023-11-02T16:00:01,1,0,0
a7e3c3be6f10,2,29 Stefan cel Mare,ACC,2023-11-02T11:00:01,2023-11-02T13:00:01,2023-11-02T14:00:01,1,0,0
c78ee836b679,2,30 Stefan cel Mare,ACC,2023-11-02T11:00:01,2023-11-02T13:00:01,2023-11-02T14:00:01,1,0,0
c86221daee42,2,4 Mosilor,ACC,2023-11-02T11:00:01,2023-11-02T12:00:01,2023-11-02T13:00:01,1,0,0
c4f6569433bd,3,2 Tomis - Partial,ACC,2023-11-02T11:00:01,2023-11-02T13:00:01,2023-11-02T14:00:01,1,0,0
