episode_id,sector,pt_name,utility,cause_class,slip_count,estimated_restore,posted_ts,restored_ts,hit
f06b5c3bc6d6,2,1 Colentina,ACC,missing_params,0,2022-07-01T08:00,2022-07-01T00:00:01,2022-07-01T13:00:02,0
f06b5c3bc6d6,2,1 Colentina,ACC,missing_params,1,2022-07-01T12:00,2022-07-01T09:00:01,2022-07-01T13:00:02,0
3f20bf2c784b,2,2 Cheile Zanoagei,ACC,missing_params,0,2022-07-01T08:00,2022-07-01T00:00:01,2022-07-01T13:00:02,0
3f20bf2c784b,2,2 Cheile Zanoagei,ACC,missing_params,1,2022-07-01T12:00,2022-07-01T09:00:01,2022-07-01T13:00:02,0
5bf14a39baaf,2,3 Cheile Zanoagei,ACC,missing_params,0,2022-07-01T08:00,2022-07-01T00:00:01,2022-07-01T09:00:01,0
c924f67397f7,2,5 Mosilor,ACC,missing_params,0,2022-07-01T08:00,2022-07-01T00:00:01,2022-07-01T13:00:02,0
c924f67397f7,2,5 Mosilor,ACC,missing_params,1,2022-07-01T12:00,2022-07-01T09:00:01,2022-07-01T13:00:02,0
a5024f9adff7,1,3 Turda,ACC,balancing,0,2022-07-01T08:00,2022-07-01T06:00:01,2022-07-01T07:00:01,1
e20f960e9d54,1,I Grivita,ACC,balancing,0,2022-07-01T08:00,2022-07-01T06:00:01,2022-07-01T07:00:01,1
1ce6cc018278,6,1 Crivina,ACC,missing_params,0,2022-07-01T23:30,2022-07-01T08:00:01,2022-07-01T10:00:01,1
a5538cf9f1c9,6,1 Giulești,ACC,missing_params,0,2022-07-01T23:30,2022-07-01T08:00:01,2022-07-01T18:00:01,1
ff9f716afedd,6,2 Crivina,ACC,missing_params,0,2022-07-01T23:30,2022-07-01T08:00:01,2022-07-01T13:00:02,1
13b64c9aec63,6,B Giulești,ACC,missing_params,0,2022-07-01T23:30,2022-07-01T08:00:01,2022-07-01T13:00:02,1
db2725e557a9,6,G3 Giulești,ACC,missing_params,0,2022-07-01T23:30,2022-07-01T08:00:01,2022-07-01T18:00:01,1
76bddab3771e,6,J Giulești,ACC,missing_params,0,2022-07-01T23:30,2022-07-01T08:00:01,2022-07-01T18:00:01,1
502ef2240ebb,1,Ct Amzei,ACC,planned_works,0,2022-07-01T12:00,2022-07-01T09:00:01,2022-07-01T15:00:01,0
a3166c47e68c,3,8X,ACC,planned_works,0,2022-07-01T13:00,2022-07-01T09:00:01,2022-07-01T13:00:02,0
4ad869c416a4,4,7 Zona I,ACC,planned_works,0,2022-07-01T12:30,2022-07-01T09:00:01,2022-07-01T13:00:02,0
