episode_id,sector,pt_name,utility,cause_class,slip_count,estimated_restore,posted_ts,restored_ts,hit
5935ec0f5d18,6,4/10,ACC,breakdown,0,2024-03-02T12:00,2024-03-01T00:00:01,2024-03-01T23:00:01,1
2675c05ba7f3,6,4/10,INC,breakdown,0,2024-03-02T12:00,2024-03-01T00:00:01,2024-03-01T23:00:01,1
eef08ec87a06,6,SC 8/9,ACC,breakdown,0,2024-03-01T15:30,2024-03-01T08:00:01,2024-03-01T12:00:01,1
7dfbacead5e2,1,Av. Sanatescu,ACC,planned_works,0,2024-03-01T14:00,2024-03-01T09:00:01,2024-03-01T13:00:01,1
9a8d18359b88,1,D Chibrit,ACC,planned_works,0,2024-03-01T12:30,2024-03-01T09:00:01,2024-03-01T10:00:01,1
c22e919b380b,1,D Chibrit,INC,planned_works,0,2024-03-01T12:30,2024-03-01T09:00:01,2024-03-01T10:00:01,1
0bf0eb8d7982,2,7 Muncii,ACC,breakdown,0,2024-03-01T11:00,2024-03-01T09:00:01,2024-03-01T12:00:01,0
54cd2a32cebd,1,O Chibrit,ACC,planned_works,0,2024-03-01T12:30,2024-03-01T10:00:01,2024-03-01T14:00:01,0
77bc509c4a04,1,O Chibrit,INC,planned_works,0,2024-03-01T12:30,2024-03-01T10:00:01,2024-03-01T14:00:01,0
f1bfe2ef7e9e,2,1 Mosilor - Partial,ACC,breakdown,0,2024-03-01T15:30,2024-03-01T10:00:01,2024-03-01T16:00:01,0
e2e54d251b9a,2,2 Iancului,ACC,planned_works,0,2024-03-01T15:30,2024-03-01T10:00:01,2024-03-01T15:00:01,1
b6e535500447,2,2 Iancului,INC,planned_works,0,2024-03-01T15:30,2024-03-01T10:00:01,2024-03-02T15:00:01,0
b6e535500447,2,2 Iancului,INC,missing_params,1,2024-03-02T19:00,2024-03-02T12:00:01,2024-03-02T15:00:01,1
b79bb3a34c62,2,4' Pantelimon,INC,planned_works,0,2024-03-01T12:00,2024-03-01T10:00:01,2024-03-01T13:00:01,0
22057909ba1e,3,15 C5/2 - Partial,ACC,breakdown,0,2024-03-01T14:00,2024-03-01T10:00:01,2024-03-01T18:00:01,0
22057909ba1e,3,15 C5/2 - Partial,ACC,breakdown,1,2024-03-01T17:30,2024-03-01T14:00:01,2024-03-01T18:00:01,0
28578ca9ad0a,3,21 C5/2,ACC,planned_works,0,2024-03-01T13:00,2024-03-01T10:00:01,2024-03-01T13:00:01,0
93e10d725dc4,3,6 Mărășești,ACC,other,0,2024-03-01T13:00,2024-03-01T10:00:01,2024-03-01T13:00:01,0
0c989d4eed2a,3,D.C.,ACC,breakdown,0,2024-03-01T23:30,2024-03-01T10:00:01,2024-03-01T15:00:01,1
bac6013d4273,3,D.C.,INC,breakdown,0,2024-03-01T23:30,2024-03-01T10:00:01,2024-03-01T15:00:01,1
aa42cde5163d,3,T.S.,ACC,breakdown,0,2024-03-01T23:30,2024-03-01T10:00:01,2024-03-01T15:00:01,1
79ab8825b6f0,3,T.S.,INC,breakdown,0,2024-03-01T23:30,2024-03-01T10:00:01,2024-03-01T15:00:01,1
ac584329193c,4,2 Oltenitei,ACC,breakdown,0,2024-03-02T09:00,2024-03-01T10:00:01,2024-03-01T23:00:01,1
c671a2bab30a,4,2 Oltenitei,INC,breakdown,0,2024-03-02T09:00,2024-03-01T10:00:01,2024-03-01T23:00:01,1
4ece6de18862,4,5 Oltenita,ACC,breakdown,0,2024-03-02T09:00,2024-03-01T10:00:01,2024-03-01T23:00:01,1
77cf28904253,4,5 Oltenita,INC,breakdown,0,2024-03-02T09:00,2024-03-01T10:00:01,2024-03-01T23:00:01,1
89800115862d,4,Complex Comercial,ACC,breakdown,0,2024-03-02T09:00,2024-03-01T10:00:01,2024-03-01T23:00:01,1
730e60281f3c,4,Complex Comercial,INC,breakdown,0,2024-03-02T09:00,2024-03-01T10:00:01,2024-03-01T23:00:01,1
a020a50e53c9,5,3 Ferentari - Partial,ACC,breakdown,0,2024-03-01T12:00,2024-03-01T10:00:01,2024-03-01T13:00:01,0
9da1d910eaca,6,1 Veteranilor,ACC,breakdown,0,2024-03-01T14:30,2024-03-01T10:00:01,2024-03-01T14:00:01,1
b86a18d82cc6,6,11 Liniei,ACC,breakdown,0,2024-03-01T13:00,2024-03-01T10:00:01,2024-03-01T12:00:01,1
75a64653d0d5,6,11 Liniei,INC,breakdown,0,2024-03-01T13:00,2024-03-01T10:00:01,2024-03-01T12:00:01,1
424bb8fdee04,6,SC 5/2 - Partial,ACC,breakdown,0,2024-03-02T10:00,2024-03-01T11:00:01,2024-03-01T18:00:01,1
10d83c68ecf6,6,SC 5/2 - Partial,INC,breakdown,0,2024-03-02T10:00,2024-03-01T11:00:01,2024-03-01T18:00:01,1
3b951b69e132,2,1 Fundeni,ACC,breakdown,0,2024-03-01T15:30,2024-03-01T13:00:01,2024-03-01T15:00:01,1
bb633433e7f1,6,SC 4/3 - Partial,ACC,breakdown,0,2024-03-02T12:00,2024-03-01T15:00:01,2024-03-01T23:00:01,1
1a7813af880c,6,SC 4/3 - Partial,INC,breakdown,0,2024-03-02T12:00,2024-03-01T15:00:01,2024-03-01T23:00:01,1
54f04a711b7f,5,1 Alexandria,ACC,breakdown,0,2024-03-01T20:30,2024-03-01T17:00:01,2024-03-01T20:00:01,1
628543f2203c,5,1 Alexandria,INC,breakdown,0,2024-03-01T20:30,2024-03-01T17:00:01,2024-03-01T20:00:01,1
7ea7a90959a2,6,MILITARI - 5 Placare,INC,missing_params,0,2024-03-01T23:30,2024-03-01T18:00:01,2024-03-02T01:00:01,0
7c3d97c26925,6,MILITARI - 5A Placare,INC,missing_params,0,2024-03-01T23:30,2024-03-01T18:00:01,2024-03-02T01:00:01,0
9e39b559aee9,4,1 Vacaresti,ACC,breakdown,0,2024-03-02T23:30,2024-03-01T23:00:01,2024-03-02T09:00:01,1
3a48606aa5f2,4,2 Vacaresti,ACC,breakdown,0,2024-03-02T23:30,2024-03-01T23:00:01,2024-03-02T09:00:01,1
9116efeb9548,4,4 Tineretului,ACC,breakdown,0,2024-03-02T23:30,2024-03-01T23:00:01,2024-03-02T09:00:01,1
30aef19c0be6,2,14 Pantelimon,ACC,breakdown,0,2024-03-03T18:30,2024-03-03T10:00:01,2024-03-05T06:00:01,0
30aef19c0be6,2,14 Pantelimon,ACC,breakdown,1,2024-03-04T23:30,2024-03-03T14:00:01,2024-03-05T06:00:01,0
30aef19c0be6,2,14 Pantelimon,ACC,breakdown,2,2024-03-05T06:00,2024-03-05T00:00:01,2024-03-05T06:00:01,0
042ad309a1de,2,14 Pantelimon,INC,breakdown,0,2024-03-03T18:30,2024-03-03T10:00:01,2024-03-05T13:00:01,0
042ad309a1de,2,14 Pantelimon,INC,breakdown,1,2024-03-04T23:30,2024-03-03T14:00:01,2024-03-05T13:00:01,0
042ad309a1de,2,14 Pantelimon,INC,breakdown,2,2024-03-05T06:00,2024-03-05T00:00:01,2024-03-05T13:00:01,0
042ad309a1de,2,14 Pantelimon,INC,missing_params,3,2024-03-05T12:00,2024-03-05T09:00:01,2024-03-05T13:00:01,0
90e0709944bc,2,10 Pantelimon,ACC,breakdown,0,2024-03-04T23:30,2024-03-03T14:00:01,2024-03-05T06:00:01,0
90e0709944bc,2,10 Pantelimon,ACC,breakdown,1,2024-03-05T06:00,2024-03-05T00:00:01,2024-03-05T06:00:01,0
490b8aa78a71,2,10 Pantelimon,INC,breakdown,0,2024-03-04T23:30,2024-03-03T14:00:01,2024-03-05T06:00:01,0
490b8aa78a71,2,10 Pantelimon,INC,breakdown,1,2024-03-05T06:00,2024-03-05T00:00:01,2024-03-05T06:00:01,0
ba96c75315a9,2,11 Pantelimon,ACC,breakdown,0,2024-03-04T23:30,2024-03-03T14:00:01,2024-03-05T06:00:01,0
ba96c75315a9,2,11 Pantelimon,ACC,breakdown,1,2024-03-05T06:00,2024-03-05T00:00:01,2024-03-05T06:00:01,0
d455b6137cba,2,11 Pantelimon,INC,breakdown,0,2024-03-04T23:30,2024-03-03T14:00:01,2024-03-05T06:00:01,0
d455b6137cba,2,11 Pantelimon,INC,breakdown,1,2024-03-05T06:00,2024-03-05T00:00:01,2024-03-05T06:00:01,0
