episode_id,sector,pt_name,utility,cause_class,slip_count,estimated_restore,posted_ts,restored_ts,hit
f3aaf0d5d56a,1,5 Aviatiei,ACC,missing_params,0,2023-07-01T21:00,2023-07-01T13:00:02,2023-07-15T20:00:01,0
f3aaf0d5d56a,1,5 Aviatiei,ACC,missing_params,1,2023-07-02T09:00,2023-07-01T22:00:01,2023-07-15T20:00:01,0
f3aaf0d5d56a,1,5 Aviatiei,ACC,missing_params,2,2023-07-02T12:00,2023-07-02T09:00:01,2023-07-15T20:00:01,0
f3aaf0d5d56a,1,5 Aviatiei,ACC,breakdown,3,2023-07-06T23:30,2023-07-02T12:00:01,2023-07-15T20:00:01,0
f3aaf0d5d56a,1,5 Aviatiei,ACC,planned_works,4,2023-07-14T23:30,2023-07-06T09:00:01,2023-07-15T20:00:01,0
f3aaf0d5d56a,1,5 Aviatiei,ACC,planned_works,5,2023-07-15T14:00,2023-07-15T00:00:01,2023-07-15T20:00:01,0
f3aaf0d5d56a,1,5 Aviatiei,ACC,missing_params,6,2023-07-15T23:00,2023-07-15T15:00:01,2023-07-15T20:00:01,1
b0d14864db9f,1,6 Aviatiei,ACC,missing_params,0,2023-07-01T21:00,2023-07-01T13:00:02,2023-07-15T21:00:01,0
b0d14864db9f,1,6 Aviatiei,ACC,missing_params,1,2023-07-02T09:00,2023-07-01T22:00:01,2023-07-15T21:00:01,0
b0d14864db9f,1,6 Aviatiei,ACC,missing_params,2,2023-07-02T12:00,2023-07-02T09:00:01,2023-07-15T21:00:01,0
b0d14864db9f,1,6 Aviatiei,ACC,breakdown,3,2023-07-06T23:30,2023-07-02T12:00:01,2023-07-15T21:00:01,0
b0d14864db9f,1,6 Aviatiei,ACC,planned_works,4,2023-07-14T23:30,2023-07-06T09:00:01,2023-07-15T21:00:01,0
b0d14864db9f,1,6 Aviatiei,ACC,planned_works,5,2023-07-15T14:00,2023-07-15T00:00:01,2023-07-15T21:00:01,0
b0d14864db9f,1,6 Aviatiei,ACC,missing_params,6,2023-07-15T23:00,2023-07-15T15:00:01,2023-07-15T21:00:01,1
406a28fec9ce,5,MFA Panduri,ACC,missing_params,0,2023-07-01T23:00,2023-07-01T14:00:01,2023-07-03T17:00:02,0
406a28fec9ce,5,MFA Panduri,ACC,missing_params,1,2023-07-02T23:00,2023-07-02T00:00:02,2023-07-03T17:00:02,0
406a28fec9ce,5,MFA Panduri,ACC,missing_params,2,2023-07-03T10:00,2023-07-02T23:00:01,2023-07-03T17:00:02,0
