episode_id,sector,pt_name,utility,cause_class,slip_count,estimated_restore,posted_ts,restored_ts,hit
d1272812a05a,1,6 Aviatiei - Partial,ACC,missing_params,0,2022-10-02T08:00,2022-10-02T00:00:02,2022-10-03T14:00:01,0
d1272812a05a,1,6 Aviatiei - Partial,ACC,breakdown,1,2022-10-03T15:00,2022-10-02T01:00:01,2022-10-03T14:00:01,1
d1272812a05a,1,6 Aviatiei - Partial,ACC,breakdown,2,2022-10-02T14:00,2022-10-02T08:00:01,2022-10-03T14:00:01,0
1966b77d5eb1,4,2 Lanariei,ACC,balancing,0,2022-10-02T23:30,2022-10-02T07:00:01,2022-10-03T00:00:01,0
b2949d488a10,4,Norilor,ACC,balancing,0,2022-10-02T23:30,2022-10-02T07:00:01,2022-10-03T00:00:01,0
0d52f4ffdb7d,1,148 Grivita,ACC,missing_params,0,2022-10-02T14:00,2022-10-02T08:00:01,2022-10-02T10:00:01,1
c014fae74fa0,1,Beller Bitolia,ACC,balancing,0,2022-10-02T14:00,2022-10-02T10:00:01,2022-10-02T20:00:01,0
c014fae74fa0,1,Beller Bitolia,ACC,balancing,1,2022-10-02T20:00,2022-10-02T17:00:01,2022-10-02T20:00:01,0
52b7fafe0e70,4,3 Tineretului,ACC,balancing,0,2022-10-02T23:30,2022-10-02T10:00:01,2022-10-03T00:00:01,0
f98e6b368744,4,Plugarilor,ACC,balancing,0,2022-10-02T23:30,2022-10-02T10:00:01,2022-10-03T00:00:01,0
0217fc1659b0,4,Sincai,ACC,balancing,0,2022-10-02T23:30,2022-10-02T10:00:01,2022-10-03T00:00:01,0
dfcdbd500908,1,Floreasca,ACC,balancing,0,2022-10-02T14:00,2022-10-02T12:00:01,2022-10-02T14:00:01,0
c9881b4746e0,3,E1,ACC,breakdown,0,2022-10-02T15:00,2022-10-02T14:00:01,2022-10-02T15:00:01,0
c1c97b63d031,1,Hrisovului,ACC,balancing,0,2022-10-02T23:30,2022-10-02T20:00:01,2022-10-03T00:00:01,0
4d6d1e7a3dc6,6,1 Veteranilor,ACC,missing_params,0,2022-10-02T23:30,2022-10-02T20:00:01,2022-10-03T00:00:01,0
9d6e11ce6b60,6,11 Liniei,ACC,missing_params,0,2022-10-02T23:30,2022-10-02T20:00:01,2022-10-03T00:00:01,0
f8346ef95c02,6,13 Liniei,ACC,missing_params,0,2022-10-02T23:30,2022-10-02T20:00:01,2022-10-03T00:00:01,0
b39dabf11e75,6,2 Politehnicii,ACC,missing_params,0,2022-10-02T23:30,2022-10-02T20:00:01,2022-10-03T00:00:01,0
bc104f73f202,6,2 Uverturii,ACC,missing_params,0,2022-10-02T23:30,2022-10-02T20:00:01,2022-10-03T00:00:01,0
8398a52527a4,6,8 Virtuții,ACC,missing_params,0,2022-10-02T23:30,2022-10-02T20:00:01,2022-10-03T00:00:01,0
5ea771c318c1,6,MILITARI - 3A Placare,ACC,missing_params,0,2022-10-02T23:30,2022-10-02T20:00:01,2022-10-03T00:00:01,0
0451197be6ef,6,MILITARI - 7 Placare,ACC,missing_params,0,2022-10-02T23:30,2022-10-02T20:00:01,2022-10-03T00:00:01,0
