episode_id,sector,pt_name,utility,cause_class,slip_count,estimated_restore,posted_ts,restored_ts,hit
a8f96ceb5865,1,11 Dorobanti,ACC,breakdown,0,2022-08-02T18:30,2022-08-01T10:00:01,2022-08-03T07:00:01,0
a8f96ceb5865,1,11 Dorobanti,ACC,breakdown,1,2022-08-03T16:00,2022-08-02T19:00:01,2022-08-03T07:00:01,1
94aab7b29216,1,12 Gostat,ACC,breakdown,0,2022-08-02T18:30,2022-08-01T10:00:01,2022-08-03T07:00:01,0
94aab7b29216,1,12 Gostat,ACC,breakdown,1,2022-08-03T16:00,2022-08-02T19:00:01,2022-08-03T07:00:01,1
9a72608b871d,1,61-63 Dorobanti,ACC,breakdown,0,2022-08-02T18:30,2022-08-01T10:00:01,2022-08-03T07:00:01,0
9a72608b871d,1,61-63 Dorobanti,ACC,breakdown,1,2022-08-03T16:00,2022-08-02T19:00:01,2022-08-03T07:00:01,1
3d9e887a8899,1,Casata,ACC,breakdown,0,2022-08-02T18:30,2022-08-01T10:00:01,2022-08-03T10:00:01,0
3d9e887a8899,1,Casata,ACC,breakdown,1,2022-08-03T16:00,2022-08-02T19:00:01,2022-08-03T10:00:01,1
3d9e887a8899,1,Casata,ACC,missing_params,2,2022-08-03T10:00,2022-08-03T07:00:01,2022-08-03T10:00:01,0
d85db06977e1,1,Cosmonautilor,ACC,breakdown,0,2022-08-02T18:30,2022-08-01T10:00:01,2022-08-03T07:00:01,0
d85db06977e1,1,Cosmonautilor,ACC,breakdown,1,2022-08-03T16:00,2022-08-02T19:00:01,2022-08-03T07:00:01,1
36c9fddf61a5,2,1 Cheile Zanoagei,ACC,breakdown,0,2022-08-01T15:00,2022-08-01T10:00:01,2022-08-02T15:00:01,0
36c9fddf61a5,2,1 Cheile Zanoagei,ACC,breakdown,1,2022-08-05T23:30,2022-08-01T16:00:01,2022-08-02T15:00:01,1
5a3e7a287923,2,2 Cheile Zanoagei,ACC,breakdown,0,2022-08-01T15:00,2022-08-01T10:00:01,2022-08-02T15:00:01,0
