episode_id,sector,pt_name,utility,cause_class,slip_count,estimated_restore,posted_ts,restored_ts,hit
005c2bf4cba5,1,2 Turda,ACC,breakdown,0,2024-10-01T18:30,2024-10-01T09:00:01,2024-10-01T19:00:01,0
2b3e0455c4f1,2,1 Socului,ACC,planned_works,0,2024-10-01T13:30,2024-10-01T09:00:01,2024-10-01T14:00:01,0
d28e9d8991b3,2,16 Vergului,ACC,breakdown,0,2024-10-01T15:00,2024-10-01T09:00:01,2024-10-02T22:00:01,0
d28e9d8991b3,2,16 Vergului,ACC,breakdown,1,2024-10-04T23:00,2024-10-01T14:00:01,2024-10-02T22:00:01,1
d7f7dde36215,2,H1 Victor Manu,ACC,planned_works,0,2024-10-01T13:30,2024-10-01T09:00:01,2024-10-01T14:00:01,0
c1e923017b39,6,MILITARI - 8 Placare,ACC,breakdown,0,2024-10-01T14:30,2024-10-01T09:00:01,2024-10-01T15:00:01,0
e33ddaf7caed,3,18 C5/2 - Partial,ACC,breakdown,0,2024-10-01T12:00,2024-10-01T10:00:01,2024-10-01T12:00:01,0
0412900feebc,3,2 C5/1 - Partial,ACC,breakdown,0,2024-10-01T13:00,2024-10-01T10:00:01,2024-10-01T13:00:01,0
1a84978c0cc8,4,1 Oltenita Placare,ACC,breakdown,0,2024-10-04T20:00,2024-10-01T10:00:01,2024-10-03T13:00:01,1
1a84978c0cc8,4,1 Oltenita Placare,ACC,breakdown,1,2024-10-04T23:00,2024-10-01T11:00:01,2024-10-03T13:00:01,1
4dc69974dce7,4,1 Stoian Militaru,ACC,breakdown,0,2024-10-04T20:00,2024-10-01T10:00:01,2024-10-03T13:00:01,1
4dc69974dce7,4,1 Stoian Militaru,ACC,breakdown,1,2024-10-04T23:00,2024-10-01T11:00:01,2024-10-03T13:00:01,1
6375659a5f9c,4,2 Oltenita Placare,ACC,breakdown,0,2024-10-04T20:00,2024-10-01T10:00:01,2024-10-03T13:00:01,1
6375659a5f9c,4,2 Oltenita Placare,ACC,breakdown,1,2024-10-04T23:00,2024-10-01T11:00:01,2024-10-03T13:00:01,1
37bafbc04c19,4,2 Oltenitei,ACC,breakdown,0,2024-10-04T20:00,2024-10-01T10:00:01,2024-10-03T13:00:01,1
37bafbc04c19,4,2 Oltenitei,ACC,breakdown,1,2024-10-04T23:00,2024-10-01T11:00:01,2024-10-03T13:00:01,1
d4b2402985be,4,2 Stoian Militaru,ACC,breakdown,0,2024-10-04T20:00,2024-10-01T10:00:01,2024-10-03T13:00:01,1
d4b2402985be,4,2 Stoian Militaru,ACC,breakdown,1,2024-10-04T23:00,2024-10-01T11:00:01,2024-10-03T13:00:01,1
6fe68ae861ca,4,3 Oltenita Placare,ACC,breakdown,0,2024-10-04T20:00,2024-10-01T10:00:01,2024-10-03T13:00:01,1
6fe68ae861ca,4,3 Oltenita Placare,ACC,breakdown,1,2024-10-04T23:00,2024-10-01T11:00:01,2024-10-03T13:00:01,1
e93e1de35b1c,4,4 Oltenita Placare,ACC,breakdown,0,2024-10-04T20:00,2024-10-01T10:00:01,2024-10-03T13:00:01,1
e93e1de35b1c,4,4 Oltenita Placare,ACC,breakdown,1,2024-10-04T23:00,2024-10-01T11:00:01,2024-10-03T13:00:01,1
a9c7f0a08c9e,4,Complex Comercial,ACC,breakdown,0,2024-10-04T20:00,2024-10-01T10:00:01,2024-10-03T13:00:01,1
a9c7f0a08c9e,4,Complex Comercial,ACC,breakdown,1,2024-10-04T23:00,2024-10-01T11:00:01,2024-10-03T13:00:01,1
a2fb3d5b82a3,4,Livada Noua,ACC,breakdown,0,2024-10-01T16:00,2024-10-01T10:00:01,2024-10-02T00:00:01,0
a2fb3d5b82a3,4,Livada Noua,ACC,missing_params,1,2024-10-01T23:30,2024-10-01T19:00:01,2024-10-02T00:00:01,0
15629f69ec19,4,Observator Astronomic,ACC,breakdown,0,2024-10-04T20:00,2024-10-01T10:00:01,2024-10-03T13:00:01,1
15629f69ec19,4,Observator Astronomic,ACC,breakdown,1,2024-10-04T23:00,2024-10-01T11:00:01,2024-10-03T13:00:01,1
33b9974a9434,4,Pieptanari,ACC,breakdown,0,2024-10-04T20:00,2024-10-01T10:00:01,2024-10-03T13:00:01,1
33b9974a9434,4,Pieptanari,ACC,breakdown,1,2024-10-04T23:00,2024-10-01T11:00:01,2024-10-03T13:00:01,1
fa4007dd2df4,4,SC Conexir Roell Group SA,ACC,breakdown,0,2024-10-04T20:00,2024-10-01T10:00:01,2024-10-03T13:00:01,1
fa4007dd2df4,4,SC Conexir Roell Group SA,ACC,breakdown,1,2024-10-04T23:00,2024-10-01T11:00:01,2024-10-03T13:00:01,1
daf6cebaa992,4,Sala Polivalenta,ACC,breakdown,0,2024-10-04T20:00,2024-10-01T10:00:01,2024-10-03T13:00:01,1
daf6cebaa992,4,Sala Polivalenta,ACC,breakdown,1,2024-10-04T23:00,2024-10-01T11:00:01,2024-10-03T13:00:01,1
fbeddc0941cd,4,Spitalul Clinic de Urgenta Bagdasar-Arseni,ACC,breakdown,0,2024-10-01T20:00,2024-10-01T10:00:01,2024-10-01T21:00:01,0
eb3a2fbf645a,4,Tudor Gociu,ACC,other,0,2024-10-02T09:00,2024-10-01T10:00:01,2024-10-02T16:00:01,0
eb3a2fbf645a,4,Tudor Gociu,ACC,other,1,2024-10-02T18:00,2024-10-01T13:00:01,2024-10-02T16:00:01,1
982ee3bf87af,1,9 Titulescu,ACC,breakdown,0,2024-10-01T23:30,2024-10-01T11:00:01,2024-10-03T06:00:01,0
982ee3bf87af,1,9 Titulescu,ACC,breakdown,1,2024-10-02T23:30,2024-10-01T20:00:01,2024-10-03T06:00:01,0
982ee3bf87af,1,9 Titulescu,ACC,missing_params,2,2024-10-03T10:00,2024-10-03T00:00:01,2024-10-03T06:00:01,1
7a026fbdab7c,1,Veronica Micle,ACC,breakdown,0,2024-10-01T23:30,2024-10-01T11:00:01,2024-10-03T06:00:01,0
7a026fbdab7c,1,Veronica Micle,ACC,breakdown,1,2024-10-02T23:30,2024-10-01T20:00:01,2024-10-03T06:00:01,0
7a026fbdab7c,1,Veronica Micle,ACC,missing_params,2,2024-10-03T10:00,2024-10-03T00:00:01,2024-10-03T06:00:01,1
e0bee9419ba7,2,1 Dimitrov,ACC,planned_works,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-04T16:00:01,1
e0bee9419ba7,2,1 Dimitrov,ACC,other,1,2024-10-06T23:30,2024-10-03T20:00:01,2024-10-04T16:00:01,1
ace9988fb3ba,2,1 Republicii,ACC,planned_works,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-04T16:00:01,1
ace9988fb3ba,2,1 Republicii,ACC,other,1,2024-10-06T23:30,2024-10-03T20:00:01,2024-10-04T16:00:01,1
354264e07785,2,201 Mihai Bravu,ACC,planned_works,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-05T02:00:01,1
354264e07785,2,201 Mihai Bravu,ACC,other,1,2024-10-06T23:30,2024-10-03T20:00:01,2024-10-05T02:00:01,1
7c043b55c3c8,2,202 Mihai Bravu,ACC,planned_works,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-04T16:00:01,1
7c043b55c3c8,2,202 Mihai Bravu,ACC,other,1,2024-10-06T23:30,2024-10-03T20:00:01,2024-10-04T16:00:01,1
ec9439385beb,2,C16 Mihai Bravu,ACC,planned_works,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-04T16:00:01,1
ec9439385beb,2,C16 Mihai Bravu,ACC,other,1,2024-10-06T23:30,2024-10-03T20:00:01,2024-10-04T16:00:01,1
6366cf4d454e,2,D11 Mihai Bravu,ACC,planned_works,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-04T15:00:01,1
6366cf4d454e,2,D11 Mihai Bravu,ACC,other,1,2024-10-06T23:30,2024-10-03T20:00:01,2024-10-04T15:00:01,1
884dc268f3e9,2,D18 Mihai Bravu,ACC,planned_works,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-04T15:00:01,1
884dc268f3e9,2,D18 Mihai Bravu,ACC,other,1,2024-10-06T23:30,2024-10-03T20:00:01,2024-10-04T15:00:01,1
09e0a445307d,2,D5 Mihai Bravu,ACC,planned_works,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-04T15:00:01,1
09e0a445307d,2,D5 Mihai Bravu,ACC,other,1,2024-10-06T23:30,2024-10-03T20:00:01,2024-10-04T15:00:01,1
d004d3cd3c11,2,INTERMACEDONIA,ACC,planned_works,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-04T16:00:01,1
d004d3cd3c11,2,INTERMACEDONIA,ACC,other,1,2024-10-06T23:30,2024-10-03T20:00:01,2024-10-04T16:00:01,1
2aa53e25a7db,2,Ilarie Chendi,ACC,planned_works,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-04T15:00:01,1
2aa53e25a7db,2,Ilarie Chendi,ACC,other,1,2024-10-06T23:30,2024-10-03T20:00:01,2024-10-04T15:00:01,1
936080d752cc,3,1 Anexa,ACC,planned_works,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-05T03:00:01,1
3c90bd30b1eb,3,1 Laborator,ACC,breakdown,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-05T00:00:02,1
7852537a295e,3,10 Laborator,ACC,breakdown,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-05T00:00:02,1
6289ec80239c,3,11 Laborator,ACC,breakdown,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-05T00:00:02,1
4cea9e5d0cda,3,16 Răcari,ACC,breakdown,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-05T00:00:02,1
c98fe304f8da,3,17 Răcari,ACC,breakdown,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-05T00:00:02,1
3a55e90b2c5a,3,2 Unităţii,ACC,planned_works,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-05T03:00:01,1
8e13b984f737,3,2 Vitan,ACC,breakdown,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-05T00:00:02,1
3272c34290bc,3,3 Unităţii,ACC,planned_works,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-05T03:00:01,1
59bf998404ec,3,Colegiul Tehnic Mihai Bravu,ACC,breakdown,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-05T00:00:02,1
45542cb7a535,3,Dristor Insulă,ACC,planned_works,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-05T03:00:01,1
92b688b14f23,3,IN CITY,ACC,breakdown,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-05T00:00:02,1
504c4d2b7771,3,Mihai Bravu Vest,ACC,planned_works,0,2024-10-05T23:30,2024-10-01T11:00:01,2024-10-05T03:00:01,1
e07335a05aa8,5,Ct Baciului - Partial,ACC,breakdown,0,2024-10-01T14:30,2024-10-01T11:00:01,2024-10-01T16:00:01,0
8a8611a549b5,5,Ct Eroilor 2,ACC,breakdown,0,2024-10-01T14:30,2024-10-01T11:00:01,2024-10-01T12:00:01,1
910691738611,2,10 Pantelimon,ACC,breakdown,0,2024-10-04T23:00,2024-10-01T14:00:01,2024-10-02T22:00:01,1
28c741f22b14,5,2 Petre Ispirescu,ACC,planned_works,0,2024-10-03T23:00,2024-10-01T15:00:01,2024-10-04T19:00:01,0
28c741f22b14,5,2 Petre Ispirescu,ACC,planned_works,1,2024-10-04T16:00,2024-10-03T21:00:01,2024-10-04T19:00:01,0
28c741f22b14,5,2 Petre Ispirescu,ACC,planned_works,2,2024-10-04T18:00,2024-10-04T16:00:01,2024-10-04T19:00:01,0
7708a0801584,5,3 Petre Ispirescu,ACC,planned_works,0,2024-10-03T23:00,2024-10-01T15:00:01,2024-10-04T19:00:01,0
7708a0801584,5,3 Petre Ispirescu,ACC,planned_works,1,2024-10-04T16:00,2024-10-03T21:00:01,2024-10-04T19:00:01,0
7708a0801584,5,3 Petre Ispirescu,ACC,planned_works,2,2024-10-04T18:00,2024-10-04T16:00:01,2024-10-04T19:00:01,0
1a80c822e84b,5,6 Petre Ispirescu,ACC,planned_works,0,2024-10-03T23:00,2024-10-01T15:00:01,2024-10-04T19:00:01,0
1a80c822e84b,5,6 Petre Ispirescu,ACC,planned_works,1,2024-10-04T16:00,2024-10-03T21:00:01,2024-10-04T19:00:01,0
1a80c822e84b,5,6 Petre Ispirescu,ACC,planned_works,2,2024-10-04T18:00,2024-10-04T16:00:01,2024-10-04T19:00:01,0
c82fe73611a3,5,7 Petre Ispirescu,ACC,planned_works,0,2024-10-03T23:00,2024-10-01T15:00:01,2024-10-04T19:00:01,0
c82fe73611a3,5,7 Petre Ispirescu,ACC,planned_works,1,2024-10-04T16:00,2024-10-03T21:00:01,2024-10-04T19:00:01,0
c82fe73611a3,5,7 Petre Ispirescu,ACC,planned_works,2,2024-10-04T18:00,2024-10-04T16:00:01,2024-10-04T19:00:01,0
5e81a24b66be,1,CT Floreasca - Partial,ACC,breakdown,0,2024-10-01T21:00,2024-10-01T18:00:01,2024-10-03T19:00:01,0
5e81a24b66be,1,CT Floreasca - Partial,ACC,breakdown,1,2024-10-02T20:00,2024-10-02T17:00:01,2024-10-03T19:00:01,0
