episode_id,sector,pt_name,utility,cause_class,slip_count,estimated_restore,posted_ts,restored_ts,hit
8dba7c66287a,6,4/6 - Partial,INC,breakdown,0,2023-01-02T23:00,2023-01-02T14:00:01,2023-01-03T06:00:01,0
e2b17997bae7,4,1 Berceni Oltenița - Partial,ACC,breakdown,0,2023-01-03T12:00,2023-01-02T22:00:01,2023-01-11T23:00:01,0
e2b17997bae7,4,1 Berceni Oltenița - Partial,ACC,breakdown,1,2023-01-04T12:00,2023-01-03T12:00:02,2023-01-11T23:00:01,0
e2b17997bae7,4,1 Berceni Oltenița - Partial,ACC,breakdown,2,2023-01-05T12:00,2023-01-04T11:00:01,2023-01-11T23:00:01,0
e2b17997bae7,4,1 Berceni Oltenița - Partial,ACC,breakdown,3,2023-01-10T12:00,2023-01-05T11:00:01,2023-01-11T23:00:01,0
e2b17997bae7,4,1 Berceni Oltenița - Partial,ACC,breakdown,4,2023-01-11T23:30,2023-01-10T12:00:01,2023-01-11T23:00:01,1
1e4e3fc2c509,1,1 Bucurestii Noi,ACC,breakdown,0,2023-01-03T23:30,2023-01-03T09:00:01,2023-01-03T18:00:01,1
e9cbcf85158a,1,1 Bucurestii Noi,INC,breakdown,0,2023-01-03T23:30,2023-01-03T09:00:01,2023-01-03T18:00:01,1
49a9d395b54b,1,10 Bucurestii Noi,ACC,breakdown,0,2023-01-03T23:30,2023-01-03T09:00:01,2023-01-03T18:00:01,1
a4c1018b7e73,1,10 Bucurestii Noi,INC,breakdown,0,2023-01-03T23:30,2023-01-03T09:00:01,2023-01-03T18:00:01,1
3dbd58775994,1,2 Bucurestii Noi,ACC,breakdown,0,2023-01-03T23:30,2023-01-03T09:00:01,2023-01-03T18:00:01,1
b3463f397901,1,2 Bucurestii Noi,INC,breakdown,0,2023-01-03T23:30,2023-01-03T09:00:01,2023-01-03T18:00:01,1
98a8fa613dd1,1,2 Ilie Pintilie,ACC,breakdown,0,2023-01-03T23:30,2023-01-03T09:00:01,2023-01-04T22:00:01,0
98a8fa613dd1,1,2 Ilie Pintilie,ACC,breakdown,1,2023-01-04T21:00,2023-01-04T12:00:01,2023-01-04T22:00:01,0
98a8fa613dd1,1,2 Ilie Pintilie,ACC,balancing,2,2023-01-04T23:00,2023-01-04T20:00:01,2023-01-04T22:00:01,1
6b10ae8d15f1,1,2 Ilie Pintilie,INC,breakdown,0,2023-01-03T23:30,2023-01-03T09:00:01,2023-01-05T00:00:01,0
6b10ae8d15f1,1,2 Ilie Pintilie,INC,breakdown,1,2023-01-04T21:00,2023-01-04T12:00:01,2023-01-05T00:00:01,0
6b10ae8d15f1,1,2 Ilie Pintilie,INC,balancing,2,2023-01-04T23:00,2023-01-04T20:00:01,2023-01-05T00:00:01,0
0025ceb181b0,1,2 P-ta Victoriei,ACC,breakdown,0,2023-01-03T23:30,2023-01-03T09:00:01,2023-01-04T15:00:01,0
0025ceb181b0,1,2 P-ta Victoriei,ACC,breakdown,1,2023-01-04T21:00,2023-01-04T12:00:01,2023-01-04T15:00:01,1
3324728288da,1,2 P-ta Victoriei,INC,breakdown,0,2023-01-03T23:30,2023-01-03T09:00:01,2023-01-04T15:00:01,0
3324728288da,1,2 P-ta Victoriei,INC,breakdown,1,2023-01-04T21:00,2023-01-04T12:00:01,2023-01-04T15:00:01,1
64bd4794509b,1,3 P-Ţa Victoriei,ACC,breakdown,0,2023-01-03T23:30,2023-01-03T09:00:01,2023-01-04T15:00:01,0
64bd4794509b,1,3 P-Ţa Victoriei,ACC,breakdown,1,2023-01-04T21:00,2023-01-04T12:00:01,2023-01-04T15:00:01,1
1ac542f4a50f,1,3 P-Ţa Victoriei,INC,breakdown,0,2023-01-03T23:30,2023-01-03T09:00:01,2023-01-04T15:00:01,0
1ac542f4a50f,1,3 P-Ţa Victoriei,INC,breakdown,1,2023-01-04T21:00,2023-01-04T12:00:01,2023-01-04T15:00:01,1
977e3b2f8eb0,1,6 Bucurestii Noi,ACC,breakdown,0,2023-01-03T23:30,2023-01-03T09:00:01,2023-01-03T18:00:01,1
1c54d9c90edf,1,6 Bucurestii Noi,INC,breakdown,0,2023-01-03T23:30,2023-01-03T09:00:01,2023-01-03T18:00:01,1
c627b92c5abb,1,Atelier Vicarb,ACC,breakdown,0,2023-01-03T23:30,2023-01-03T09:00:01,2023-01-03T16:00:01,1
9cf1ca0c327f,1,Atelier Vicarb,INC,breakdown,0,2023-01-03T23:30,2023-01-03T09:00:01,2023-01-03T16:00:01,1
e2c8361737d5,1,MODUL TERMIC Vila 28,ACC,planned_works,0,2023-01-03T12:00,2023-01-03T09:00:01,2023-01-03T13:00:01,0
7fbbcdc5a9cf,1,MODUL TERMIC Vila 28,INC,planned_works,0,2023-01-03T12:00,2023-01-03T09:00:01,2023-01-03T13:00:01,0
5c32f256db2f,2,7 Colentina,ACC,planned_works,0,2023-01-03T15:00,2023-01-03T09:00:01,2023-01-03T15:00:01,0
38d2e0a0e3d7,6,SC 8/9,ACC,breakdown,0,2023-01-03T15:00,2023-01-03T09:00:01,2023-01-03T13:00:01,1
fa58686a6549,6,SC 8/9,INC,breakdown,0,2023-01-03T15:00,2023-01-03T09:00:01,2023-01-03T13:00:01,1
49d7e4a9c2bd,1,126-1 Mai,ACC,planned_works,0,2023-01-03T12:00,2023-01-03T10:00:01,2023-01-03T13:00:01,0
65222d6a2aa2,3,14 Tomis,ACC,planned_works,0,2023-01-03T12:00,2023-01-03T10:00:01,2023-01-04T06:00:01,0
65222d6a2aa2,3,14 Tomis,ACC,planned_works,1,2023-01-03T23:30,2023-01-03T22:00:01,2023-01-04T06:00:01,0
65222d6a2aa2,3,14 Tomis,ACC,planned_works,2,2023-01-04T02:00,2023-01-04T00:00:01,2023-01-04T06:00:01,0
65222d6a2aa2,3,14 Tomis,ACC,planned_works,3,2023-01-04T05:00,2023-01-04T01:00:01,2023-01-04T06:00:01,0
8f942b74cb9a,3,14 Tomis,INC,planned_works,0,2023-01-03T12:00,2023-01-03T10:00:01,2023-01-03T12:00:02,0
54e3fa8c2e4b,3,2Stejarului,ACC,breakdown,0,2023-01-04T10:00,2023-01-03T10:00:01,2023-01-04T01:00:01,1
411a83c5778b,3,2Stejarului,INC,breakdown,0,2023-01-04T10:00,2023-01-03T10:00:01,2023-01-04T01:00:01,1
4bbd0bf818e3,3,E1,ACC,planned_works,0,2023-01-03T13:00,2023-01-03T10:00:01,2023-01-03T13:00:01,0
29ff2e2dff55,3,E1,INC,planned_works,0,2023-01-03T13:00,2023-01-03T10:00:01,2023-01-03T13:00:01,0
777ca4245f25,3,Fundatia Victor Babes,ACC,breakdown,0,2023-01-04T10:00,2023-01-03T10:00:01,2023-01-04T01:00:01,1
500811e3414d,3,Fundatia Victor Babes,INC,breakdown,0,2023-01-04T10:00,2023-01-03T10:00:01,2023-01-04T01:00:01,1
13f6e0a8878f,3,M1,ACC,breakdown,0,2023-01-04T10:00,2023-01-03T10:00:01,2023-01-04T01:00:01,1
04acfe4cc696,3,M1,INC,breakdown,0,2023-01-04T10:00,2023-01-03T10:00:01,2023-01-04T01:00:01,1
91d7ce619426,3,Mihai Bravu Vest,ACC,planned_works,0,2023-01-03T13:00,2023-01-03T10:00:01,2023-01-03T13:00:01,0
95ce7b70fa11,3,Mihai Bravu Vest,INC,planned_works,0,2023-01-03T13:00,2023-01-03T10:00:01,2023-01-03T13:00:01,0
744374fb7ed4,3,S1-S3,ACC,breakdown,0,2023-01-04T10:00,2023-01-03T10:00:01,2023-01-04T01:00:01,1
d95753e19a47,3,S1-S3,INC,breakdown,0,2023-01-04T10:00,2023-01-03T10:00:01,2023-01-04T01:00:01,1
