episode_id,sector,pt_name,utility,cause_class,slip_count,estimated_restore,posted_ts,restored_ts,hit
18585416d145,3,13 C5/2,INC,planned_works,0,2022-04-01T13:00,2022-04-01T09:00:01,2022-04-01T12:00:01,1
6004b1064415,1,6 Aviatiei,ACC,breakdown,0,2022-04-01T12:00,2022-04-01T10:00:01,2022-04-01T12:00:01,0
7e9b28fe597f,3,16 C5/2 - Partial,ACC,breakdown,0,2022-04-01T14:30,2022-04-01T10:00:01,2022-04-01T13:00:01,1
f846d19410ae,3,2 Tomis,ACC,other,0,2022-04-01T13:00,2022-04-01T10:00:01,2022-04-01T13:00:01,0
3c32739f29b0,3,8X,ACC,planned_works,0,2022-04-01T13:00,2022-04-01T10:00:01,2022-04-01T14:00:01,0
49133f46e592,5,1 Alexandria,ACC,breakdown,0,2022-04-01T15:00,2022-04-01T10:00:01,2022-04-01T19:00:01,0
49133f46e592,5,1 Alexandria,ACC,breakdown,1,2022-04-01T18:00,2022-04-01T16:00:01,2022-04-01T19:00:01,0
5b72f18cc4fb,2,P7 Foisor,ACC,planned_works,0,2022-04-01T15:30,2022-04-01T11:00:01,2022-04-01T16:00:01,0
64d789e163e3,2,P7A Foisor,ACC,planned_works,0,2022-04-01T15:30,2022-04-01T11:00:01,2022-04-01T16:00:01,0
f9cc63c1bdb6,3,F6,ACC,other,0,2022-04-01T14:00,2022-04-01T11:00:01,2022-04-01T12:00:01,1
3ceb7fc656c0,6,1 Giulești,ACC,breakdown,0,2022-04-01T23:30,2022-04-01T11:00:01,2022-04-01T22:00:01,1
1e2ca79d5f83,6,1 Giulești,INC,breakdown,0,2022-04-01T23:30,2022-04-01T11:00:01,2022-04-01T22:00:01,1
d6ac1eef4924,6,J Giulești,ACC,breakdown,0,2022-04-01T23:30,2022-04-01T11:00:01,2022-04-01T22:00:01,1
8a40e516fef8,6,J Giulești,INC,breakdown,0,2022-04-01T23:30,2022-04-01T11:00:01,2022-04-01T22:00:01,1
b620269d2417,3,MY - Partial,ACC,breakdown,0,2022-04-01T15:30,2022-04-01T12:00:01,2022-04-01T16:00:01,0
dd8ec1204a8f,2,Chiristigii,ACC,missing_params,0,2022-04-02T07:00,2022-04-01T21:00:01,2022-04-02T06:00:01,1
c15996435da0,2,2 Colentina Socului,ACC,missing_params,0,2022-04-02T07:00,2022-04-01T22:00:01,2022-04-02T06:00:01,1
9cf6c087a81f,2,Chiristigii,ACC,breakdown,0,2022-04-02T14:00,2022-04-02T09:00:01,2022-04-03T14:00:02,0
9cf6c087a81f,2,Chiristigii,ACC,missing_params,1,2022-04-02T23:30,2022-04-02T14:00:01,2022-04-03T14:00:02,0
9cf6c087a81f,2,Chiristigii,ACC,missing_params,2,2022-04-03T17:00,2022-04-03T12:00:01,2022-04-03T14:00:02,1
8e9268931e09,5,3 Sălaj,ACC,breakdown,0,2022-04-02T16:00,2022-04-02T10:00:01,2022-04-02T15:00:01,1
d76fb399526e,3,4 Labirint,ACC,missing_params,0,2022-04-02T14:00,2022-04-02T11:00:01,2022-04-04T12:00:01,0
d76fb399526e,3,4 Labirint,ACC,missing_params,1,2022-04-02T18:00,2022-04-02T15:00:01,2022-04-04T12:00:01,0
d76fb399526e,3,4 Labirint,ACC,missing_params,2,2022-04-02T20:00,2022-04-02T19:00:01,2022-04-04T12:00:01,0
d76fb399526e,3,4 Labirint,ACC,missing_params,3,2022-04-02T23:30,2022-04-02T21:00:01,2022-04-04T12:00:01,0
d76fb399526e,3,4 Labirint,ACC,missing_params,4,2022-04-03T08:00,2022-04-03T00:00:01,2022-04-04T12:00:01,0
d76fb399526e,3,4 Labirint,ACC,missing_params,5,2022-04-03T14:00,2022-04-03T09:00:02,2022-04-04T12:00:01,0
d76fb399526e,3,4 Labirint,ACC,missing_params,6,2022-04-03T21:00,2022-04-03T15:00:01,2022-04-04T12:00:01,0
d76fb399526e,3,4 Labirint,ACC,missing_params,7,2022-04-04T11:00,2022-04-03T21:00:01,2022-04-04T12:00:01,0
d76fb399526e,3,4 Labirint,ACC,planned_works,8,2022-04-04T15:00,2022-04-04T09:00:01,2022-04-04T12:00:01,1
d205d21a91ac,2,17 Pantelimon,ACC,missing_params,0,2022-04-02T23:30,2022-04-02T12:00:02,2022-04-03T00:00:01,0
611af47853c6,2,2 Colentina Socului,ACC,missing_params,0,2022-04-02T23:30,2022-04-02T12:00:02,2022-04-02T19:00:01,1
7bfc31fdf94e,2,201 Mihai Bravu,ACC,missing_params,0,2022-04-02T23:30,2022-04-02T12:00:02,2022-04-02T14:00:01,1
06333e8bd03a,2,D18 Mihai Bravu,ACC,missing_params,0,2022-04-02T23:30,2022-04-02T12:00:02,2022-04-02T14:00:01,1
a9d37e54cc97,1,2 Aviatiei,ACC,missing_params,0,2022-04-02T15:00,2022-04-02T14:00:01,2022-04-02T15:00:01,0
14d502acc149,1,2 Aviatiei,INC,missing_params,0,2022-04-02T15:00,2022-04-02T14:00:01,2022-04-02T15:00:01,0
ca10192960a6,1,3 Aviatiei,ACC,missing_params,0,2022-04-02T15:00,2022-04-02T14:00:01,2022-04-02T15:00:01,0
b771937e9cbb,1,3 Aviatiei,INC,missing_params,0,2022-04-02T15:00,2022-04-02T14:00:01,2022-04-02T15:00:01,0
30de24996ed0,1,5 Aviatiei,ACC,missing_params,0,2022-04-02T15:00,2022-04-02T14:00:01,2022-04-02T17:00:01,0
30de24996ed0,1,5 Aviatiei,ACC,missing_params,1,2022-04-02T16:00,2022-04-02T15:00:01,2022-04-02T17:00:01,0
61fd6e6c2d7a,1,5 Aviatiei,INC,missing_params,0,2022-04-02T15:00,2022-04-02T14:00:01,2022-04-02T15:00:01,0
9f7dae667762,2,Cosmos Extindere,ACC,breakdown,0,2022-04-02T18:00,2022-04-02T14:00:01,2022-04-02T20:00:01,0
9f7dae667762,2,Cosmos Extindere,ACC,breakdown,1,2022-04-02T22:00,2022-04-02T19:00:01,2022-04-02T20:00:01,1
df222cf4fea9,2,Cosmos Vechi,ACC,breakdown,0,2022-04-02T18:00,2022-04-02T14:00:01,2022-04-02T20:00:01,0
df222cf4fea9,2,Cosmos Vechi,ACC,breakdown,1,2022-04-02T22:00,2022-04-02T19:00:01,2022-04-02T20:00:01,1
90cd41ca055b,2,3 Mosilor,ACC,missing_params,0,2022-04-02T23:30,2022-04-02T15:00:01,2022-04-02T21:00:01,1
