episode_id,sector,pt_name,utility,cause_class,slip_count,estimated_restore,posted_ts,restored_ts,hit
a9e037803c83,6,1 Uverturii,ACC,breakdown,0,2022-11-01T08:00,2022-11-01T00:00:01,2022-11-03T23:00:01,0
a9e037803c83,6,1 Uverturii,ACC,breakdown,1,2022-11-01T14:00,2022-11-01T08:00:01,2022-11-03T23:00:01,0
a9e037803c83,6,1 Uverturii,ACC,breakdown,2,2022-11-01T23:30,2022-11-01T09:00:01,2022-11-03T23:00:01,0
a9e037803c83,6,1 Uverturii,ACC,breakdown,3,2022-11-02T14:00,2022-11-02T01:00:01,2022-11-03T23:00:01,0
a9e037803c83,6,1 Uverturii,ACC,missing_params,4,2022-11-02T23:30,2022-11-02T12:00:02,2022-11-03T23:00:01,0
a9e037803c83,6,1 Uverturii,ACC,missing_params,5,2022-11-03T08:00,2022-11-02T21:00:02,2022-11-03T23:00:01,0
a9e037803c83,6,1 Uverturii,ACC,missing_params,6,2022-11-03T12:00,2022-11-03T08:00:01,2022-11-03T23:00:01,0
a9e037803c83,6,1 Uverturii,ACC,missing_params,7,2022-11-03T23:30,2022-11-03T13:00:01,2022-11-03T23:00:01,1
e4b1fe275e8f,6,1 Uverturii,INC,breakdown,0,2022-11-01T08:00,2022-11-01T00:00:01,2022-11-03T23:00:01,0
e4b1fe275e8f,6,1 Uverturii,INC,breakdown,1,2022-11-01T14:00,2022-11-01T08:00:01,2022-11-03T23:00:01,0
e4b1fe275e8f,6,1 Uverturii,INC,breakdown,2,2022-11-01T23:30,2022-11-01T09:00:01,2022-11-03T23:00:01,0
e4b1fe275e8f,6,1 Uverturii,INC,breakdown,3,2022-11-02T14:00,2022-11-02T01:00:01,2022-11-03T23:00:01,0
e4b1fe275e8f,6,1 Uverturii,INC,missing_params,4,2022-11-02T23:30,2022-11-02T12:00:02,2022-11-03T23:00:01,0
e4b1fe275e8f,6,1 Uverturii,INC,missing_params,5,2022-11-03T08:00,2022-11-02T21:00:02,2022-11-03T23:00:01,0
e4b1fe275e8f,6,1 Uverturii,INC,missing_params,6,2022-11-03T12:00,2022-11-03T08:00:01,2022-11-03T23:00:01,0
e4b1fe275e8f,6,1 Uverturii,INC,missing_params,7,2022-11-03T23:30,2022-11-03T13:00:01,2022-11-03T23:00:01,1
