snapshot_ts,status,observations
2022-06-01T00:00:01,ok,19
2022-06-01T03:00:01,ok,18
2022-06-01T06:00:01,ok,15
2022-06-01T09:00:02,ok,16
2022-06-01T10:00:01,ok,15
2022-06-01T13:00:01,ok,14
2022-06-01T14:00:01,ok,18
2022-06-01T15:00:01,ok,19
2022-06-01T16:00:01,ok,18
2022-06-01T19:00:01,ok,20
2022-06-01T20:00:01,ok,16
2022-06-01T21:00:01,ok,15
2022-06-01T23:00:01,ok,15
2022-06-02T06:00:01,ok,15
2022-06-02T09:00:01,ok,23
2022-06-02T10:00:01,ok,38
2022-06-02T11:00:01,ok,40
2022-06-02T12:00:01,ok,42
2022-06-02T13:00:01,ok,38
2022-06-02T14:00:01,ok,34
2022-06-02T15:00:01,ok,33
2022-06-02T16:00:01,ok,40
2022-06-02T18:00:01,ok,36
2022-06-02T19:00:01,ok,35
2022-06-02T20:00:01,ok,36
2022-06-02T21:00:01,ok,36
2022-06-02T23:00:01,ok,35
2022-06-03T00:00:01,ok,35
2022-06-03T06:00:01,ok,34
2022-06-03T09:00:01,ok,39
2022-06-03T10:00:01,ok,51
2022-06-03T11:00:01,ok,51
2022-06-03T12:00:01,ok,50
2022-06-03T13:00:01,ok,46
2022-06-03T14:00:01,ok,35
2022-06-03T15:00:01,ok,30
2022-06-03T16:00:01,ok,29
2022-06-03T17:00:01,ok,29
2022-06-03T18:00:01,ok,25
2022-06-03T19:00:01,ok,22
2022-06-03T22:00:01,ok,19
2022-06-04T01:00:01,ok,18
2022-06-04T07:00:01,ok,18
2022-06-04T12:00:01,ok,18
2022-06-04T13:00:01,ok,19
2022-06-04T22:00:01,ok,21
2022-06-05T00:00:01,ok,21
2022-06-05T01:00:01,ok,20
2022-06-05T10:00:01,ok,26
2022-06-05T16:00:02,ok,26
2022-06-05T17:00:01,ok,26
2022-06-05T21:00:01,ok,27
2022-06-05T22:00:01,ok,28
2022-06-06T00:00:01,ok,28
2022-06-06T07:00:01,ok,29
2022-06-06T09:00:01,ok,36
2022-06-06T10:00:01,ok,45
2022-06-06T11:00:01,ok,56
2022-06-06T12:00:01,ok,78
2022-06-06T13:00:01,ok,70
2022-06-06T14:00:01,ok,80
2022-06-06T15:00:02,ok,84
2022-06-06T16:00:02,ok,83
2022-06-06T17:00:01,ok,82
2022-06-06T18:00:01,ok,81
2022-06-06T19:00:01,ok,80
2022-06-06T20:00:01,ok,78
2022-06-06T21:00:01,ok,77
2022-06-06T22:00:01,ok,77
2022-06-07T00:00:01,ok,75
2022-06-07T09:00:01,ok,87
2022-06-07T10:00:01,ok,95
2022-06-07T11:00:01,ok,102
2022-06-07T12:00:01,ok,97
2022-06-07T13:00:01,ok,93
2022-06-07T14:00:01,ok,86
2022-06-07T15:00:01,ok,80
2022-06-07T16:00:01,ok,79
2022-06-07T17:00:02,ok,77
2022-06-07T18:00:01,ok,71
2022-06-07T19:00:01,ok,70
2022-06-07T20:00:01,ok,69
2022-06-07T21:00:01,ok,72
2022-06-07T22:00:01,ok,74
2022-06-07T23:00:01,ok,73
2022-06-08T01:00:01,ok,72
2022-06-08T06:00:01,ok,52
2022-06-08T07:00:01,ok,46
2022-06-08T08:00:01,ok,56
2022-06-08T09:00:01,ok,67
2022-06-08T10:00:01,ok,70
2022-06-08T11:00:01,ok,73
2022-06-08T12:00:01,ok,72
2022-06-08T13:00:01,ok,66
2022-06-08T14:00:01,ok,63
2022-06-08T15:00:01,ok,58
2022-06-08T16:00:01,ok,54
2022-06-08T17:00:01,ok,57
2022-06-08T18:00:01,ok,67
2022-06-08T19:00:01,ok,65
2022-06-08T20:00:01,ok,62
2022-06-08T22:00:01,ok,65
2022-06-08T23:00:01,ok,58
2022-06-09T00:00:01,ok,56
2022-06-09T07:00:01,ok,53
2022-06-09T08:00:01,ok,54
2022-06-09T09:00:01,ok,59
2022-06-09T10:00:01,ok,73
2022-06-09T11:00:01,ok,76
2022-06-09T12:00:01,ok,72
2022-06-09T13:00:01,ok,70
2022-06-09T14:00:01,ok,63
2022-06-09T15:00:01,ok,62
2022-06-09T16:00:01,ok,60
2022-06-09T17:00:01,ok,60
2022-06-09T19:00:01,ok,58
2022-06-09T20:00:01,ok,58
2022-06-09T21:00:01,ok,53
2022-06-09T22:00:01,ok,48
2022-06-09T23:00:01,ok,46
2022-06-10T00:00:01,ok,44
2022-06-10T01:00:01,ok,43
2022-06-10T06:00:02,ok,38
2022-06-10T09:00:01,ok,45
2022-06-10T10:00:01,ok,50
2022-06-10T11:00:01,ok,52
2022-06-10T13:00:01,ok,47
2022-06-10T14:00:01,ok,40
2022-06-10T15:00:01,ok,36
2022-06-10T16:00:01,ok,36
2022-06-10T18:00:01,ok,29
2022-06-10T19:00:02,ok,20
2022-06-10T20:00:01,ok,18
2022-06-10T21:00:01,ok,17
2022-06-10T22:00:01,ok,7
2022-06-11T00:00:01,ok,8
2022-06-11T02:00:01,ok,15
2022-06-11T07:00:01,ok,14
2022-06-11T10:00:01,ok,15
2022-06-11T12:00:01,ok,16
2022-06-11T14:00:01,ok,20
2022-06-11T15:00:01,ok,19
2022-06-11T18:00:01,ok,20
2022-06-11T20:00:01,ok,21
2022-06-11T22:00:01,ok,20
2022-06-11T23:00:02,ok,12
2022-06-12T00:00:01,ok,12
2022-06-12T09:00:01,ok,7
2022-06-14T09:00:01,ok,66
2022-06-14T10:00:01,ok,77
2022-06-14T11:00:01,ok,90
2022-06-14T12:00:01,ok,98
2022-06-14T13:00:01,ok,106
2022-06-14T14:00:01,ok,100
2022-06-14T15:00:01,ok,116
2022-06-14T16:00:01,ok,110
2022-06-14T18:00:01,ok,107
2022-06-14T19:00:01,ok,109
2022-06-14T20:00:01,ok,111
2022-06-14T21:00:01,ok,127
2022-06-14T22:00:01,ok,127
2022-06-14T23:00:01,ok,117
2022-06-15T00:00:01,ok,90
2022-06-15T01:00:01,ok,85
2022-06-15T06:00:01,ok,84
2022-06-15T09:00:01,ok,85
2022-06-15T10:00:01,ok,102
2022-06-15T11:00:01,ok,100
2022-06-15T12:00:01,ok,106
2022-06-15T13:00:01,ok,104
2022-06-15T14:00:01,ok,97
2022-06-15T15:00:01,ok,96
2022-06-15T16:00:01,ok,79
2022-06-15T17:00:01,ok,76
2022-06-15T18:00:01,ok,73
2022-06-15T19:00:01,ok,72
2022-06-15T21:00:02,ok,79
2022-06-16T00:00:01,ok,86
2022-06-16T02:00:01,ok,88
2022-06-16T07:00:01,ok,80
2022-06-16T08:00:01,ok,84
2022-06-16T09:00:01,ok,87
2022-06-16T10:00:01,ok,94
2022-06-16T11:00:01,ok,93
2022-06-16T12:00:01,ok,178
2022-06-16T13:00:01,ok,146
2022-06-16T14:00:01,ok,176
2022-06-16T15:00:01,ok,175
2022-06-16T16:00:01,ok,175
2022-06-16T17:00:01,ok,184
2022-06-16T18:00:02,ok,176
2022-06-16T19:00:01,ok,167
2022-06-16T20:00:01,ok,175
