snapshot_ts,status,observations
2023-07-01T00:00:01,ok,16
2023-07-01T02:00:01,ok,17
2023-07-01T06:00:01,ok,15
2023-07-01T08:00:01,ok,15
2023-07-01T09:00:01,ok,14
2023-07-01T10:00:01,ok,14
2023-07-01T11:00:01,ok,14
2023-07-01T12:00:01,ok,15
2023-07-01T13:00:02,ok,17
2023-07-01T14:00:01,ok,18
2023-07-01T16:00:01,ok,30
2023-07-01T18:00:01,ok,34
2023-07-01T19:00:01,ok,21
2023-07-01T20:00:01,ok,30
2023-07-01T22:00:01,ok,28
2023-07-01T23:00:01,ok,25
2023-07-02T00:00:02,ok,23
2023-07-02T06:00:01,ok,20
2023-07-02T07:00:01,ok,22
2023-07-02T09:00:01,ok,22
2023-07-02T11:00:01,ok,25
2023-07-02T12:00:01,ok,34
2023-07-02T13:00:01,ok,47
2023-07-02T14:00:01,ok,53
2023-07-02T16:00:01,ok,89
2023-07-02T17:00:01,ok,91
2023-07-02T18:00:01,ok,114
2023-07-02T19:00:01,ok,119
2023-07-02T20:00:01,ok,124
2023-07-02T21:00:01,ok,123
2023-07-02T22:00:01,ok,112
2023-07-02T23:00:01,ok,111
2023-07-03T00:00:01,ok,97
2023-07-03T01:00:01,ok,95
2023-07-03T02:00:01,ok,92
2023-07-03T06:00:01,ok,90
2023-07-03T07:00:01,ok,87
2023-07-03T09:00:01,ok,95
2023-07-03T10:00:01,ok,104
2023-07-03T11:00:01,ok,94
2023-07-03T12:00:01,ok,93
2023-07-03T13:00:01,ok,91
2023-07-03T14:00:01,ok,79
2023-07-03T15:00:01,ok,78
2023-07-03T16:00:01,ok,77
2023-07-03T17:00:02,ok,76
2023-07-03T18:00:01,ok,75
2023-07-03T19:00:01,ok,79
2023-07-03T21:00:01,ok,85
2023-07-03T22:00:01,ok,86
2023-07-03T23:00:01,ok,86
2023-07-04T00:00:01,ok,78
2023-07-04T01:00:01,ok,78
2023-07-04T06:00:01,ok,79
2023-07-04T07:00:01,ok,65
2023-07-04T08:00:01,ok,66
2023-07-04T09:00:01,ok,75
2023-07-04T10:00:01,ok,84
2023-07-04T11:00:01,ok,84
2023-07-04T12:00:02,ok,80
2023-07-04T13:00:01,ok,74
2023-07-04T14:00:01,ok,67
2023-07-04T15:00:01,ok,66
2023-07-04T17:00:01,ok,64
2023-07-04T19:00:01,ok,64
2023-07-04T20:00:01,ok,78
2023-07-04T21:00:01,ok,77
2023-07-04T23:00:01,ok,69
2023-07-05T00:00:01,ok,70
2023-07-05T06:00:01,ok,59
2023-07-05T07:00:01,ok,58
2023-07-05T08:00:01,ok,61
2023-07-05T09:00:01,ok,75
2023-07-05T10:00:01,ok,83
2023-07-05T11:00:01,ok,86
2023-07-05T12:00:01,ok,82
2023-07-05T13:00:01,ok,75
2023-07-05T14:00:01,ok,70
2023-07-05T15:00:01,ok,66
2023-07-05T16:00:01,ok,58
2023-07-05T17:00:01,ok,57
2023-07-05T18:00:01,ok,58
2023-07-05T19:00:01,ok,56
2023-07-05T20:00:01,ok,62
2023-07-05T21:00:01,ok,48
2023-07-05T23:00:02,ok,41
2023-07-06T00:00:01,ok,41
2023-07-06T07:00:01,ok,38
2023-07-06T09:00:01,ok,51
2023-07-06T10:00:02,ok,48
2023-07-06T11:00:01,ok,50
2023-07-06T12:00:01,ok,46
2023-07-06T13:00:01,ok,43
2023-07-06T14:00:01,ok,42
2023-07-06T15:00:01,ok,36
2023-07-06T16:00:01,ok,35
2023-07-06T17:00:01,ok,37
2023-07-06T18:00:01,ok,37
2023-07-06T19:00:01,ok,38
2023-07-06T20:00:01,ok,36
2023-07-06T21:00:01,ok,34
2023-07-06T22:00:01,ok,35
2023-07-06T23:00:02,ok,34
2023-07-07T00:00:01,ok,32
2023-07-07T06:00:01,ok,27
2023-07-07T07:00:01,ok,26
2023-07-07T08:00:01,ok,27
2023-07-07T09:00:01,ok,28
2023-07-07T10:00:01,ok,41
2023-07-07T11:00:01,ok,42
2023-07-07T12:00:02,ok,42
2023-07-07T13:00:01,ok,37
2023-07-07T14:00:01,ok,35
2023-07-07T15:00:01,ok,32
2023-07-07T16:00:01,ok,30
2023-07-07T17:00:01,ok,29
