snapshot_ts,status,observations
2024-07-01T00:00:01,ok,10
2024-07-01T01:00:01,ok,9
2024-07-01T06:00:01,ok,10
2024-07-01T09:00:01,ok,13
2024-07-01T10:00:01,ok,23
2024-07-01T11:00:01,ok,126
2024-07-01T12:00:01,ok,126
2024-07-01T13:00:01,ok,123
2024-07-01T14:00:01,ok,212
2024-07-01T15:00:01,ok,208
2024-07-01T16:00:01,ok,208
2024-07-01T17:00:01,ok,241
2024-07-01T18:00:01,ok,242
2024-07-01T19:00:01,ok,242
2024-07-02T00:00:01,ok,241
2024-07-02T01:00:01,ok,242
2024-07-02T09:00:01,ok,244
2024-07-02T10:00:01,ok,260
2024-07-02T11:00:01,ok,267
2024-07-02T12:00:01,ok,268
2024-07-02T13:00:02,ok,267
2024-07-02T14:00:01,ok,261
2024-07-02T15:00:01,ok,253
2024-07-02T16:00:01,ok,246
2024-07-02T17:00:01,ok,244
2024-07-02T18:00:01,ok,245
2024-07-02T19:00:01,ok,245
2024-07-02T21:00:01,ok,244
2024-07-02T22:00:01,ok,240
2024-07-03T00:00:01,ok,239
2024-07-03T05:00:01,ok,238
2024-07-03T09:00:01,ok,246
2024-07-03T10:00:01,ok,260
2024-07-03T11:00:01,ok,262
2024-07-03T12:00:01,ok,258
2024-07-03T13:00:01,ok,254
2024-07-03T14:00:01,ok,252
2024-07-03T15:00:01,ok,250
2024-07-03T16:00:01,ok,248
2024-07-03T17:00:01,ok,246
2024-07-03T18:00:01,ok,244
2024-07-03T19:00:02,ok,244
2024-07-03T20:00:01,ok,243
2024-07-03T21:00:01,ok,244
2024-07-04T00:00:01,ok,243
2024-07-04T06:00:01,ok,242
2024-07-04T09:00:01,ok,251
2024-07-04T10:00:01,ok,259
2024-07-04T11:00:01,ok,261
2024-07-04T12:00:01,ok,261
2024-07-04T13:00:01,ok,262
2024-07-04T14:00:01,ok,228
2024-07-04T15:00:01,ok,224
2024-07-04T16:00:01,ok,221
2024-07-04T17:00:01,ok,219
2024-07-04T18:00:01,ok,215
2024-07-04T19:00:01,ok,193
2024-07-04T20:00:01,ok,189
2024-07-04T21:00:01,ok,189
2024-07-04T22:00:01,ok,190
2024-07-04T23:00:01,ok,181
2024-07-05T00:00:01,ok,172
2024-07-05T06:00:01,ok,171
2024-07-05T09:00:01,ok,178
2024-07-05T10:00:01,ok,183
2024-07-05T11:00:01,ok,179
2024-07-05T12:00:01,ok,165
2024-07-05T13:00:01,ok,150
2024-07-05T14:00:01,ok,144
2024-07-05T15:00:01,ok,144
2024-07-05T16:00:01,ok,139
2024-07-05T20:00:01,ok,138
2024-07-05T21:00:01,ok,129
2024-07-05T22:00:01,ok,128
2024-07-05T23:00:01,ok,120
2024-07-06T00:00:01,ok,102
2024-07-06T02:00:01,ok,13
2024-07-06T06:00:01,ok,8
2024-07-06T08:00:02,ok,22
2024-07-06T10:00:01,ok,21
2024-07-06T12:00:01,ok,20
2024-07-06T13:00:01,ok,23
2024-07-06T14:00:01,ok,24
2024-07-06T15:00:01,ok,24
2024-07-06T17:00:01,ok,20
2024-07-06T21:00:01,ok,17
2024-07-06T22:00:02,ok,16
2024-07-07T00:00:01,ok,14
2024-07-07T01:00:01,ok,12
2024-07-07T08:00:01,ok,11
2024-07-07T09:00:01,ok,13
2024-07-07T10:00:01,ok,14
2024-07-07T12:00:01,ok,12
