snapshot_ts,status,observations
2022-08-01T00:00:01,ok,70
2022-08-01T10:00:01,ok,96
2022-08-01T11:00:01,ok,94
2022-08-01T12:00:01,ok,106
2022-08-01T13:00:01,ok,110
2022-08-01T14:00:01,ok,108
2022-08-01T15:00:01,ok,106
2022-08-01T16:00:01,ok,100
2022-08-01T19:00:01,ok,96
2022-08-01T20:00:01,ok,93
2022-08-01T22:00:01,ok,94
2022-08-01T23:00:01,ok,86
2022-08-02T00:00:01,ok,86
2022-08-02T07:00:01,ok,86
2022-08-02T08:00:01,ok,88
2022-08-02T09:00:01,ok,101
2022-08-02T10:00:01,ok,108
2022-08-02T11:00:01,ok,111
2022-08-02T12:00:01,ok,107
2022-08-02T13:00:01,ok,103
2022-08-02T14:00:01,ok,98
2022-08-02T15:00:01,ok,103
2022-08-02T16:00:01,ok,99
2022-08-02T17:00:01,ok,105
2022-08-02T18:00:01,ok,106
2022-08-02T19:00:01,ok,106
2022-08-02T21:00:01,ok,100
2022-08-02T22:00:01,ok,99
2022-08-03T00:00:01,ok,89
2022-08-03T07:00:01,ok,85
2022-08-03T09:00:01,ok,99
2022-08-03T10:00:01,ok,108
2022-08-03T11:00:01,ok,119
2022-08-03T12:00:01,ok,116
2022-08-03T13:00:01,ok,112
2022-08-03T14:00:01,ok,104
2022-08-03T15:00:01,ok,102
2022-08-03T16:00:02,ok,101
2022-08-03T17:00:01,ok,101
2022-08-03T18:00:01,ok,100
2022-08-03T19:00:01,ok,107
2022-08-03T20:00:01,ok,106
2022-08-03T21:00:01,ok,104
2022-08-03T22:00:01,ok,96
2022-08-03T23:00:01,ok,95
2022-08-04T00:00:01,ok,92
2022-08-04T06:00:01,ok,85
2022-08-04T07:00:01,ok,80
2022-08-04T09:00:01,ok,86
2022-08-04T10:00:01,ok,96
2022-08-04T11:00:01,ok,101
2022-08-04T12:00:01,ok,97
2022-08-04T13:00:01,ok,93
2022-08-04T14:00:01,ok,77
2022-08-04T15:00:01,ok,83
2022-08-04T16:00:01,ok,86
2022-08-04T17:00:01,ok,87
2022-08-04T18:00:01,ok,98
2022-08-04T19:00:01,ok,100
2022-08-04T21:00:01,ok,112
2022-08-04T22:00:01,ok,135
2022-08-05T00:00:01,ok,117
2022-08-05T01:00:01,ok,112
2022-08-05T02:00:01,ok,111
2022-08-05T07:00:01,ok,94
2022-08-05T08:00:01,ok,95
2022-08-05T09:00:01,ok,101
2022-08-05T10:00:02,ok,111
2022-08-05T11:00:01,ok,116
2022-08-05T12:00:01,ok,114
2022-08-05T13:00:01,ok,108
2022-08-05T14:00:01,ok,101
2022-08-05T15:00:01,ok,87
2022-08-05T16:00:01,ok,104
2022-08-05T17:00:01,ok,94
2022-08-05T18:00:01,ok,106
2022-08-05T19:00:01,ok,105
2022-08-05T20:00:01,ok,94
2022-08-05T21:00:01,ok,96
2022-08-05T22:00:01,ok,96
2022-08-06T00:00:01,ok,96
2022-08-06T01:00:01,ok,92
2022-08-06T03:00:01,ok,87
2022-08-06T07:00:01,ok,91
2022-08-06T09:00:01,ok,79
2022-08-06T10:00:01,ok,78
2022-08-06T11:00:01,ok,79
2022-08-06T12:00:01,ok,77
2022-08-06T13:00:01,ok,82
2022-08-06T17:00:01,ok,82
2022-08-06T18:00:01,ok,83
2022-08-06T23:00:01,ok,83
2022-08-07T00:00:01,ok,83
2022-08-07T01:00:01,ok,79
2022-08-07T07:00:01,ok,77
2022-08-07T12:00:01,ok,78
2022-08-07T20:00:01,ok,98
2022-08-07T22:00:01,ok,99
2022-08-08T00:00:01,ok,81
2022-08-08T09:00:01,ok,89
2022-08-08T10:00:01,ok,99
2022-08-08T11:00:01,ok,103
2022-08-08T12:00:01,ok,103
2022-08-08T13:00:01,ok,91
2022-08-08T14:00:01,ok,94
2022-08-08T15:00:01,ok,90
2022-08-08T16:00:01,ok,83
2022-08-08T17:00:01,ok,97
2022-08-08T18:00:01,ok,95
2022-08-08T19:00:02,ok,96
2022-08-08T20:00:01,ok,96
2022-08-08T21:00:01,ok,94
2022-08-08T22:00:02,ok,91
2022-08-08T23:00:01,ok,90
2022-08-09T01:00:01,ok,90
2022-08-09T07:00:01,ok,91
2022-08-09T08:00:01,ok,94
2022-08-09T09:00:01,ok,106
2022-08-09T10:00:01,ok,125
2022-08-09T11:00:01,ok,130
2022-08-09T12:00:01,ok,130
2022-08-09T13:00:01,ok,122
2022-08-09T14:00:01,ok,133
2022-08-09T15:00:01,ok,130
2022-08-09T16:00:01,ok,130
2022-08-09T17:00:01,ok,129
2022-08-09T18:00:02,ok,128
2022-08-09T19:00:01,ok,134
2022-08-09T20:00:01,ok,131
2022-08-09T21:00:01,ok,132
2022-08-09T23:00:02,ok,132
2022-08-10T09:00:01,ok,138
2022-08-10T10:00:01,ok,151
2022-08-10T11:00:01,ok,151
2022-08-10T12:00:01,ok,151
2022-08-10T13:00:01,ok,146
2022-08-10T14:00:01,ok,145
2022-08-10T15:00:01,ok,133
2022-08-10T16:00:01,ok,133
2022-08-10T17:00:01,ok,136
2022-08-10T18:00:01,ok,135
2022-08-10T19:00:01,ok,134
2022-08-10T21:00:01,ok,136
2022-08-10T22:00:01,ok,135
2022-08-11T00:00:01,ok,133
2022-08-11T08:00:02,ok,140
2022-08-11T09:00:01,ok,142
2022-08-11T10:00:01,ok,166
2022-08-11T11:00:01,ok,164
2022-08-11T12:00:01,ok,162
2022-08-11T13:00:01,ok,159
2022-08-11T14:00:01,ok,133
2022-08-11T15:00:01,ok,126
2022-08-11T16:00:01,ok,124
2022-08-11T17:00:01,ok,120
2022-08-11T18:00:01,ok,113
2022-08-11T20:00:01,ok,113
2022-08-11T21:00:01,ok,111
2022-08-11T22:00:01,ok,110
2022-08-12T00:00:01,ok,94
2022-08-12T02:00:01,ok,88
2022-08-12T09:00:01,ok,91
2022-08-12T10:00:01,ok,102
2022-08-12T11:00:01,ok,104
2022-08-12T12:00:01,ok,107
2022-08-12T13:00:01,ok,100
2022-08-12T14:00:01,ok,90
2022-08-12T15:00:01,ok,88
2022-08-12T16:00:01,ok,79
2022-08-12T17:00:01,ok,76
2022-08-12T18:00:02,ok,76
2022-08-12T20:00:01,ok,67
2022-08-12T21:00:02,ok,59
2022-08-12T22:00:01,ok,73
2022-08-13T00:00:01,ok,72
2022-08-13T07:00:01,ok,64
2022-08-13T11:00:01,ok,66
2022-08-13T12:00:01,ok,65
2022-08-13T16:00:01,ok,66
2022-08-13T18:00:01,ok,62
2022-08-13T21:00:01,ok,62
2022-08-13T22:00:01,ok,61
2022-08-14T00:00:01,ok,60
2022-08-14T11:00:01,ok,61
2022-08-15T17:00:01,ok,62
2022-08-15T18:00:01,ok,61
2022-08-15T19:00:01,ok,62
2022-08-15T21:00:01,ok,62
2022-08-15T22:00:01,ok,61
2022-08-15T23:00:01,ok,62
2022-08-16T09:00:01,ok,69
2022-08-16T10:00:01,ok,72
2022-08-16T11:00:01,ok,73
2022-08-16T12:00:01,ok,72
2022-08-16T13:00:01,ok,70
2022-08-16T14:00:01,ok,75
2022-08-16T15:00:01,ok,73
2022-08-16T16:00:01,ok,111
2022-08-16T17:00:01,ok,107
2022-08-16T19:00:01,ok,107
2022-08-16T20:00:01,ok,112
2022-08-16T21:00:01,ok,111
2022-08-16T22:00:01,ok,113
2022-08-16T23:00:01,ok,114
2022-08-17T00:00:01,ok,110
2022-08-17T01:00:01,ok,110
2022-08-17T02:00:01,ok,110
2022-08-17T07:00:01,ok,103
2022-08-17T09:00:01,ok,110
2022-08-17T10:00:01,ok,114
2022-08-17T11:00:01,ok,201
2022-08-17T12:00:01,ok,204
2022-08-17T13:00:01,ok,196
2022-08-17T14:00:01,ok,202
2022-08-17T16:00:02,ok,202
2022-08-17T17:00:01,ok,201
2022-08-17T19:00:01,ok,199
2022-08-17T20:00:01,ok,196
2022-08-17T21:00:01,ok,195
2022-08-17T22:00:01,ok,196
2022-08-18T00:00:01,ok,196
2022-08-18T01:00:01,ok,189
2022-08-18T07:00:01,ok,186
2022-08-18T10:00:01,ok,192
2022-08-18T11:00:01,ok,191
2022-08-18T12:00:02,ok,190
2022-08-18T13:00:01,ok,180
2022-08-18T14:00:01,ok,166
2022-08-18T15:00:01,ok,158
2022-08-18T17:00:01,ok,158
2022-08-18T18:00:01,ok,159
2022-08-18T19:00:01,ok,159
2022-08-18T21:00:02,ok,166
2022-08-18T22:00:01,ok,166
2022-08-18T23:00:01,ok,162
2022-08-19T00:00:01,ok,161
2022-08-19T01:00:01,ok,156
2022-08-19T07:00:01,ok,138
2022-08-19T08:00:02,ok,137
2022-08-19T09:00:01,ok,150
2022-08-19T10:00:01,ok,145
2022-08-19T11:00:01,ok,147
2022-08-19T12:00:01,ok,146
2022-08-19T13:00:01,ok,112
2022-08-19T14:00:01,ok,43
2022-08-19T15:00:01,ok,43
2022-08-19T16:00:01,ok,45
2022-08-19T18:00:01,ok,45
2022-08-19T19:00:01,ok,42
2022-08-19T21:00:01,ok,42
2022-08-20T02:00:01,ok,39
2022-08-20T10:00:01,ok,37
2022-08-20T12:00:02,ok,38
2022-08-20T14:00:01,ok,39
2022-08-20T16:00:01,ok,38
2022-08-21T00:00:01,ok,37
2022-08-21T09:00:01,ok,38
2022-08-21T11:00:01,ok,38
2022-08-21T12:00:01,ok,37
2022-08-21T16:00:01,ok,37
2022-08-22T09:00:01,ok,40
2022-08-22T10:00:01,ok,52
2022-08-22T11:00:01,ok,68
2022-08-22T12:00:01,ok,69
2022-08-22T13:00:01,ok,67
2022-08-22T14:00:01,ok,66
2022-08-22T15:00:01,ok,56
2022-08-22T16:00:01,ok,54
2022-08-22T17:00:01,ok,53
2022-08-22T18:00:01,ok,50
2022-08-22T19:00:01,ok,49
2022-08-22T22:00:01,ok,59
2022-08-23T00:00:01,ok,50
2022-08-23T01:00:01,ok,37
2022-08-23T09:00:01,ok,42
2022-08-23T10:00:01,ok,98
2022-08-23T11:00:01,ok,114
2022-08-23T12:00:01,ok,114
2022-08-23T13:00:01,ok,113
2022-08-23T14:00:01,ok,109
2022-08-23T15:00:01,ok,107
2022-08-23T16:00:01,ok,102
2022-08-23T17:00:01,ok,102
2022-08-23T18:00:02,ok,100
2022-08-23T19:00:01,ok,71
2022-08-23T20:00:01,ok,69
2022-08-24T01:00:01,ok,55
2022-08-24T09:00:01,ok,77
2022-08-24T10:00:01,ok,78
2022-08-24T11:00:01,ok,81
2022-08-24T12:00:01,ok,80
2022-08-24T13:00:01,ok,79
2022-08-24T14:00:01,ok,73
2022-08-24T15:00:01,ok,69
2022-08-24T16:00:01,ok,68
2022-08-24T17:00:01,ok,72
2022-08-24T18:00:01,ok,73
2022-08-24T19:00:01,ok,77
2022-08-24T20:00:01,ok,78
2022-08-24T21:00:01,ok,88
2022-08-24T22:00:02,ok,91
2022-08-24T23:00:01,ok,91
2022-08-25T00:00:01,ok,91
2022-08-25T01:00:01,ok,85
2022-08-25T04:00:01,ok,88
2022-08-25T05:00:01,ok,91
2022-08-25T07:00:01,ok,81
2022-08-25T08:00:01,ok,84
2022-08-25T09:00:01,ok,99
2022-08-25T10:00:01,ok,134
2022-08-25T11:00:01,ok,138
2022-08-25T12:00:01,ok,137
2022-08-25T13:00:01,ok,90
2022-08-25T14:00:01,ok,90
2022-08-25T15:00:01,ok,92
2022-08-25T16:00:01,ok,87
2022-08-25T17:00:01,ok,87
2022-08-25T18:00:01,ok,79
2022-08-25T19:00:02,ok,75
2022-08-25T20:00:01,ok,74
2022-08-25T23:00:01,ok,74
2022-08-26T00:00:01,ok,68
2022-08-26T01:00:01,ok,71
2022-08-26T06:00:01,ok,59
2022-08-26T07:00:01,ok,47
2022-08-26T08:00:01,ok,47
2022-08-26T09:00:01,ok,46
2022-08-26T10:00:01,ok,58
2022-08-26T11:00:01,ok,60
2022-08-26T12:00:01,ok,58
2022-08-26T13:00:01,ok,52
2022-08-26T14:00:01,ok,48
2022-08-26T15:00:01,ok,44
2022-08-26T16:00:01,ok,40
2022-08-26T17:00:01,ok,40
2022-08-26T18:00:01,ok,35
2022-08-26T19:00:01,ok,31
2022-08-26T20:00:01,ok,30
2022-08-26T22:00:01,ok,31
2022-08-26T23:00:01,ok,31
2022-08-27T00:00:01,ok,31
2022-08-27T17:00:02,ok,27
2022-08-27T18:00:01,ok,27
2022-08-27T22:00:01,ok,28
2022-08-28T01:00:01,ok,25
2022-08-28T07:00:01,ok,26
2022-08-28T10:00:01,ok,27
2022-08-28T14:00:01,ok,28
2022-08-28T15:00:01,ok,27
2022-08-28T16:00:01,ok,28
2022-08-28T17:00:01,ok,28
2022-08-28T18:00:02,ok,27
2022-08-28T21:00:01,ok,33
2022-08-29T00:00:01,ok,27
2022-08-29T08:00:01,ok,28
2022-08-29T09:00:01,ok,48
2022-08-29T10:00:01,ok,56
2022-08-29T12:00:01,ok,51
2022-08-29T13:00:01,ok,44
2022-08-29T14:00:01,ok,43
2022-08-29T15:00:01,ok,38
2022-08-29T16:00:01,ok,38
2022-08-29T19:00:01,ok,40
2022-08-29T20:00:01,ok,42
2022-08-30T06:00:01,ok,41
2022-08-30T09:00:01,ok,49
2022-08-30T10:00:01,ok,67
2022-08-30T11:00:01,ok,71
2022-08-30T12:00:01,ok,71
2022-08-30T13:00:01,ok,69
2022-08-30T14:00:01,ok,63
2022-08-30T15:00:01,ok,59
2022-08-30T16:00:01,ok,53
2022-08-30T17:00:01,ok,52
2022-08-30T19:00:01,ok,47
2022-08-30T20:00:01,ok,46
2022-08-30T22:00:01,ok,45
2022-08-30T23:00:01,ok,42
2022-08-31T03:00:01,ok,42
2022-08-31T07:00:01,ok,29
2022-08-31T09:00:01,ok,28
2022-08-31T10:00:01,ok,56
2022-08-31T11:00:01,ok,64
2022-08-31T12:00:01,ok,60
2022-08-31T13:00:01,ok,54
2022-08-31T14:00:01,ok,55
2022-08-31T15:00:01,ok,45
2022-08-31T16:00:01,ok,46
2022-08-31T17:00:01,ok,43
2022-08-31T19:00:01,ok,44
2022-08-31T20:00:01,ok,30
2022-08-31T21:00:01,ok,25
2022-08-31T23:00:01,ok,25
