snapshot_ts,status,observations
2024-09-01T00:00:01,ok,132
2024-09-01T01:00:02,ok,132
2024-09-01T07:00:01,ok,131
2024-09-01T09:00:01,ok,162
2024-09-01T10:00:01,ok,161
2024-09-01T11:00:01,ok,158
2024-09-01T12:00:01,ok,152
2024-09-01T13:00:01,ok,143
2024-09-01T14:00:01,ok,137
2024-09-01T16:00:01,ok,128
2024-09-01T18:00:01,ok,123
2024-09-01T19:00:01,ok,114
2024-09-01T20:00:01,ok,118
2024-09-01T21:00:01,ok,122
2024-09-01T22:00:01,ok,133
2024-09-01T23:00:01,ok,128
2024-09-02T00:00:01,ok,111
2024-09-02T07:00:01,ok,92
2024-09-02T09:00:01,ok,101
2024-09-02T10:00:01,ok,109
2024-09-02T11:00:01,ok,114
2024-09-02T12:00:02,ok,114
2024-09-02T13:00:01,ok,131
2024-09-02T14:00:01,ok,146
2024-09-02T15:00:01,ok,133
2024-09-02T16:00:01,ok,135
2024-09-02T17:00:01,ok,131
2024-09-02T18:00:01,ok,167
2024-09-02T19:00:01,ok,193
2024-09-02T20:00:01,ok,152
2024-09-02T21:00:01,ok,160
2024-09-03T00:00:01,ok,148
2024-09-03T01:00:01,ok,147
2024-09-03T07:00:02,ok,147
2024-09-03T09:00:01,ok,148
2024-09-03T10:00:01,ok,149
2024-09-03T11:00:02,ok,163
2024-09-03T12:00:02,ok,168
2024-09-03T13:00:01,ok,170
2024-09-03T14:00:01,ok,167
2024-09-03T15:00:01,ok,168
2024-09-03T16:00:01,ok,166
2024-09-03T17:00:01,ok,165
2024-09-03T18:00:01,ok,161
2024-09-03T20:00:01,ok,154
2024-09-03T22:00:01,ok,160
2024-09-03T23:00:01,ok,166
2024-09-04T00:00:01,ok,173
2024-09-04T01:00:01,ok,167
2024-09-04T05:00:01,ok,163
2024-09-04T06:00:01,ok,149
2024-09-04T07:00:01,ok,148
2024-09-04T08:00:01,ok,144
2024-09-04T09:00:01,ok,160
2024-09-04T10:00:01,ok,175
2024-09-04T11:00:01,ok,175
2024-09-04T12:00:01,ok,167
2024-09-04T13:00:01,ok,155
2024-09-04T14:00:01,ok,150
2024-09-04T15:00:01,ok,148
2024-09-04T16:00:01,ok,147
2024-09-04T17:00:01,ok,144
2024-09-04T18:00:01,ok,143
2024-09-04T19:00:01,ok,136
2024-09-04T20:00:01,ok,133
2024-09-04T21:00:02,ok,138
2024-09-04T22:00:01,ok,136
2024-09-04T23:00:01,ok,136
2024-09-05T00:00:01,ok,130
2024-09-05T01:00:01,ok,129
2024-09-05T09:00:01,ok,137
2024-09-05T10:00:01,ok,145
2024-09-05T11:00:01,ok,144
2024-09-05T12:00:01,ok,137
2024-09-05T13:00:01,ok,141
2024-09-05T14:00:01,ok,135
2024-09-05T15:00:01,ok,127
2024-09-05T16:00:01,ok,119
2024-09-05T17:00:01,ok,122
2024-09-05T18:00:01,ok,111
2024-09-05T19:00:01,ok,116
2024-09-05T20:00:01,ok,113
2024-09-05T21:00:01,ok,119
2024-09-05T22:00:01,ok,118
2024-09-05T23:00:01,ok,110
2024-09-06T00:00:01,ok,106
2024-09-06T01:00:01,ok,98
2024-09-06T06:00:02,ok,92
2024-09-06T07:00:01,ok,88
2024-09-06T08:00:01,ok,89
2024-09-06T09:00:01,ok,97
2024-09-06T10:00:01,ok,112
2024-09-06T11:00:01,ok,114
2024-09-06T12:00:01,ok,112
2024-09-06T13:00:01,ok,107
2024-09-06T14:00:01,ok,104
2024-09-06T15:00:01,ok,95
2024-09-06T16:00:01,ok,94
2024-09-06T17:00:01,ok,95
2024-09-06T18:00:01,ok,96
2024-09-06T19:00:01,ok,99
2024-09-06T20:00:01,ok,94
2024-09-06T21:00:01,ok,92
2024-09-06T22:00:01,ok,40
2024-09-06T23:00:01,ok,36
2024-09-07T00:00:01,ok,33
2024-09-07T08:00:01,ok,34
2024-09-07T10:00:01,ok,36
2024-09-07T11:00:01,ok,38
2024-09-07T12:00:01,ok,39
2024-09-07T13:00:01,ok,36
2024-09-07T15:00:01,ok,35
2024-09-07T16:00:01,ok,55
2024-09-07T17:00:01,ok,54
2024-09-07T18:00:01,ok,55
2024-09-07T19:00:01,ok,53
2024-09-07T20:00:01,ok,52
2024-09-07T21:00:01,ok,81
2024-09-07T22:00:01,ok,109
2024-09-08T00:00:01,ok,38
2024-09-08T01:00:01,ok,32
2024-09-08T02:00:02,ok,29
2024-09-08T06:00:01,ok,28
2024-09-08T07:00:01,ok,32
2024-09-08T08:00:01,ok,31
2024-09-08T09:00:01,ok,29
2024-09-08T13:00:01,ok,32
2024-09-08T15:00:01,ok,38
2024-09-08T17:00:01,ok,39
2024-09-08T18:00:01,ok,40
2024-09-08T20:00:01,ok,66
2024-09-08T21:00:01,ok,80
2024-09-08T22:00:01,ok,88
2024-09-09T00:00:01,ok,41
