snapshot_ts,status,observations
2021-12-19T21:17:32,ok,30
2021-12-20T02:00:02,ok,30
2021-12-20T06:00:01,ok,26
2021-12-20T10:00:01,ok,40
2021-12-20T14:00:01,ok,84
2021-12-20T18:00:01,ok,66
2021-12-20T22:00:01,ok,101
2021-12-21T02:00:01,ok,90
2021-12-21T06:00:01,ok,89
2021-12-21T10:00:01,ok,128
2021-12-21T14:00:02,ok,110
2021-12-21T18:00:01,ok,84
2021-12-21T22:00:01,ok,78
2021-12-22T02:00:01,ok,68
2021-12-22T06:00:01,ok,56
2021-12-22T10:00:01,ok,71
2021-12-22T14:00:01,ok,74
2021-12-22T18:00:01,ok,66
2021-12-22T22:00:01,ok,83
2021-12-23T02:00:01,ok,58
2021-12-23T06:00:01,ok,48
2021-12-23T10:00:01,ok,68
2021-12-23T14:00:01,ok,63
2021-12-23T18:00:01,ok,61
2021-12-23T22:00:01,ok,91
2021-12-24T02:00:01,ok,84
2021-12-24T06:00:01,ok,84
2021-12-24T10:00:01,ok,128
2021-12-24T14:00:01,ok,164
2021-12-24T18:00:01,ok,133
2021-12-24T22:00:01,ok,132
2021-12-25T02:00:01,ok,45
2021-12-25T06:00:01,ok,34
2021-12-25T10:00:01,ok,16
2021-12-25T14:00:01,ok,23
2021-12-25T18:00:01,ok,23
2021-12-25T22:00:01,ok,21
2021-12-26T02:00:01,ok,14
2021-12-26T06:00:01,ok,14
2021-12-26T10:00:01,ok,13
2021-12-26T14:00:01,ok,19
2021-12-26T18:00:01,ok,18
2021-12-26T22:00:01,ok,23
2021-12-27T02:00:01,ok,15
2021-12-27T06:00:01,ok,16
2021-12-27T10:00:01,ok,32
2021-12-27T14:00:01,ok,53
2021-12-27T18:00:01,ok,74
2021-12-27T22:00:01,ok,109
2021-12-28T02:00:01,ok,93
2021-12-28T06:00:01,ok,92
2021-12-28T10:00:01,ok,91
2021-12-28T14:00:01,ok,91
2021-12-28T18:00:01,ok,80
2021-12-28T22:00:01,ok,100
2021-12-29T02:00:01,ok,54
2021-12-29T06:00:01,ok,55
2021-12-29T10:00:01,ok,64
2021-12-29T14:00:01,ok,75
2021-12-29T18:00:01,ok,82
2021-12-29T21:00:01,ok,93
2021-12-29T22:00:01,ok,95
2021-12-29T23:00:01,ok,96
2021-12-30T00:00:01,ok,83
2021-12-30T01:00:01,ok,79
2021-12-30T03:00:01,ok,77
2021-12-30T06:00:01,ok,76
2021-12-30T07:00:01,ok,72
2021-12-30T08:00:01,ok,59
2021-12-30T09:00:01,ok,68
2021-12-30T10:00:01,ok,73
2021-12-30T11:00:01,ok,86
2021-12-30T12:00:01,ok,86
2021-12-30T13:00:02,ok,83
2021-12-30T14:00:01,ok,84
2021-12-30T15:00:01,ok,74
2021-12-30T16:00:01,ok,71
2021-12-30T17:00:01,ok,65
2021-12-30T18:00:01,ok,59
2021-12-30T19:00:01,ok,63
2021-12-30T20:00:01,ok,64
2021-12-30T21:00:01,ok,73
2021-12-30T22:00:01,ok,73
2021-12-31T00:00:01,ok,42
2021-12-31T01:00:02,ok,45
2021-12-31T02:00:01,ok,54
2021-12-31T07:00:01,ok,52
2021-12-31T08:00:01,ok,48
2021-12-31T09:00:01,ok,62
2021-12-31T10:00:02,ok,62
2021-12-31T11:00:01,ok,86
2021-12-31T12:00:01,ok,90
2021-12-31T13:00:01,ok,97
2021-12-31T14:00:01,ok,109
2021-12-31T15:00:01,ok,126
2021-12-31T16:00:01,ok,128
2021-12-31T17:00:01,ok,136
2021-12-31T18:00:01,ok,137
2021-12-31T19:00:01,ok,131
2021-12-31T20:00:01,ok,133
2021-12-31T21:00:01,ok,145
2021-12-31T23:00:01,ok,135
