snapshot_ts,status,observations
2022-12-01T00:00:02,ok,51
2022-12-01T01:00:01,ok,45
2022-12-01T07:00:01,ok,58
2022-12-01T09:00:01,ok,51
2022-12-01T10:00:01,ok,52
2022-12-01T11:00:01,ok,51
2022-12-01T12:00:01,ok,50
2022-12-01T15:00:01,ok,49
2022-12-01T16:00:01,ok,47
2022-12-01T17:00:01,ok,45
2022-12-01T18:00:01,ok,44
2022-12-01T19:00:01,ok,46
2022-12-01T20:00:01,ok,44
2022-12-01T22:00:01,ok,45
2022-12-02T01:00:01,ok,36
2022-12-02T07:00:01,ok,30
2022-12-02T08:00:01,ok,29
2022-12-02T09:00:01,ok,33
2022-12-02T10:00:01,ok,34
2022-12-02T11:00:01,ok,34
2022-12-02T12:00:01,ok,43
2022-12-02T13:00:01,ok,52
2022-12-02T14:00:01,ok,35
2022-12-02T16:00:01,ok,34
2022-12-02T18:00:01,ok,32
2022-12-02T19:00:01,ok,33
2022-12-02T20:00:01,ok,49
2022-12-02T23:00:01,ok,38
2022-12-03T00:00:01,ok,15
2022-12-03T01:00:01,ok,22
2022-12-03T06:00:01,ok,16
2022-12-03T10:00:01,ok,21
2022-12-03T11:00:01,ok,29
2022-12-03T12:00:01,ok,28
2022-12-03T13:00:01,ok,37
2022-12-03T14:00:01,ok,36
2022-12-03T15:00:01,ok,36
2022-12-03T16:00:01,ok,36
2022-12-03T17:00:01,ok,35
2022-12-03T18:00:01,ok,34
2022-12-03T19:00:01,ok,42
2022-12-03T20:00:01,ok,41
2022-12-03T21:00:01,ok,31
2022-12-03T22:00:01,ok,38
2022-12-03T23:00:01,ok,38
2022-12-04T00:00:01,ok,30
2022-12-04T01:00:01,ok,25
2022-12-04T07:00:01,ok,31
2022-12-04T09:00:01,ok,29
2022-12-04T10:00:01,ok,27
2022-12-04T11:00:01,ok,29
2022-12-04T12:00:01,ok,31
2022-12-04T13:00:01,ok,32
2022-12-04T14:00:01,ok,33
2022-12-04T16:00:01,ok,34
2022-12-04T17:00:01,ok,40
