snapshot_ts,status,observations
2023-08-01T00:00:01,ok,41
2023-08-01T01:00:01,ok,51
2023-08-01T06:00:01,ok,52
2023-08-01T09:00:01,ok,70
2023-08-01T10:00:01,ok,168
2023-08-01T11:00:02,ok,174
2023-08-01T12:00:01,ok,165
2023-08-01T13:00:01,ok,164
2023-08-01T14:00:01,ok,161
2023-08-01T15:00:01,ok,158
2023-08-01T16:00:01,ok,158
2023-08-01T17:00:01,ok,156
2023-08-01T18:00:01,ok,413
2023-08-01T19:00:01,ok,401
2023-08-01T20:00:01,ok,392
2023-08-01T21:00:01,ok,405
2023-08-01T22:00:01,ok,415
2023-08-01T23:00:01,ok,418
2023-08-02T00:00:01,ok,413
2023-08-02T01:00:01,ok,413
2023-08-02T07:00:01,ok,411
2023-08-02T09:00:01,ok,416
2023-08-02T10:00:01,ok,446
2023-08-02T11:00:01,ok,446
2023-08-02T12:00:01,ok,445
2023-08-02T13:00:01,ok,449
2023-08-02T14:00:01,ok,448
2023-08-02T15:00:01,ok,463
2023-08-02T16:00:01,ok,480
2023-08-02T17:00:01,ok,478
2023-08-02T18:00:01,ok,457
2023-08-02T20:00:01,ok,444
2023-08-02T21:00:01,ok,441
2023-08-02T23:00:01,ok,388
2023-08-03T01:00:01,ok,386
2023-08-03T08:00:01,ok,390
2023-08-03T09:00:01,ok,398
2023-08-03T10:00:02,ok,402
2023-08-03T12:00:01,ok,403
2023-08-03T13:00:01,ok,402
2023-08-03T14:00:01,ok,407
2023-08-03T15:00:01,ok,488
2023-08-03T16:00:01,ok,507
2023-08-03T17:00:01,ok,509
2023-08-03T18:00:01,ok,513
2023-08-03T19:00:01,ok,518
2023-08-03T20:00:01,ok,516
2023-08-03T22:00:01,ok,488
2023-08-03T23:00:01,ok,460
2023-08-04T00:00:01,ok,447
2023-08-04T01:00:01,ok,443
2023-08-04T02:00:01,ok,430
2023-08-04T03:00:01,ok,430
2023-08-04T04:00:01,ok,434
2023-08-04T07:00:01,ok,433
2023-08-04T09:00:01,ok,434
2023-08-04T10:00:01,ok,388
2023-08-04T11:00:01,ok,434
2023-08-04T12:00:01,ok,438
2023-08-04T13:00:01,ok,459
2023-08-04T14:00:02,ok,492
2023-08-04T15:00:01,ok,490
2023-08-04T16:00:01,ok,489
2023-08-04T17:00:01,ok,488
2023-08-04T18:00:01,ok,476
2023-08-04T19:00:01,ok,473
2023-08-04T20:00:01,ok,460
2023-08-04T21:00:01,ok,455
2023-08-04T22:00:01,ok,449
2023-08-04T23:00:01,ok,453
2023-08-05T00:00:01,ok,430
2023-08-05T06:00:01,ok,422
2023-08-05T09:00:01,ok,418
2023-08-05T10:00:01,ok,419
2023-08-05T14:00:01,ok,417
2023-08-05T15:00:01,ok,418
2023-08-05T16:00:01,ok,419
2023-08-05T17:00:01,ok,418
2023-08-05T18:00:01,ok,414
2023-08-05T19:00:01,ok,409
2023-08-05T21:00:01,ok,408
2023-08-05T22:00:01,ok,408
2023-08-05T23:00:01,ok,408
2023-08-06T00:00:01,ok,407
2023-08-16T11:00:01,ok,342
2023-08-16T12:00:01,ok,349
2023-08-16T14:00:01,ok,341
2023-08-16T17:00:02,ok,334
2023-08-16T18:00:01,ok,331
2023-08-16T19:00:01,ok,330
2023-08-16T20:00:01,ok,328
2023-08-16T22:00:01,ok,326
2023-08-17T10:00:01,ok,349
2023-08-17T12:00:01,ok,349
2023-08-17T13:00:01,ok,344
2023-08-17T14:00:01,ok,341
2023-08-17T15:00:01,ok,337
2023-08-17T16:00:01,ok,337
2023-08-17T23:00:01,ok,336
2023-08-18T09:00:01,ok,343
2023-08-18T10:00:01,ok,356
2023-08-18T11:00:01,ok,355
2023-08-18T12:00:01,ok,352
2023-08-18T13:00:01,ok,341
2023-08-18T14:00:01,ok,338
2023-08-18T16:00:01,ok,336
2023-08-18T17:00:02,ok,332
2023-08-18T18:00:01,ok,325
2023-08-18T19:00:01,ok,323
2023-08-18T20:00:01,ok,321
2023-08-18T23:00:01,ok,318
2023-08-19T06:00:02,ok,315
2023-08-19T11:00:01,ok,315
2023-08-19T16:00:01,ok,323
2023-08-19T18:00:01,ok,324
2023-08-19T19:00:01,ok,323
2023-08-19T20:00:01,ok,324
2023-08-19T21:00:01,ok,314
2023-08-19T22:00:01,ok,312
2023-08-19T23:00:01,ok,309
2023-08-20T00:00:01,ok,309
2023-08-20T01:00:01,ok,307
2023-08-20T12:00:01,ok,310
2023-08-20T17:00:01,ok,309
2023-08-20T19:00:01,ok,316
2023-08-20T20:00:01,ok,313
2023-08-20T21:00:01,ok,313
2023-08-20T22:00:01,ok,310
2023-08-20T23:00:01,ok,310
2023-08-21T00:00:01,ok,307
2023-08-21T07:00:01,ok,308
2023-08-21T09:00:01,ok,314
2023-08-21T10:00:01,ok,324
2023-08-21T11:00:01,ok,329
2023-08-21T12:00:01,ok,326
2023-08-21T13:00:01,ok,326
2023-08-21T14:00:01,ok,324
2023-08-21T15:00:01,ok,324
2023-08-21T16:00:01,ok,316
2023-08-21T18:00:01,ok,315
2023-08-21T20:00:01,ok,315
2023-08-21T22:00:01,ok,319
2023-08-22T00:00:01,ok,313
2023-08-22T02:00:01,ok,294
2023-08-22T03:00:01,ok,298
2023-08-22T06:00:01,ok,290
2023-08-22T07:00:01,ok,245
2023-08-22T08:00:01,ok,232
2023-08-22T09:00:01,ok,223
2023-08-22T10:00:01,ok,224
2023-08-22T11:00:01,ok,145
2023-08-22T12:00:01,ok,144
2023-08-22T13:00:01,ok,133
2023-08-22T14:00:01,ok,126
2023-08-22T15:00:01,ok,131
2023-08-22T16:00:01,ok,126
2023-08-22T17:00:01,ok,119
2023-08-22T19:00:01,ok,124
2023-08-22T21:00:01,ok,131
2023-08-22T22:00:01,ok,131
2023-08-22T23:00:01,ok,89
2023-08-23T00:00:01,ok,78
2023-08-23T01:00:01,ok,77
2023-08-23T02:00:01,ok,73
2023-08-23T07:00:01,ok,61
2023-08-23T09:00:01,ok,74
2023-08-23T10:00:01,ok,85
2023-08-23T11:00:01,ok,89
2023-08-23T12:00:01,ok,89
2023-08-23T13:00:01,ok,82
2023-08-23T14:00:01,ok,76
2023-08-23T15:00:01,ok,78
