snapshot_ts,status,observations
2024-01-01T00:00:01,ok,11
2024-01-01T07:00:01,ok,9
2024-01-01T10:00:01,ok,10
2024-01-01T11:00:01,ok,17
2024-01-01T13:00:01,ok,18
2024-01-01T16:00:01,ok,11
2024-01-01T18:00:01,ok,11
2024-01-01T19:00:01,ok,10
2024-01-02T00:00:01,ok,10
2024-01-02T01:00:01,ok,9
2024-01-02T09:00:01,ok,10
2024-01-02T10:00:01,ok,8
2024-01-02T18:00:01,ok,9
2024-01-02T20:00:01,ok,10
2024-01-02T21:00:01,ok,9
2024-01-03T00:00:01,ok,9
2024-01-03T09:00:02,ok,10
2024-01-03T10:00:01,ok,22
2024-01-03T11:00:01,ok,35
2024-01-03T12:00:01,ok,58
2024-01-03T13:00:01,ok,52
2024-01-03T14:00:01,ok,49
2024-01-03T15:00:01,ok,46
2024-01-03T17:00:01,ok,47
2024-01-03T18:00:01,ok,65
2024-01-03T20:00:01,ok,61
2024-01-03T21:00:01,ok,63
2024-01-04T00:00:01,ok,61
2024-01-04T06:00:01,ok,62
2024-01-04T09:00:01,ok,88
2024-01-04T10:00:01,ok,98
2024-01-04T11:00:01,ok,78
2024-01-04T12:00:01,ok,82
2024-01-04T13:00:01,ok,70
2024-01-04T14:00:01,ok,65
2024-01-04T15:00:01,ok,62
2024-01-04T16:00:01,ok,58
2024-01-04T17:00:01,ok,73
2024-01-04T18:00:01,ok,79
2024-01-04T19:00:01,ok,75
2024-01-04T20:00:01,ok,72
2024-01-04T21:00:01,ok,84
2024-01-04T22:00:01,ok,82
2024-01-04T23:00:01,ok,79
2024-01-05T00:00:01,ok,61
2024-01-05T01:00:01,ok,56
2024-01-05T02:00:01,ok,62
2024-01-05T06:00:01,ok,63
2024-01-05T07:00:01,ok,64
2024-01-05T08:00:01,ok,60
2024-01-05T09:00:01,ok,71
2024-01-05T10:00:01,ok,82
2024-01-05T11:00:01,ok,83
2024-01-05T12:00:01,ok,77
2024-01-05T13:00:01,ok,61
2024-01-05T14:00:01,ok,52
2024-01-05T15:00:01,ok,45
2024-01-05T16:00:01,ok,42
2024-01-05T17:00:01,ok,39
2024-01-05T18:00:01,ok,35
2024-01-05T19:00:01,ok,32
2024-01-05T20:00:01,ok,31
2024-01-05T21:00:01,ok,28
2024-01-05T23:00:01,ok,18
2024-01-06T01:00:02,ok,16
2024-01-06T02:00:01,ok,15
2024-01-06T06:00:01,ok,11
2024-01-06T10:00:01,ok,13
2024-01-06T11:00:01,ok,17
2024-01-06T12:00:01,ok,19
2024-01-06T13:00:01,ok,22
2024-01-06T14:00:01,ok,20
2024-01-06T17:00:01,ok,22
2024-01-06T18:00:01,ok,22
2024-01-06T19:00:01,ok,25
2024-01-06T20:00:01,ok,29
2024-01-06T21:00:01,ok,29
2024-01-06T22:00:01,ok,25
2024-01-06T23:00:01,ok,23
2024-01-07T00:00:02,ok,17
2024-01-07T06:00:01,ok,16
2024-01-07T09:00:01,ok,16
2024-01-07T10:00:01,ok,17
2024-01-07T11:00:01,ok,19
2024-01-07T13:00:01,ok,18
2024-01-07T15:00:01,ok,16
2024-01-07T16:00:01,ok,15
2024-01-07T17:00:01,ok,17
2024-01-07T18:00:01,ok,14
2024-01-07T19:00:01,ok,15
2024-01-07T20:00:01,ok,19
2024-01-07T21:00:01,ok,28
2024-01-07T22:00:01,ok,27
2024-01-07T23:00:01,ok,27
2024-01-08T00:00:01,ok,20
2024-01-08T06:00:01,ok,15
2024-01-08T09:00:01,ok,24
2024-01-08T10:00:01,ok,44
2024-01-08T11:00:01,ok,42
2024-01-08T12:00:01,ok,45
2024-01-08T13:00:01,ok,43
2024-01-08T14:00:01,ok,41
2024-01-08T15:00:01,ok,29
2024-01-08T17:00:01,ok,18
2024-01-08T18:00:01,ok,14
2024-01-08T19:00:01,ok,7
2024-01-08T23:00:01,ok,7
2024-01-09T00:00:01,ok,7
2024-01-09T08:00:01,ok,9
2024-01-09T10:00:01,ok,12
2024-01-09T11:00:01,ok,46
2024-01-09T12:00:01,ok,130
2024-01-09T13:00:01,ok,132
2024-01-09T14:00:01,ok,132
2024-01-09T15:00:01,ok,135
2024-01-09T16:00:01,ok,133
2024-01-09T17:00:01,ok,133
2024-01-09T18:00:01,ok,132
2024-01-09T19:00:01,ok,131
2024-01-09T20:00:01,ok,130
2024-01-09T21:00:01,ok,142
2024-01-10T00:00:01,ok,133
2024-01-10T06:00:01,ok,132
2024-01-10T08:00:01,ok,53
2024-01-10T10:00:01,ok,55
2024-01-10T11:00:01,ok,59
2024-01-10T12:00:01,ok,41
2024-01-10T13:00:01,ok,40
2024-01-10T14:00:01,ok,25
2024-01-10T15:00:01,ok,19
2024-01-10T16:00:01,ok,16
2024-01-10T19:00:01,ok,16
2024-01-10T20:00:01,ok,15
2024-01-10T21:00:01,ok,19
2024-01-10T22:00:01,ok,16
2024-01-10T23:00:01,ok,11
2024-01-11T00:00:01,ok,10
2024-01-11T01:00:01,ok,8
2024-01-11T05:00:01,ok,8
2024-01-11T06:00:01,ok,7
2024-01-11T07:00:01,ok,8
2024-01-11T08:00:02,ok,7
2024-01-11T09:00:01,ok,19
2024-01-11T10:00:01,ok,30
2024-01-11T11:00:01,ok,32
2024-01-11T12:00:01,ok,27
2024-01-11T13:00:01,ok,21
2024-01-11T14:00:01,ok,21
2024-01-11T15:00:01,ok,14
2024-01-11T16:00:01,ok,15
2024-01-11T17:00:01,ok,11
2024-01-11T18:00:01,ok,12
2024-01-11T19:00:01,ok,7
2024-01-11T20:00:01,ok,6
2024-01-11T21:00:02,ok,19
2024-01-11T23:00:01,ok,19
2024-01-12T00:00:01,ok,9
2024-01-12T01:00:01,ok,9
2024-01-12T02:00:01,ok,8
2024-01-12T06:00:01,ok,4
2024-01-12T07:00:01,ok,5
2024-01-12T08:00:01,ok,10
2024-01-12T09:00:01,ok,12
2024-01-12T10:00:01,ok,23
2024-01-12T11:00:01,ok,30
2024-01-12T12:00:01,ok,31
2024-01-12T13:00:01,ok,23
2024-01-12T14:00:01,ok,26
2024-01-12T16:00:01,ok,21
2024-01-12T17:00:01,ok,19
2024-01-12T18:00:01,ok,11
2024-01-12T19:00:01,ok,8
2024-01-12T20:00:01,ok,8
2024-01-12T21:00:01,ok,13
2024-01-13T00:00:01,ok,2
2024-01-13T06:00:01,ok,3
2024-01-13T09:00:01,ok,4
2024-01-13T13:00:01,ok,7
2024-01-13T14:00:01,ok,10
2024-01-13T15:00:01,ok,9
2024-01-13T18:00:01,ok,8
2024-01-13T19:00:01,ok,11
2024-01-13T20:00:01,ok,12
2024-01-13T21:00:01,ok,14
2024-01-13T22:00:01,ok,15
2024-01-14T01:00:01,ok,3
2024-01-14T07:00:01,ok,7
2024-01-14T09:00:01,ok,9
2024-01-14T10:00:01,ok,13
2024-01-14T11:00:01,ok,15
2024-01-14T12:00:02,ok,12
2024-01-14T13:00:01,ok,13
2024-01-14T14:00:01,ok,14
2024-01-14T15:00:01,ok,18
2024-01-14T19:00:01,ok,21
2024-01-14T20:00:01,ok,24
2024-01-14T21:00:01,ok,27
2024-01-14T22:00:01,ok,40
2024-01-14T23:00:01,ok,38
2024-01-15T00:00:01,ok,20
2024-01-15T01:00:01,ok,13
2024-01-15T06:00:01,ok,11
2024-01-15T08:00:01,ok,13
2024-01-15T09:00:01,ok,29
2024-01-15T10:00:01,ok,37
2024-01-15T11:00:01,ok,66
2024-01-15T12:00:01,ok,72
2024-01-15T13:00:01,ok,73
2024-01-15T14:00:01,ok,67
2024-01-15T15:00:01,ok,60
2024-01-15T16:00:01,ok,50
2024-01-15T17:00:02,ok,47
2024-01-15T18:00:01,ok,46
2024-01-15T19:00:01,ok,62
2024-01-15T20:00:01,ok,61
2024-01-15T21:00:01,ok,95
2024-01-15T22:00:01,ok,94
2024-01-15T23:00:01,ok,71
2024-01-16T00:00:01,ok,44
2024-01-16T01:00:01,ok,43
2024-01-16T03:00:01,ok,42
2024-01-16T06:00:02,ok,39
2024-01-16T07:00:01,ok,35
2024-01-16T09:00:01,ok,49
2024-01-16T10:00:01,ok,66
2024-01-16T11:00:01,ok,74
2024-01-16T12:00:01,ok,72
2024-01-16T13:00:01,ok,63
2024-01-16T14:00:01,ok,63
2024-01-16T15:00:01,ok,56
2024-01-16T16:00:01,ok,56
2024-01-16T18:00:01,ok,47
2024-01-16T19:00:01,ok,38
2024-01-16T20:00:01,ok,38
2024-01-16T21:00:01,ok,33
2024-01-16T22:00:01,ok,33
2024-01-16T23:00:01,ok,41
2024-01-17T00:00:01,ok,40
2024-01-17T01:00:01,ok,38
2024-01-17T04:00:02,ok,31
2024-01-17T06:00:01,ok,29
2024-01-17T07:00:01,ok,30
2024-01-17T08:00:01,ok,33
2024-01-17T09:00:01,ok,40
2024-01-17T10:00:01,ok,97
2024-01-17T11:00:01,ok,103
2024-01-17T12:00:01,ok,102
2024-01-17T13:00:02,ok,91
2024-01-17T14:00:01,ok,89
2024-01-17T15:00:01,ok,69
2024-01-17T16:00:01,ok,68
2024-01-17T17:00:01,ok,68
2024-01-17T18:00:01,ok,68
2024-01-17T19:00:01,ok,60
2024-01-17T20:00:01,ok,59
2024-01-17T21:00:01,ok,62
2024-01-17T22:00:01,ok,59
2024-01-18T00:00:01,ok,42
2024-01-18T01:00:01,ok,40
2024-01-18T06:00:01,ok,33
2024-01-18T07:00:01,ok,22
2024-01-18T08:00:01,ok,21
2024-01-18T09:00:01,ok,35
2024-01-18T10:00:01,ok,59
2024-01-18T11:00:01,ok,66
2024-01-18T12:00:01,ok,68
2024-01-18T13:00:01,ok,81
2024-01-18T14:00:01,ok,76
2024-01-18T15:00:01,ok,69
2024-01-18T16:00:02,ok,67
2024-01-18T17:00:01,ok,65
2024-01-18T18:00:01,ok,64
2024-01-18T19:00:01,ok,60
2024-01-18T20:00:01,ok,47
2024-01-18T21:00:01,ok,46
2024-01-18T22:00:01,ok,47
2024-01-18T23:00:01,ok,46
2024-01-19T00:00:01,ok,41
2024-01-19T01:00:01,ok,36
