snapshot_ts,status,observations
2026-06-01T00:06:03,ok,20
2026-06-01T06:45:01,ok,21
2026-06-01T18:34:28,ok,23
2026-06-01T20:37:34,ok,38
2026-06-01T22:25:28,ok,41
2026-06-01T23:48:09,ok,25
2026-06-02T01:00:46,ok,24
2026-06-02T08:17:31,ok,24
2026-06-02T10:02:00,ok,36
2026-06-02T11:45:22,ok,45
2026-06-02T13:30:46,ok,64
2026-06-02T15:06:26,ok,59
2026-06-02T16:38:02,ok,65
2026-06-02T18:03:19,ok,80
2026-06-02T19:49:57,ok,81
2026-06-02T21:15:11,ok,88
2026-06-02T22:32:34,ok,88
2026-06-02T23:38:31,ok,80
2026-06-03T00:39:30,ok,81
2026-06-03T08:54:25,ok,84
2026-06-03T10:36:07,ok,98
2026-06-03T12:16:32,ok,95
2026-06-03T14:13:40,ok,96
2026-06-03T15:49:48,ok,81
2026-06-03T17:31:11,ok,77
2026-06-03T19:10:01,ok,72
2026-06-03T22:14:56,ok,88
2026-06-03T23:25:17,ok,78
2026-06-04T00:32:44,ok,70
2026-06-04T06:45:20,ok,65
2026-06-04T08:33:59,ok,65
2026-06-04T10:10:42,ok,80
2026-06-04T11:38:21,ok,93
2026-06-04T13:06:07,ok,93
2026-06-04T14:21:02,ok,89
2026-06-04T15:29:09,ok,84
2026-06-04T16:37:12,ok,81
2026-06-04T17:39:11,ok,79
2026-06-04T18:53:53,ok,78
2026-06-04T20:00:02,ok,79
2026-06-04T20:57:07,ok,88
2026-06-04T21:52:11,ok,87
2026-06-04T22:40:53,ok,80
2026-06-04T23:27:18,ok,79
2026-06-05T00:06:50,ok,74
2026-06-05T00:49:40,ok,68
2026-06-05T09:54:15,ok,77
2026-06-05T11:20:22,ok,77
2026-06-05T12:45:00,ok,71
2026-06-05T13:58:12,ok,67
2026-06-05T15:05:08,ok,65
2026-06-05T16:21:56,ok,62
2026-06-05T18:31:36,ok,40
2026-06-05T19:34:54,ok,43
2026-06-05T21:53:52,ok,41
2026-06-05T22:32:29,ok,39
2026-06-05T23:22:47,ok,38
2026-06-06T00:01:05,ok,18
2026-06-06T06:44:00,ok,14
2026-06-06T08:04:46,ok,13
2026-06-06T09:23:08,ok,11
2026-06-06T11:23:55,ok,14
2026-06-06T16:14:16,ok,14
2026-06-06T19:09:45,ok,13
2026-06-06T21:41:32,ok,16
2026-06-06T23:23:17,ok,15
2026-06-06T23:48:54,ok,14
2026-06-07T00:21:21,ok,11
2026-06-07T15:47:41,ok,12
2026-06-07T18:43:37,ok,20
2026-06-07T19:45:58,ok,40
2026-06-07T20:27:54,ok,43
2026-06-07T20:53:54,ok,52
2026-06-07T21:24:04,ok,61
2026-06-07T21:53:48,ok,67
2026-06-07T22:59:53,ok,62
2026-06-07T23:35:40,ok,32
2026-06-08T00:40:04,ok,27
2026-06-08T06:45:02,ok,16
