incident_id,cause,first_seen_ts,last_seen_ts
fc7e8712b64e,Lipsa parametri pentru livrare încălzire,2024-03-01T00:00:01,2024-03-01T00:00:01
8cf9f7b355d5,Remediere avarie circuit primar - (str.Meseriasilor),2024-03-01T00:00:01,2024-03-01T20:00:01
1f35b6cc67c3,Remediere avarie rețea secundară pe circuitul de apă caldă de consum,2024-03-01T08:00:01,2024-03-01T11:00:01
91a50d2dbb97,Mentenanță instalație interioară în punctul termic pentru circuit de apa calda de consum si incalzire,2024-03-01T09:00:01,2024-03-01T09:00:01
70bed7dce5c3,Mentenanță instalație interioară în punctul termic pentru circuit de apa calda de consum,2024-03-01T09:00:01,2024-03-01T12:00:01
838dc12d9c76,Remediere avarie în punctul termic pe circuitul de apă caldă de consum,2024-03-01T09:00:01,2024-03-01T11:00:01
d4ec16c1ee61,Mentenanță instalație interioară în punctul termic pentru circuit de apa calda de consum si incalzire,2024-03-01T10:00:01,2024-03-01T13:00:01
ef906d470e03,Remediere avarie în punctul termic pe circuitul de apă caldă de consum,2024-03-01T10:00:01,2024-03-01T15:00:01
c3aa7b77dc52,Mentenanță instalație interioară în punctul termic pentru circuit de apa calda de consum si incalzire,2024-03-01T10:00:01,2024-03-01T14:00:01
8fcb29c50057,Mentenanță instalație interioară în punctul termic pentru circuit incalzire,2024-03-01T10:00:01,2024-03-01T12:00:01
ab1974f8fd8f,Curatat schimbatoare apa calda de consum.,2024-03-01T10:00:01,2024-03-01T12:00:01
54f416cb69d1,Avarie Retea Primara CM12 Mihai Bravu - CF2 Abator _CM1 Timpuri Noi.,2024-03-01T10:00:01,2024-03-01T14:00:01
557396229c34,Avarie Retea Primara CM12 Mihai Bravu - CF2 Abator _CM1 Timpuri Noi.,2024-03-01T10:00:01,2024-03-01T14:00:01
0d32ff210c0f,Mentenanță instalație interioară în punctul termic pentru circuit de apa calda de consum,2024-03-01T10:00:01,2024-03-01T12:00:01
29bae54079eb,Remediere avarie circuit primar - Str.Lemnisorului,2024-03-01T10:00:01,2024-03-02T15:00:01
48554d9a0fb0,Remediere avarie rețea secundară pe circuitul de apă caldă de consum - Str.Stelian Mihale,2024-03-01T10:00:01,2024-03-01T17:00:01
bffc25918b29,Remediere avarie circuit primar -din Soseaua Oltrnitei,2024-03-01T10:00:01,2024-03-01T11:00:01
bffc25918b29,Remediere avarie circuit primar -din Soseaua Oltenitei,2024-03-01T12:00:01,2024-03-01T20:00:01
e2a15bba2e07,Remediere avarie circuit primar -din Soseaua Oltrnitei,2024-03-01T10:00:01,2024-03-01T11:00:01
e2a15bba2e07,Remediere avarie circuit primar -din Soseaua Oltenitei,2024-03-01T12:00:01,2024-03-01T20:00:01
baa5f53670d8,Remediere avarie circuit primar -din Soseaua Oltrnitei,2024-03-01T10:00:01,2024-03-01T11:00:01
baa5f53670d8,Remediere avarie circuit primar -din Soseaua Oltenitei,2024-03-01T12:00:01,2024-03-01T20:00:01
c74ce2543cc5,Remediere avarie rețea secundară pe circuitul de apă caldă de consum,2024-03-01T10:00:01,2024-03-01T12:00:01
421f581680bd,Remediere avarie în punctul termic pe circuitul de apă caldă de consum,2024-03-01T10:00:01,2024-03-01T12:00:01
52edb33b3421,Remediere avarie în punctul termic pe circuitul primar,2024-03-01T10:00:01,2024-03-01T11:00:01
6b0a258c1c19,Remediere avarie rețea secundară pe circuitul de apă caldă de consum,2024-03-01T10:00:01,2024-03-01T13:00:01
d8ff7088ac55,Lipsa parametri pentru livrare încălzire la orele de consum,2024-03-01T11:00:01,2024-03-01T12:00:01
57279784a241,Lipsa parametri pentru livrare încălzire la orele de consum,2024-03-01T11:00:01,2024-03-01T12:00:01
b2cdfafa85b0,Lipsa parametri pentru livrare încălzire la orele de consum,2024-03-01T11:00:01,2024-03-01T12:00:01
d656b3ed40e6,Lipsa parametri pentru livrare încălzire la orele de consum,2024-03-01T11:00:01,2024-03-01T12:00:01
7dc5371cba61,Lipsa parametri pentru livrare încălzire la orele de consum,2024-03-01T11:00:01,2024-03-01T12:00:01
c87d026de3e3,Lipsa parametri pentru livrare încălzire la orele de consum,2024-03-01T11:00:01,2024-03-01T12:00:01
175f8a1b25ab,Lipsa parametri pentru livrare încălzire la orele de consum,2024-03-01T11:00:01,2024-03-01T12:00:01
1ff65ce9e94e,Lipsa parametri pentru livrare încălzire la orele de consum,2024-03-01T11:00:01,2024-03-01T12:00:01
