incident_id,cause,first_seen_ts,last_seen_ts
10927b8f59c6,"Functionare deficitara ,manevre de echilibrare hidraulica a retelei primare",2024-11-01T00:00:01,2024-11-01T01:00:01
daa9b56a8155,"Functionare deficitara ,manevre de echilibrare hidraulica a retelei primare",2024-11-01T00:00:01,2024-11-01T01:00:01
c0eecedf94e5,"Functionare deficitara ,manevre de echilibrare hidraulica a retelei primare",2024-11-01T00:00:01,2024-11-01T01:00:01
09cb4072b63e,Funcționare deficitară a apei calde de consum,2024-11-01T01:00:01,2024-11-01T08:00:01
a06ab39cfd14,Lipsa parametri pentru livrare apă caldă de consum și încălzire,2024-11-01T01:00:01,2024-11-01T18:00:01
35ceb0b157f7,Lipsa parametri pentru livrare apă caldă de consum și încălzire,2024-11-01T01:00:01,2024-11-01T18:00:01
65c86efed67a,Funcționare deficitară a apei calde de consum,2024-11-01T08:00:01,2024-11-01T08:00:01
ecfac24a489f,Mentenanță instalație interioară în punctul termic,2024-11-01T09:00:01,2024-11-01T13:00:01
ecfac24a489f,Remediere avarie circuit primar,2024-11-01T14:00:01,2024-11-01T18:00:01
84a806442645,Lucrări in punctul termic pe circuitul primar,2024-11-01T09:00:01,2024-11-01T11:00:01
f1e6c4e6a0e3,Remediere avarie rețea secundară pe circuitul de apă caldă de consum bl.40,2024-11-01T09:00:01,2024-11-01T16:00:01
36454768eafe,Lipsa parametri pentru livrare apă caldă de consum,2024-11-01T09:00:01,2024-11-01T13:00:01
261a52951658,Mentenanță instalație interioară în punctul termic pentru circuit incalzire,2024-11-01T09:00:01,2024-11-01T15:00:01
1816faa47762,"Remediere avarie rețea secundară pe circuitul de apă caldă de consum,bloc H10",2024-11-01T09:00:01,2024-11-01T13:00:01
886439a1b176,Remediere avarie circuit primar DN 700 Calea 13 Septembrie x Izvor,2024-11-01T09:00:01,2024-11-02T00:00:01
e9bc28013fb8,Remediere avarie circuit primar DN 700 Calea 13 Septembrie x Izvor,2024-11-01T09:00:01,2024-11-02T00:00:01
bc58fab478d5,Remediere avarie circuit primar DN 700 Calea 13 Septembrie x Izvor,2024-11-01T09:00:01,2024-11-02T00:00:01
6ba7924b20c3,Remediere avarie circuit primar DN 700 Calea 13 Septembrie x Izvor,2024-11-01T09:00:01,2024-11-02T00:00:01
4ef69c659481,Remediere avarie circuit primar - (str Lt. col. Constantin Marinescu),2024-11-01T09:00:01,2024-11-01T10:00:01
4ef69c659481,Remediere avarie circuit primar racord PT 2 Dr Sării - (str Lt. col. Constantin Marinescu),2024-11-01T11:00:01,2024-11-01T14:00:01
d6df21bc7b92,Remediere avarie circuit primar - (str Lt. col. Constantin Marinescu),2024-11-01T09:00:01,2024-11-01T10:00:01
d6df21bc7b92,Remediere avarie circuit primar racord PT 2 Dr Sării - (str Lt. col. Constantin Marinescu),2024-11-01T11:00:01,2024-11-01T14:00:01
fb70cf30b49f,Remediere avarie circuit primar - (str Lt. col. Constantin Marinescu),2024-11-01T09:00:01,2024-11-01T10:00:01
fb70cf30b49f,Remediere avarie circuit primar racord PT 2 Dr Sării - (str Lt. col. Constantin Marinescu),2024-11-01T11:00:01,2024-11-01T14:00:01
66bda44e9a64,Funcționare deficitară a apei calde de consum și incălzire,2024-11-01T09:00:01,2024-11-01T11:00:01
4e3f6dfa5119,Funcționare deficitară a apei calde de consum și incălzire,2024-11-01T09:00:01,2024-11-01T15:00:01
