incident_id,cause,first_seen_ts,last_seen_ts
28dc69fcd3a6,Lipsa parametri pentru livrare încălzire,2024-01-01T07:00:01,2024-01-03T10:00:01
a834ff73f17d,Lipsa parametri pentru livrare încălzire,2024-01-01T07:00:01,2024-01-03T10:00:01
18bebae5d858,Lipsa parametri pentru livrare încălzire,2024-01-01T07:00:01,2024-01-03T10:00:01
229b247bb4c9,Lipsa parametri pentru livrare încălzire,2024-01-01T07:00:01,2024-01-03T10:00:01
f4d9b62aa561,Lipsa parametri pentru livrare încălzire,2024-01-01T10:00:01,2024-01-02T09:00:01
36d95aabe742,Lipsa parametri pentru livrare încălzire,2024-01-01T11:00:01,2024-01-01T13:00:01
586e065f70fe,Lipsa parametri pentru livrare încălzire,2024-01-01T11:00:01,2024-01-01T13:00:01
c4f9d195a4d6,Lipsa parametri pentru livrare încălzire,2024-01-01T11:00:01,2024-01-01T13:00:01
87bf6922adc8,Lipsa parametri pentru livrare încălzire,2024-01-01T11:00:01,2024-01-01T13:00:01
ac4b1be5bdaa,Lipsa parametri pentru livrare încălzire,2024-01-01T11:00:01,2024-01-01T13:00:01
f1d09828f91e,Lipsa parametri pentru livrare încălzire,2024-01-01T11:00:01,2024-01-01T13:00:01
0152f3351b0d,Lipsa parametri pentru livrare încălzire,2024-01-01T11:00:01,2024-01-01T13:00:01
9c266e4506a9,Avarie canal distanta incalzire.,2024-01-01T13:00:01,2024-01-01T18:00:01
e15318889d2e,Avarie pe circuitul apa calda de consum in Centrala Termica/ CT. SCALA,2024-01-02T09:00:01,2024-01-02T09:00:01
844c71575d78,Lipsa parametri pentru livrare încălzire,2024-01-02T18:00:01,2024-01-03T10:00:01
902df7ef6e91,Remediere avarie apa calda de consum bl. S20 sc.2.,2024-01-02T20:00:01,2024-01-02T20:00:01
57545e075039,Mentenanță instalație interioară în punctul termic pentru circuit incalzire,2024-01-03T09:00:02,2024-01-03T14:00:01
0e241b2d8998,Remediere avarie în punctul termic pe circuitul de apă caldă de consum,2024-01-03T10:00:01,2024-01-03T12:00:01
9474e2fe17f7,Remediere avarie în punctul termic pe circuitul primar,2024-01-03T10:00:01,2024-01-03T11:00:01
