incident_id,cause,first_seen_ts,last_seen_ts
a8c2e26b6b32,Avarie Apa Nova - lipsa apă rece la punctul termic,2023-07-01T02:00:01,2023-07-01T02:00:01
d221e61672da,Lipsa parametrii pentru livrare apă caldă de consum,2023-07-01T08:00:01,2023-07-01T08:00:01
0433a5491694,Depistare avarie retea secundara str.Sibiu,2023-07-01T12:00:01,2023-07-01T14:00:01
baf538b3d854,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T13:00:02,2023-07-02T11:00:01
961d145d66cc,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T13:00:02,2023-07-02T11:00:01
a9560d7d2dc1,Lipsa parametrii pentru livrare apă caldă de consum din reteaua termică primară,2023-07-01T14:00:01,2023-07-03T16:00:01
75a74d79e4d1,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T16:00:01,2023-07-01T18:00:01
8a7fd0cf7d7b,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T16:00:01,2023-07-01T18:00:01
0812af91d68a,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T16:00:01,2023-07-01T18:00:01
7af95a95a163,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T16:00:01,2023-07-01T18:00:01
85ff5b47e75b,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T16:00:01,2023-07-01T18:00:01
8edb7e158313,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T16:00:01,2023-07-01T18:00:01
280465d3c2ac,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T16:00:01,2023-07-01T18:00:01
aa5c5af4fab4,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T16:00:01,2023-07-01T18:00:01
9ffcf5eaa818,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T16:00:01,2023-07-01T18:00:01
b83343912225,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T16:00:01,2023-07-01T20:00:01
b828a1dca75a,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T16:00:01,2023-07-01T20:00:01
f6386729c5c8,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T16:00:01,2023-07-01T20:00:01
880fc3985729,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T16:00:01,2023-07-01T19:00:01
307ed326bfaa,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T18:00:01,2023-07-01T18:00:01
66348e8a34de,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T18:00:01,2023-07-01T18:00:01
ea10384eb069,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T18:00:01,2023-07-01T18:00:01
fd1168450ffa,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T18:00:01,2023-07-01T18:00:01
05bd6297b8f8,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T20:00:01,2023-07-01T22:00:01
66912119d544,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T20:00:01,2023-07-01T20:00:01
3e73fc2a716d,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T20:00:01,2023-07-01T22:00:01
e85e5af38e52,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T20:00:01,2023-07-01T20:00:01
8e501073d548,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T20:00:01,2023-07-01T22:00:01
13dc70f99dac,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T20:00:01,2023-07-01T20:00:01
706e68f90aa7,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T20:00:01,2023-07-01T20:00:01
8f8f47d82b4b,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T20:00:01,2023-07-01T20:00:01
cf96db6a4ddb,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T20:00:01,2023-07-01T20:00:01
6dd8f790f966,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T20:00:01,2023-07-01T20:00:01
12a026724c49,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T22:00:01,2023-07-02T11:00:01
77b86e8e6de7,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T22:00:01,2023-07-01T23:00:01
008bd32c8031,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T22:00:01,2023-07-01T23:00:01
d7ce4e710fc3,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T22:00:01,2023-07-01T23:00:01
7db17366b88e,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T22:00:01,2023-07-02T00:00:02
c0c73f41fb59,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T22:00:01,2023-07-03T15:00:01
c0c73f41fb59,Lipsa parametri pentru livrare apă caldă de consum din cauza opririi CET Grivita.,2023-07-03T16:00:01,2023-07-03T23:00:01
5872d8c3ef2b,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T22:00:01,2023-07-02T06:00:01
3eb15e323ff7,Lipsa parametri pentru livrare apă caldă de consum,2023-07-01T22:00:01,2023-07-02T00:00:02
bdec90f7fc7a,Lipsa parametri pentru livrare apă caldă de consum,2023-07-02T00:00:02,2023-07-02T00:00:02
9b44eb907f96,Lipsa parametri pentru livrare apă caldă de consum,2023-07-02T07:00:01,2023-07-03T15:00:01
9b44eb907f96,Lipsa parametri pentru livrare apă caldă de consum din cauza opririi CET Grivita.,2023-07-03T16:00:01,2023-07-04T06:00:01
77b28897f3f1,Lipsa parametri pentru livrare apă caldă de consum,2023-07-02T07:00:01,2023-07-02T12:00:01
d1b74993c1f6,Lipsa parametri pentru livrare apă caldă de consum,2023-07-02T07:00:01,2023-07-03T15:00:01
d1b74993c1f6,Lipsa parametri pentru livrare apă caldă de consum din cauza opririi CET Grivita.,2023-07-03T16:00:01,2023-07-04T06:00:01
