incident_id,cause,first_seen_ts,last_seen_ts
6c9733bbabb2,Funcționare deficitară a încălzirii din cauza manevrelor de echilibrare hidraulică a rețelei termice,2023-02-01T06:00:01,2023-02-01T09:00:01
a4ea9d8d1e2f,Remediere avarie canal distanta,2023-02-01T09:00:01,2023-02-01T17:00:01
9491b27fc13a,Remediere avarie rețea secundară pe circuitul de apă caldă de consum Bd.Theodor Pallady,2023-02-01T09:00:01,2023-02-01T12:00:01
35854a41e253,Remediere avarie rețea secundară pe circuitul de încălzire. Str. Veteranilor,2023-02-01T09:00:01,2023-02-01T22:00:01
aa816e9a0ade,Mentenanță pentru schimbătoarele de căldură în punctul termic pe circuitul de apă caldă de consum,2023-02-01T10:00:01,2023-02-01T13:00:01
dabab000ac89,Remediere avarie circuit primar,2023-02-01T10:00:01,2023-02-01T21:00:01
9b4602ce39b3,Remediere avarie circuit primar,2023-02-01T10:00:01,2023-02-01T14:00:01
9b4602ce39b3,Remediere avarie circuit primar -Intr. Dridu,2023-02-01T15:00:01,2023-02-01T20:00:01
63e5f4c58e1d,Remediere avarie circuit primar,2023-02-01T10:00:01,2023-02-01T14:00:01
63e5f4c58e1d,Remediere avarie circuit primar -Intr. Dridu,2023-02-01T15:00:01,2023-02-01T20:00:01
9ed7ff8c92a3,Remediere avarie circuit primar,2023-02-01T10:00:01,2023-02-01T14:00:01
9ed7ff8c92a3,Remediere avarie circuit primar -Intr. Dridu,2023-02-01T15:00:01,2023-02-01T20:00:01
be9aa7adb335,Remediere avarie circuit primar,2023-02-01T10:00:01,2023-02-01T14:00:01
be9aa7adb335,Remediere avarie circuit primar -Intr. Dridu,2023-02-01T15:00:01,2023-02-01T20:00:01
e2fb452fd421,Remediere avarie circuit primar,2023-02-01T10:00:01,2023-02-01T14:00:01
e2fb452fd421,Remediere avarie circuit primar -Intr. Dridu,2023-02-01T15:00:01,2023-02-01T20:00:01
946d5782806a,Remediere avarie circuit primar,2023-02-01T10:00:01,2023-02-01T14:00:01
946d5782806a,Remediere avarie circuit primar -Intr. Dridu,2023-02-01T15:00:01,2023-02-01T20:00:01
8b7ceeeb85aa,Remediere avarie circuit primar,2023-02-01T10:00:01,2023-02-01T14:00:01
8b7ceeeb85aa,Remediere avarie circuit primar -Intr. Dridu,2023-02-01T15:00:01,2023-02-01T20:00:01
703097fb269d,Remediere avarie circuit primar,2023-02-01T10:00:01,2023-02-01T14:00:01
703097fb269d,Remediere avarie circuit primar -Intr. Dridu,2023-02-01T15:00:01,2023-02-01T20:00:01
c8ca89fa7efc,Mentenanță pentru schimbătoarele de căldură în punctul termic pe circuitul de apă caldă de consum,2023-02-01T10:00:01,2023-02-01T13:00:01
c2fedf2dee54,Remediere avarie rețea secundară pe circuitul de apă caldă de consum,2023-02-01T10:00:01,2023-02-01T16:00:01
b1e0f43adde3,Remediere avarie în punctul termic pe circuitul de apă caldă de consum,2023-02-01T10:00:01,2023-02-01T11:00:01
3e7403ccc552,Lipsa parametri pentru livrare încălzire,2023-02-01T10:00:01,2023-02-01T23:00:01
5183bfe182c6,Lipsa parametri pentru livrare încălzire,2023-02-01T10:00:01,2023-02-01T11:00:01
58176c51fa5f,Lipsa parametri pentru livrare încălzire,2023-02-01T10:00:01,2023-02-01T11:00:01
27e546f317ac,Lipsa parametri pentru livrare încălzire,2023-02-01T10:00:01,2023-02-01T13:00:01
e7f9206b7c80,Lipsa parametri pentru livrare încălzire,2023-02-01T10:00:01,2023-02-01T11:00:01
aee14037dd90,Lipsa parametri pentru livrare încălzire,2023-02-01T10:00:01,2023-02-01T12:00:01
0cb69ecfb96e,Mentenanță pentru schimbătoarele de căldură în punctul termic pe circuitul de apă caldă de consum,2023-02-01T10:00:01,2023-02-01T13:00:01
51ec8bf9776e,Remediere avarie racord primar - Bd. Baba Novac,2023-02-01T10:00:01,2023-02-01T18:00:01
6303b586a933,Remediere avarie racord primar - Bd. Baba Novac,2023-02-01T10:00:01,2023-02-01T18:00:01
6cbcc6efffcb,Remediere avarie canal distanta /Bl. Camil Ressu,2023-02-01T10:00:01,2023-02-01T21:00:01
87ad71015b4a,Remediere avarie bucla contorizare,2023-02-01T10:00:01,2023-02-01T12:00:01
93a77c648691,Remediere avarie rețea secundară pe circuitul de apă caldă de consum str. Jean-Alexandru Steriadi,2023-02-01T10:00:01,2023-02-01T13:00:01
70e5610ce8b3,Remediere avarie în punctul termic pe circuitul primar,2023-02-01T10:00:01,2023-02-01T13:00:01
7da53e25b635,Lipsă parametrii din reteaua termica primara pentru livrare apă caldă de consum și încălzire,2023-02-01T10:00:01,2023-02-01T12:00:01
9232398f5624,Înlocuire conducta recirculatie pe rețeaua secundară pe circuitul de apă caldă de consum,2023-02-01T10:00:01,2023-02-01T12:00:01
b42e9d227f07,Mentenanță schimbătoare de căldură în centrala termică pe circuitul de apă caldă de consum,2023-02-01T10:00:01,2023-02-01T13:00:01
587bfcce38a9,Mentenanță pentru schimbătoarele de căldură în punctul termic pe circuitul de apă caldă de consum,2023-02-01T10:00:01,2023-02-01T13:00:01
bd1e2ab38da1,Remediere avarie rețea secundară pe circuitul de apă caldă de consum -Valea Rosie,2023-02-01T10:00:01,2023-02-01T21:00:01
61e9654e631a,Remediere avarie circuit primar -Campul cu Flori,2023-02-01T10:00:01,2023-02-01T19:00:01
c4b66c64c9de,Remediere avarie in modul termic,2023-02-01T10:00:01,2023-02-01T14:00:01
a0112001c0af,Remediere avarie rețea secundară pe circuitul de apă caldă de consum. Str. Vistiernicul Stavrinos,2023-02-01T10:00:01,2023-02-01T15:00:01
d8736ec330ea,Remediere avarie rețea secundară pe circuitul de apă caldă de consum. Str. Virtutii,2023-02-01T10:00:01,2023-02-01T15:00:01
d01af7ea72a8,Mentenanță pentru schimbătoarele de căldură în punctul termic pe circuitul de apă caldă de consum,2023-02-01T11:00:01,2023-02-01T15:00:01
51aa57d66d3d,Remediere avarie rețea secundară pe circuitul de apă caldă de consum,2023-02-01T11:00:01,2023-02-01T12:00:01
