incident_id,cause,first_seen_ts,last_seen_ts
0810bfc2ddb3,Remediere avarie circuit primar,2022-08-01T10:00:01,2022-08-01T10:00:01
0810bfc2ddb3,Remediere avarie circuit primar - Cal Dorobantilor,2022-08-01T11:00:01,2022-08-03T00:00:01
e7d08d2cf74d,Remediere avarie circuit primar,2022-08-01T10:00:01,2022-08-01T10:00:01
e7d08d2cf74d,Remediere avarie circuit primar - Cal Dorobantilor,2022-08-01T11:00:01,2022-08-03T00:00:01
7e215f1779bc,Remediere avarie circuit primar,2022-08-01T10:00:01,2022-08-01T10:00:01
7e215f1779bc,Remediere avarie circuit primar - Cal Dorobantilor,2022-08-01T11:00:01,2022-08-03T00:00:01
ef3a47eef2d2,Remediere avarie circuit primar,2022-08-01T10:00:01,2022-08-01T10:00:01
ef3a47eef2d2,Remediere avarie circuit primar - Cal Dorobantilor,2022-08-01T11:00:01,2022-08-03T00:00:01
0ef6e32ba6a6,Remediere avarie circuit primar,2022-08-01T10:00:01,2022-08-01T10:00:01
0ef6e32ba6a6,Remediere avarie circuit primar - Cal Dorobantilor,2022-08-01T11:00:01,2022-08-03T00:00:01
f20d0e4116f9,Remediere avarie circuit primar - Otesani,2022-08-01T10:00:01,2022-08-02T14:00:01
2070b6cf6605,Remediere avarie circuit primar - Otesani,2022-08-01T10:00:01,2022-08-02T14:00:01
f42266f45170,Mentenanță pentru schimbătoarele de căldură în punctul termic pe circuitul de apă caldă de consum,2022-08-01T10:00:01,2022-08-01T13:00:01
697057fe358c,Mentenanță pentru schimbătoarele de căldură în punctul termic pe circuitul de apă caldă de consum,2022-08-01T10:00:01,2022-08-01T14:00:01
2fa9d94d8a12,Mentenanță pentru schimbătoarele de căldură în punctul termic pe circuitul de apă caldă de consum,2022-08-01T10:00:01,2022-08-01T14:00:01
e2f54ba060db,Mentenanță pentru schimbătoarele de căldură în punctul termic pe circuitul de apă caldă de consum,2022-08-01T10:00:01,2022-08-01T13:00:01
6180f468c5da,Remediere avarie in punctul termic pe circuitul de apa calda de consum,2022-08-01T10:00:01,2022-08-01T14:00:01
ca635fd6b185,Remediere avarie rețea secundară pe circuitul de apă caldă de consum str.Plt.Petre D. Ionescu,2022-08-01T10:00:01,2022-08-01T14:00:01
5e9b985739f3,Remediere avarie circuit primar - (str./Bd.) Secuilor nr.5,2022-08-01T10:00:01,2022-08-01T16:00:01
6fcc5f414ab1,Remediere avarie circuit primar - (str./Bd.) Secuilor nr.5,2022-08-01T10:00:01,2022-08-01T16:00:01
13dfdc2e7dc8,Remediere avarie circuit primar - (str./Bd.) Secuilor nr.5,2022-08-01T10:00:01,2022-08-01T16:00:01
e48e449516c7,Remediere avarie rețea secundară pe circuitul de apă caldă de consum (str./Bd.) Pomarla,2022-08-01T10:00:01,2022-08-01T14:00:01
3064960a03e9,Remediere avarie rețea secundară pe circuitul de apă caldă de consum,2022-08-01T10:00:01,2022-08-01T13:00:01
06baca439833,Remediere avarie rețea secundară pe circuitul de apă caldă de consum (str. Oboga),2022-08-01T10:00:01,2022-08-01T12:00:01
cc1b3ade659b,Remediere avarie rețea secundară pe circuitul de apă caldă de consum (Bd.Iuliu Maniu),2022-08-01T10:00:01,2022-08-01T12:00:01
69cfdbf5cd96,Înlocuire vană/robineți în punctul termic pe circuitul de apă caldă de consum,2022-08-01T10:00:01,2022-08-01T13:00:01
d7b441a89dae,Avarie furnizor de energie electrică - lipsă alimentare cu energie electrică la punctul termic,2022-08-01T10:00:01,2022-08-01T10:00:01
