incident_id,cause,first_seen_ts,last_seen_ts
2778979a4757,Avarie retea primara bd. Timisoara,2022-11-01T00:00:01,2022-11-02T07:00:02
2778979a4757,Lipsa parametri pentru livrare apă caldă de consum și încălzire,2022-11-02T08:00:01,2022-11-03T22:00:01
35f7fd25a4bb,Lipsa parametri pentru livrare apă caldă de consum,2022-11-01T07:00:01,2022-11-01T09:00:01
9d1664aed3ae,Lipsa parametri pentru livrare apă caldă de consum,2022-11-01T08:00:01,2022-11-01T13:00:01
f3acb9d8b2a3,Lipsa parametri pentru livrare apă caldă de consum,2022-11-01T08:00:01,2022-11-01T13:00:01
c397955ae810,Remediere avarie circuit primar - Str. Valea Rosie,2022-11-01T08:00:01,2022-11-01T19:00:01
fe9ed79e932d,Remediere avarie circuit primar - Str. Valea Rosie,2022-11-01T08:00:01,2022-11-01T19:00:01
1d9ebf123a79,Remediere avarie circuit primar - Str. Valea Rosie,2022-11-01T08:00:01,2022-11-01T19:00:01
65570e4d17a1,Remediere avarie circuit primar,2022-11-01T09:00:01,2022-11-01T09:00:01
7338a6cf1651,Remediere avarie circuit primar,2022-11-01T09:00:01,2022-11-01T09:00:01
ea3a5009ba82,Remediere avarie circuit primar,2022-11-01T09:00:01,2022-11-01T09:00:01
84bc77fa1d83,Remediere avarie circuit primar,2022-11-01T09:00:01,2022-11-01T09:00:01
365a595c91d3,Remediere avarie circuit primar,2022-11-01T09:00:01,2022-11-01T09:00:01
6c4fe32f423f,Remediere avarie circuit primar,2022-11-01T09:00:01,2022-11-01T09:00:01
c32f966dcd96,Remediere avarie circuit primar,2022-11-01T09:00:01,2022-11-01T09:00:01
47445cfaa70a,Remediere avarie circuit primar,2022-11-01T09:00:01,2022-11-01T09:00:01
04615e6b0071,Remediere avarie circuit primar,2022-11-01T09:00:01,2022-11-01T09:00:01
fbf52cf6c644,Remediere avarie circuit primar,2022-11-01T09:00:01,2022-11-01T09:00:01
7dd3364d0622,Remediere avarie circuit primar,2022-11-01T09:00:01,2022-11-01T09:00:01
8e8db59252de,Remediere avarie in punctul termic pe circuitul de apa calda de consum,2022-11-01T09:00:01,2022-11-01T19:00:01
103bec015250,Remediere avarie rețea secundară pe circuitul de apă caldă de consum . Preciziei.,2022-11-01T09:00:01,2022-11-01T14:00:01
ad66f3e7d1ed,Remediere avarie rețea secundară pe circuitul de apă caldă de consum. Str. Mehadiei.,2022-11-01T09:00:01,2022-11-01T14:00:01
a3a5092c5fbf,Remediere avarie rețea secundară pe circuitul de apă caldă de consum . Bld. Constructorilor.,2022-11-01T09:00:01,2022-11-01T13:00:01
9ffbff8b1135,Lipsa parametri pentru livrare apă caldă de consum,2022-11-01T09:00:01,2022-11-02T00:00:01
281c91204497,Lipsa parametri pentru livrare apă caldă de consum,2022-11-01T09:00:01,2022-11-01T10:00:01
5b45163fe7fa,Lipsa parametri pentru livrare apă caldă de consum,2022-11-01T09:00:01,2022-11-01T10:00:01
a00d481dbcf0,Lipsa parametri pentru livrare apă caldă de consum,2022-11-01T09:00:01,2022-11-01T10:00:01
6912c6051986,Lipsa parametri pentru livrare apă caldă de consum,2022-11-01T09:00:01,2022-11-02T00:00:01
4e6fbfd9b9c5,Lipsa parametri pentru livrare apă caldă de consum,2022-11-01T09:00:01,2022-11-01T10:00:01
8d81a36e97b3,Lipsa parametri pentru livrare apă caldă de consum,2022-11-01T09:00:01,2022-11-01T10:00:01
df0e79ab9faa,Lipsa parametri pentru livrare apă caldă de consum,2022-11-01T09:00:01,2022-11-01T10:00:01
430939985132,Lipsa parametri pentru livrare apă caldă de consum,2022-11-01T09:00:01,2022-11-02T00:00:01
1a6094931cbf,Lipsa parametri pentru livrare apă caldă de consum,2022-11-01T09:00:01,2022-11-02T00:00:01
bc7be57dd777,Lipsa parametri pentru livrare apă caldă de consum,2022-11-01T09:00:01,2022-11-01T16:00:01
18cd0416f7cf,Lipsa parametri pentru livrare apă caldă de consum,2022-11-01T09:00:01,2022-11-01T10:00:01
382c75fcec8a,Lipsa parametri pentru livrare apă caldă de consum,2022-11-01T09:00:01,2022-11-01T16:00:01
4253d18410a5,Lipsa parametri pentru livrare apă caldă de consum,2022-11-01T09:00:01,2022-11-02T00:00:01
673bee10535c,Lipsa parametri pentru livrare apă caldă de consum,2022-11-01T09:00:01,2022-11-02T00:00:01
6709e0f841a4,Lipsa parametri pentru livrare apă caldă de consum,2022-11-01T09:00:01,2022-11-02T00:00:01
481fbf50f47f,Lipsa parametri pentru livrare apă caldă de consum,2022-11-01T09:00:01,2022-11-01T10:00:01
