incident_id,cause,first_seen_ts,last_seen_ts
f0f1dfd0fc7e,Funcționare deficitară a apei calde de consum din cauza manevrelor de echilibrare hidraulică a rețelei termice,2022-07-01T00:00:01,2022-07-02T14:00:01
9924dfa4dbe9,Funcționare deficitară a apei calde de consum din cauza manevrelor de echilibrare hidraulică a rețelei termice,2022-07-01T00:00:01,2022-07-02T18:00:01
ab4a6f2f5e7d,Funcționare deficitară a apei calde de consum din cauza manevrelor de echilibrare hidraulică a rețelei termice,2022-07-01T00:00:01,2022-07-02T06:00:01
27e6a14e02e7,Funcționare deficitară a apei calde de consum din cauza manevrelor de echilibrare hidraulică a rețelei termice,2022-07-01T00:00:01,2022-07-02T18:00:01
599201462352,Lipsa parametri pentru livrare apă caldă de consum,2022-07-01T00:00:01,2022-07-01T12:00:01
0a7db461478c,Lipsa parametri pentru livrare apă caldă de consum,2022-07-01T00:00:01,2022-07-01T12:00:01
2e8b838fd0cd,Lipsa parametri pentru livrare apă caldă de consum,2022-07-01T00:00:01,2022-07-01T12:00:01
7c0fd2cdc650,Lipsa parametri pentru livrare apă caldă de consum,2022-07-01T00:00:01,2022-07-01T08:00:01
d1535560181b,Remediere avarie circuit primar,2022-07-01T00:00:01,2022-07-01T18:00:01
d1535560181b,Inlocuit conducta circuit primar,2022-07-01T19:00:01,2022-07-01T20:00:01
d1535560181b,Inlocuit conducta circuit primar [Al.Bistra],2022-07-01T21:00:01,2022-07-06T19:00:01
86e409905db5,Funcționare deficitară a apei calde de consum din cauza manevrelor de echilibrare hidraulică a rețelei termice,2022-07-01T06:00:01,2022-07-01T06:00:01
6ce84adb5efc,Funcționare deficitară a apei calde de consum din cauza manevrelor de echilibrare hidraulică a rețelei termice,2022-07-01T06:00:01,2022-07-01T06:00:01
a93c22bdae4a,Lipsa parametri pentru livrare apă caldă de consum,2022-07-01T06:00:01,2022-07-01T16:00:01
24c7df77aa37,Lipsa parametri pentru livrare apă caldă de consum,2022-07-01T06:00:01,2022-07-02T00:00:01
c9fcb9d20a35,Lipsa parametri pentru livrare apă caldă de consum,2022-07-01T06:00:01,2022-07-02T00:00:01
c9fcb9d20a35,Lipsa parametri pentru livrare apă caldă de consum din cauza,2022-07-01T21:00:01,2022-07-02T06:00:01
c50bf6485d4b,Lipsa parametri pentru livrare apă caldă de consum,2022-07-01T06:00:01,2022-07-02T00:00:01
