incident_id,cause,first_seen_ts,last_seen_ts
cf7adbc98d03,Lipsa parametri pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T08:00:01
171a147d467d,Lipsa parametri pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T06:00:01
d70fbf9380c0,Lipsa parametri pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T06:00:01
8cdc802a4408,Lipsa parametri pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T06:00:01
d456a297b1e3,Lipsa parametri pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T06:00:01
e93ebeb29125,Lipsa parametri pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T08:00:01
5a751e8ff77c,Lipsa parametri pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T06:00:01
0f5a597ca573,Lipsa parametrii pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T06:00:01
5fbde4c64c07,Lipsa parametrii pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T06:00:01
cabb8b548452,Lipsa parametrii pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T06:00:01
67a127aa4d57,Lipsa parametrii pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T06:00:01
45bb6f20d243,Lipsa parametrii pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T06:00:01
c50ab63d894f,Lipsa parametrii pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T09:00:01
d73ff12f972e,Lipsa parametrii pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T06:00:01
7bbe557a1031,Lipsa parametri pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T01:00:01
3605f2cdb30a,Lipsa parametri pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T01:00:01
4b7c4d1c5cee,Lipsa parametri pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T01:00:01
5b42965d8bc3,Lipsa parametri pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T01:00:01
b8b9944232ac,Lipsa parametri pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T01:00:01
970ccc5bfcf6,Lipsa parametri pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T01:00:01
d1d33ad4a8f2,Lipsa parametri pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T10:00:01
b9a64a142ca7,Lipsa parametri pentru livrare încălzire,2022-03-01T00:00:01,2022-03-01T01:00:01
