incident_id,cause,first_seen_ts,last_seen_ts
c51b1425a509,Lipsa parametrii pentru livrare încălzire,2021-12-19T21:17:32,2021-12-20T10:00:01
69751fd1c3f0,Lipsa parametrii pentru livrare încălzire,2021-12-19T21:17:32,2021-12-20T18:00:01
cc993288da0f,Lipsa parametrii pentru livrare încălzire,2021-12-19T21:17:32,2021-12-20T10:00:01
cc993288da0f,Funcționare deficitară a apei calde de consum și a încălzirii din cauza unor lucrari pe reteaua primara,2021-12-20T14:00:01,2021-12-20T14:00:01
cc993288da0f,Funcționare deficitară a încălzirii din cauza unor lucrari pe reteaua primara,2021-12-20T18:00:01,2021-12-20T18:00:01
261d7fc7082f,Lipsa parametrii pentru livrare încălzire,2021-12-19T21:17:32,2021-12-20T02:00:02
5d2fac830b38,Lipsa parametrii pentru livrare încălzire,2021-12-19T21:17:32,2021-12-20T06:00:01
85e2e60b33f6,Lipsa parametrii pentru livrare încălzire,2021-12-19T21:17:32,2021-12-20T02:00:02
ca61bf6b4040,Lipsa parametrii pentru livrare încălzire,2021-12-19T21:17:32,2021-12-20T06:00:01
8236b737b2d3,Lipsa parametrii pentru livrare apă caldă de consum și încălzire,2021-12-19T21:17:32,2021-12-19T21:17:32
7d4738738da3,Lipsa parametrii pentru livrare apă caldă de consum și încălzire,2021-12-19T21:17:32,2021-12-20T06:00:01
38ed3dc7fa80,Lipsa parametrii pentru livrare apă caldă de consum și încălzire,2021-12-19T21:17:32,2021-12-20T10:00:01
1475e2df62d0,Lipsa parametrii pentru livrare încălzire,2021-12-19T21:17:32,2021-12-20T02:00:02
a4e78385d748,Lipsa parametrii pentru livrare încălzire,2021-12-19T21:17:32,2021-12-19T21:17:32
f48e087db1f0,Lipsa parametrii pentru livrare încălzire,2021-12-19T21:17:32,2021-12-20T06:00:01
5f4b4f442ffc,Lipsa parametrii pentru livrare încălzire,2021-12-19T21:17:32,2021-12-20T10:00:01
8599cfff3433,Lipsa parametrii pentru livrare încălzire,2021-12-19T21:17:32,2021-12-20T02:00:02
ac252c94fca4,Lipsa parametrii pentru livrare încălzire,2021-12-19T21:17:32,2021-12-20T06:00:01
01e54d40c4e7,Functionare deficitara din cauza lucrarilor de inlocuire a conductelor retea primara .Zona Pod Vacaresti /Str.Raul Sadului,2021-12-19T21:17:32,2021-12-20T06:00:01
b08cd3ca8c63,Functionare deficitara din cauza lucrarilor de inlocuire a conductelor retea primara .Zona Pod Vacaresti /Str.Raul Sadului,2021-12-19T21:17:32,2021-12-20T06:00:01
f1163d780f26,Functionare deficitara din cauza lucrarilor de inlocuire a conductelor retea primara .Zona Pod Vacaresti /Str.Raul Sadului.,2021-12-19T21:17:32,2021-12-22T14:00:01
e9555212e93a,Functionare deficitara din cauza lucrarilor de inlocuire a conductelor retea primara .Zona Pod Vacaresti /Str.Raul Sadului.,2021-12-19T21:17:32,2021-12-21T18:00:01
3eed3f91a161,Functionare deficitara din cauza lucrarilor de inlocuire a conductelor retea primara .Zona Pod Vacaresti /Str.Raul Sadului.,2021-12-19T21:17:32,2021-12-21T18:00:01
1fedf3f34733,Functionare deficitara din cauza lucrarilor de inlocuire a conductelor retea primara .Zona Pod Vacaresti /Str.Raul Sadului.,2021-12-19T21:17:32,2021-12-22T14:00:01
1fedf3f34733,Functionare deficitara din cauza lucrarilor de inlocuire a conductelor retea primara. Str.Raul Sadului.,2021-12-22T18:00:01,2021-12-24T06:00:01
1fedf3f34733,Functionare deficitara din cauza lucrarilor de inlocuire a conductelor retea primara .Zona Pod Vacaresti /Str.Raul Sadului.,2021-12-24T10:00:01,2021-12-25T22:00:01
dfe2e104b162,Functionare deficitara din cauza lucrarilor de inlocuire a conductelor retea primara .Zona Pod Vacaresti /Str.Raul Sadului.,2021-12-19T21:17:32,2021-12-22T14:00:01
3de00cc1fb20,Functionare deficitara din cauza lucrarilor de inlocuire a conductelor retea primara .Zona Pod Vacaresti /Str.Raul Sadului.,2021-12-19T21:17:32,2021-12-22T14:00:01
3de00cc1fb20,Functionare deficitara din cauza lucrarilor de inlocuire a conductelor retea primara. Str.Raul Sadului.,2021-12-22T18:00:01,2021-12-24T06:00:01
3de00cc1fb20,Functionare deficitara din cauza lucrarilor de inlocuire a conductelor retea primara .Zona Pod Vacaresti /Str.Raul Sadului.,2021-12-24T10:00:01,2021-12-26T06:00:01
579f44a8f2f7,Functionare deficitara din cauza lucrarilor de inlocuire a conductelor retea primara .Zona Pod Vacaresti /Str.Raul Sadului.,2021-12-19T21:17:32,2021-12-21T18:00:01
eda035123fe4,Functionare deficitara din cauza lucrarilor de inlocuire a conductelor retea primara .Zona Pod Vacaresti /Str.Raul Sadului.,2021-12-19T21:17:32,2021-12-21T18:00:01
0025ae261bbc,Functionare deficitara din cauza lucrarilor de inlocuire a conductelor retea primara .Zona Pod Vacaresti /Str.Raul Sadului.,2021-12-19T21:17:32,2021-12-20T06:00:01
50136e9ffe26,Lipsa parametrii pentru livrare încălzire,2021-12-19T21:17:32,2021-12-19T21:17:32
17f2685867d4,Lipsa parametrii pentru livrare încălzire,2021-12-19T21:17:32,2021-12-19T21:17:32
81bd835ddba0,Lipsa parametrii pentru livrare încălzire,2021-12-19T21:17:32,2021-12-19T21:17:32
70e4a72bb917,Lipsa parametrii pentru livrare încălzire,2021-12-20T02:00:02,2021-12-20T14:00:01
3f3d220310b4,Lipsa parametrii pentru livrare apă caldă de consum și încălzire,2021-12-20T02:00:02,2021-12-20T06:00:01
eb9359a3c0d0,Lipsa parametrii pentru livrare încălzire,2021-12-20T02:00:02,2021-12-20T06:00:01
8edf4e033cdb,Lipsa parametrii pentru livrare încălzire,2021-12-20T02:00:02,2021-12-20T06:00:01
25ba2d3aa57c,Lipsa parametrii pentru livrare încălzire,2021-12-20T02:00:02,2021-12-20T06:00:01
f664861759a0,Mentenanță pentru schimbătoarele de căldură în punctul termic pe circuitul de apă caldă de consum,2021-12-20T10:00:01,2021-12-20T10:00:01
629e97176dd7,Mentenanță pentru schimbătoarele de căldură în punctul termic pe circuitul de apă caldă de consum,2021-12-20T10:00:01,2021-12-20T10:00:01
7adf11cb971b,Lipsa parametrii pentru livrare încălzire,2021-12-20T10:00:01,2021-12-20T10:00:01
a616928d38c9,Remediere avarie rețea secundară pe circuitul de apă caldă de consum,2021-12-20T10:00:01,2021-12-20T10:00:01
84069e54dce8,Mentenanță pentru schimbătoarele de căldură în punctul termic pe circuitul de încălzire,2021-12-20T10:00:01,2021-12-20T10:00:01
5e214ff08008,Mentenanță pentru schimbătoarele de căldură în punctul termic pe circuitul de încălzire,2021-12-20T10:00:01,2021-12-20T10:00:01
ee6e7eec9906,Lipsa parametrii pentru livrare încălzire,2021-12-20T10:00:01,2021-12-20T10:00:01
a78293e61922,Lipsa parametrii pentru livrare apă caldă de consum și încălzire,2021-12-20T10:00:01,2021-12-20T10:00:01
a78293e61922,Funcționare deficitară a apei calde de consum și a încălzirii din cauza unor lucrari pe reteaua primara,2021-12-20T14:00:01,2021-12-20T22:00:01
108f7911bdc4,Lucrari mentenanta schimbatoare de caldura si circuit apa calda de consum,2021-12-20T10:00:01,2021-12-20T10:00:01
4d9571c3d4b8,Remediere avarie în punctul termic pe circuitul primar,2021-12-20T10:00:01,2021-12-20T10:00:01
26bf9a4f994c,Lucrari mentenanta,2021-12-20T10:00:01,2021-12-20T10:00:01
f9b3890222d4,Mentenanță pentru schimbătoarele de căldură în modulul termic pe circuitul de incalzire si apa calda de consum,2021-12-20T10:00:01,2021-12-20T10:00:01
1784e6a529b3,Mentenanță pentru schimbătoarele de căldură în punctul termic pe circuitul de apă caldă de consum,2021-12-20T10:00:01,2021-12-20T10:00:01
aa0f0284e390,Remediere avarie rețea secundară pe circuitul de apă caldă de consum,2021-12-20T10:00:01,2021-12-20T10:00:01
0d348cb12aea,Functionare deficitara din cauza lucrarilor de inlocuire a conductelor retea primara .Zona Pod Vacaresti /Str.Raul Sadului.,2021-12-20T10:00:01,2021-12-22T14:00:01
ca5626590507,Functionare deficitara din cauza lucrarilor de inlocuire a conductelor retea primara .Zona Pod Vacaresti /Str.Raul Sadului.,2021-12-20T10:00:01,2021-12-22T14:00:01
0de347de1a53,Remediere avarie retea secundara pe circuitul de incalzire,2021-12-20T10:00:01,2021-12-20T10:00:01
d08c3ecd07da,Remediere avarie circuit primar - (str.Bibescu Voda / Bd. Unirii),2021-12-20T10:00:01,2021-12-20T18:00:01
97b13952af53,Remediere avarie circuit primar - (str.Bibescu Voda / Bd. Unirii),2021-12-20T10:00:01,2021-12-20T18:00:01
d0d4396c2705,Remediere avarie circuit primar - (str.Bibescu Voda / Bd. Unirii),2021-12-20T10:00:01,2021-12-20T18:00:01
1d02206006e2,Remediere avarie circuit primar - (str.Bibescu Voda / Bd. Unirii),2021-12-20T10:00:01,2021-12-20T18:00:01
04eb7eb7fe6f,Remediere avarie în modul termic pe circuitul primar,2021-12-20T10:00:01,2021-12-20T14:00:01
8444b33cb8ac,Lipsa parametrii pentru livrare încălzire .,2021-12-20T10:00:01,2021-12-20T22:00:01
7a517e25de08,Lipsa parametrii pentru livrare încălzire .,2021-12-20T10:00:01,2021-12-20T22:00:01
55931929a495,Lipsa parametrii pentru livrare încălzire .,2021-12-20T10:00:01,2021-12-20T22:00:01
ff28a3df2f7e,Remediere avarie rețea secundară pe circuitul de apă caldă de consum .,2021-12-20T10:00:01,2021-12-20T10:00:01
