incident_id,cause,first_seen_ts,last_seen_ts
207e648aca0f,Remediere avarie în punctul termic pe circuitul de apă caldă de consum,2024-10-01T09:00:01,2024-10-01T18:00:01
284e3f21d35e,Remediere avarie rețea secundară pe circuitul de apă caldă de consum,2024-10-01T09:00:01,2024-10-01T13:00:01
284e3f21d35e,Remediere avarie circuit primar,2024-10-01T14:00:01,2024-10-02T21:00:01
a8e2cd2e754b,Mentenanță instalație interioară în punctul termic pentru circuit de apa calda de consum,2024-10-01T09:00:01,2024-10-01T13:00:01
291460463ec2,Mentenanță instalație interioară în punctul termic pentru circuit de apa calda de consum,2024-10-01T09:00:01,2024-10-01T13:00:01
d8bb872109fc,"Remediere avarie în punctul termic pe circuitul de apă caldă de consum,str. Răsăritului nr. 18",2024-10-01T09:00:01,2024-10-01T14:00:01
8cd6e8c0585a,Remediere avarie rețea secundară pe circuitul de apă caldă de consum str.Burdujeni,2024-10-01T10:00:01,2024-10-01T12:00:01
bf0f2ccd9f10,Remediere avarie rețea secundară pe circuitul de apă caldă de consum -str Plt. Petre D. Ionescu,2024-10-01T10:00:01,2024-10-01T11:00:01
2d50e23bf81a,Remediere avarie circuit primar - str.Bucsoiu x Str Ghimpati,2024-10-01T10:00:01,2024-10-01T12:00:01
0c44261d7d4b,Remediere avarie circuit primar - str.Bucsoiu x Str Ghimpati,2024-10-01T10:00:01,2024-10-01T16:00:01
2d356bdaf390,Legare provizorat PT Tudor Gociu - Lucrare POIM Lot 4,2024-10-01T10:00:01,2024-10-02T15:00:01
11d18ec1a83e,Remediere avarie circuit primar -Spital Bagdasar,2024-10-01T10:00:01,2024-10-01T20:00:01
ff7973ee9690,Remediere avarie circuit primar Sos Oltenitei X Stoian Militaru,2024-10-01T10:00:01,2024-10-03T11:00:01
2e20b7cdfecf,Remediere avarie circuit primar Sos Oltenitei X Stoian Militaru,2024-10-01T10:00:01,2024-10-03T11:00:01
02023a055392,Remediere avarie circuit primar Sos Oltenitei X Stoian Militaru,2024-10-01T10:00:01,2024-10-03T11:00:01
6ebf61e704a1,Remediere avarie circuit primar Sos Oltenitei X Stoian Militaru,2024-10-01T10:00:01,2024-10-03T11:00:01
264fbb675b52,Remediere avarie circuit primar Sos Oltenitei X Stoian Militaru,2024-10-01T10:00:01,2024-10-03T11:00:01
fb549c13a1bc,Remediere avarie circuit primar Sos Oltenitei X Stoian Militaru,2024-10-01T10:00:01,2024-10-03T11:00:01
64818582bbcf,Remediere avarie circuit primar Sos Oltenitei X Stoian Militaru,2024-10-01T10:00:01,2024-10-03T11:00:01
cf244b35e819,Remediere avarie circuit primar Sos Oltenitei X Stoian Militaru,2024-10-01T10:00:01,2024-10-03T11:00:01
623bf562c2e2,Remediere avarie circuit primar Sos Oltenitei X Stoian Militaru,2024-10-01T10:00:01,2024-10-03T11:00:01
29ed0ea9d9ac,Remediere avarie circuit primar Sos Oltenitei X Stoian Militaru,2024-10-01T10:00:01,2024-10-03T11:00:01
52d07be0f792,Remediere avarie circuit primar Sos Oltenitei X Stoian Militaru,2024-10-01T10:00:01,2024-10-03T11:00:01
c7acdb3d63a8,Remediere avarie circuit primar Sos Oltenitei X Stoian Militaru,2024-10-01T10:00:01,2024-10-03T11:00:01
2789e4b45ab5,Remediere avarie circuit primar,2024-10-01T11:00:01,2024-10-02T21:00:01
f225cf7a2c94,Remediere avarie circuit primar,2024-10-01T11:00:01,2024-10-02T21:00:01
1bda75525d03,Lucrari modernizare retea primara executate de firma ELSACO,2024-10-01T11:00:01,2024-10-01T11:00:01
1bda75525d03,Reabilitarea sistemului de termoficare aferent Magistralei II Sud – Lot 1 – Obiectiv 4 - tronson C4MB – CM43 /zona Mihai Bravu,2024-10-01T12:00:01,2024-10-04T14:00:01
9827ab6022ec,Lucrari modernizare retea primara executate de firma ELSACO,2024-10-01T11:00:01,2024-10-01T11:00:01
9827ab6022ec,Reabilitarea sistemului de termoficare aferent Magistralei II Sud – Lot 1 – Obiectiv 4 - tronson C4MB – CM43 /zona Mihai Bravu,2024-10-01T12:00:01,2024-10-05T01:00:01
32ff358dff4e,Lucrari modernizare retea primara executate de firma ELSACO,2024-10-01T11:00:01,2024-10-01T11:00:01
32ff358dff4e,Reabilitarea sistemului de termoficare aferent Magistralei II Sud – Lot 1 – Obiectiv 4 - tronson C4MB – CM43 /zona Mihai Bravu,2024-10-01T12:00:01,2024-10-04T14:00:01
f6359818a996,Lucrari modernizare retea primara executate de firma ELSACO,2024-10-01T11:00:01,2024-10-01T11:00:01
f6359818a996,Reabilitarea sistemului de termoficare aferent Magistralei II Sud – Lot 1 – Obiectiv 4 - tronson C4MB – CM43 /zona Mihai Bravu,2024-10-01T12:00:01,2024-10-04T15:00:01
516c25dfde81,Lucrari modernizare retea primara executate de firma ELSACO,2024-10-01T11:00:01,2024-10-01T11:00:01
516c25dfde81,Reabilitarea sistemului de termoficare aferent Magistralei II Sud – Lot 1 – Obiectiv 4 - tronson C4MB – CM43 /zona Mihai Bravu,2024-10-01T12:00:01,2024-10-04T15:00:01
d9c18af13c8d,Lucrari modernizare retea primara executate de firma ELSACO,2024-10-01T11:00:01,2024-10-01T11:00:01
d9c18af13c8d,Reabilitarea sistemului de termoficare aferent Magistralei II Sud – Lot 1 – Obiectiv 4 - tronson C4MB – CM43 /zona Mihai Bravu,2024-10-01T12:00:01,2024-10-04T15:00:01
eb5af22ed169,Lucrari modernizare retea primara executate de firma ELSACO,2024-10-01T11:00:01,2024-10-01T11:00:01
eb5af22ed169,Reabilitarea sistemului de termoficare aferent Magistralei II Sud – Lot 1 – Obiectiv 4 - tronson C4MB – CM43 /zona Mihai Bravu,2024-10-01T12:00:01,2024-10-04T14:00:01
c95a8dbb656e,Lucrari modernizare retea primara executate de firma ELSACO,2024-10-01T11:00:01,2024-10-01T11:00:01
c95a8dbb656e,Reabilitarea sistemului de termoficare aferent Magistralei II Sud – Lot 1 – Obiectiv 4 - tronson C4MB – CM43 /zona Mihai Bravu,2024-10-01T12:00:01,2024-10-04T15:00:01
c4104050c849,Lucrari modernizare retea primara executate de firma ELSACO,2024-10-01T11:00:01,2024-10-01T11:00:01
c4104050c849,Reabilitarea sistemului de termoficare aferent Magistralei II Sud – Lot 1 – Obiectiv 4 - tronson C4MB – CM43 /zona Mihai Bravu,2024-10-01T12:00:01,2024-10-04T14:00:01
1ea448454d2a,Lucrari modernizare retea primara executate de firma ELSACO,2024-10-01T11:00:01,2024-10-01T11:00:01
1ea448454d2a,Reabilitarea sistemului de termoficare aferent Magistralei II Sud – Lot 1 – Obiectiv 4 - tronson C4MB – CM43 /zona Mihai Bravu,2024-10-01T12:00:01,2024-10-04T15:00:01
7371bea0d0d3,"Executie lucrari de"" Reabilitare Sistem de Termoficare al Municipiului Bucuresti ""-firma ELSACO(B-dul Mihai Bravu)",2024-10-01T11:00:01,2024-10-05T02:00:01
b666bdc9bab4,"Executie lucrari de"" Reabilitare Sistem de Termoficare al Municipiului Bucuresti ""-firma ELSACO(B-dul Mihai Bravu)",2024-10-01T11:00:01,2024-10-05T02:00:01
fe10accde052,"Executie lucrari de"" Reabilitare Sistem de Termoficare al Municipiului Bucuresti ""-firma ELSACO(B-dul Mihai Bravu)",2024-10-01T11:00:01,2024-10-05T02:00:01
c7c00800aced,"Executie lucrari de"" Reabilitare Sistem de Termoficare al Municipiului Bucuresti ""-firma ELSACO(B-dul Mihai Bravu)",2024-10-01T11:00:01,2024-10-05T02:00:01
594f7993d346,"Executie lucrari de"" Reabilitare Sistem de Termoficare al Municipiului Bucuresti ""-firma ELSACO(B-dul Mihai Bravu)",2024-10-01T11:00:01,2024-10-05T02:00:01
81ce38cdd27e,"Remediere avarii,executie lucrari de Reabilitare Sistem de Termoficare al Municipiului Bucuresti-firma Sicor (B-dul Mihai Bravu)",2024-10-01T11:00:01,2024-10-04T23:00:01
b6c7a67982cd,"Remediere avarii,executie lucrari de Reabilitare Sistem de Termoficare al Municipiului Bucuresti-firma Sicor (B-dul Mihai Bravu)",2024-10-01T11:00:01,2024-10-04T23:00:01
3f39ddadd012,"Remediere avarii,executie lucrari de Reabilitare Sistem de Termoficare al Municipiului Bucuresti-firma Sicor (B-dul Mihai Bravu)",2024-10-01T11:00:01,2024-10-04T23:00:01
35213a8cbc81,"Remediere avarii,executie lucrari de Reabilitare Sistem de Termoficare al Municipiului Bucuresti-firma Sicor (B-dul Mihai Bravu)",2024-10-01T11:00:01,2024-10-04T23:00:01
ecff3e06cd2c,"Remediere avarii,executie lucrari de Reabilitare Sistem de Termoficare al Municipiului Bucuresti-firma Sicor (B-dul Mihai Bravu)",2024-10-01T11:00:01,2024-10-04T23:00:01
5e3194af0509,"Remediere avarii,executie lucrari de Reabilitare Sistem de Termoficare al Municipiului Bucuresti-firma Sicor (B-dul Mihai Bravu)",2024-10-01T11:00:01,2024-10-04T23:00:01
38b9a73cc29c,"Remediere avarii,executie lucrari de Reabilitare Sistem de Termoficare al Municipiului Bucuresti-firma Sicor (B-dul Mihai Bravu)",2024-10-01T11:00:01,2024-10-04T23:00:01
695d95434455,"Remediere avarii,executie lucrari de Reabilitare Sistem de Termoficare al Municipiului Bucuresti-firma Sicor (B-dul Mihai Bravu)",2024-10-01T11:00:01,2024-10-04T23:00:01
6a474c5d6838,Remediere avarie bucla de contorizare,2024-10-01T11:00:01,2024-10-01T15:00:01
9a2e63f79702,Remediere avarie in centrala termica,2024-10-01T11:00:01,2024-10-01T11:00:01
